f,t,R,X,B,rateA,rateB,rateC,tap,shift,status,angMin,angMax,Pf,Qf,Pt,Qt,MU_SF,MU_ST,MU_ANGMIN,MU_ANGMAX,bus_type,tap_min,tap_max,Pf_des,ImF,ImT,UID,Perm OutRate,Duration,Tr Ratio,Tran OutRate,Length
202,206,0.05,0.192,0.052,175,208,220,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B5,0.48,10,0,2.6,50
203,209,0.031,0.119,0.032,175,208,220,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B6,0.38,10,0,1.6,31
203,224,0.002,0.084,0,400,510,600,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B7,0.02,768,1.015,0,0
204,209,0.027,0.104,0.028,175,208,220,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B8,0.36,10,0,1.4,27
205,210,0.023,0.088,0.024,175,208,220,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B9,0.34,10,0,1.2,23
206,210,0.014,0.061,2.459,175,193,200,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B10,0.33,35,0,0,16
207,208,0.016,0.061,0.017,175,208,220,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B11,0.3,10,0,0.8,16
208,209,0.043,0.165,0.045,175,208,220,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B12-1,0.44,10,0,2.3,43
208,210,0.043,0.165,0.045,175,208,220,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B13-2,0.44,10,0,2.3,43
209,211,0.002,0.084,0,400,510,600,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B14,0.02,768,1.03,0,0
209,212,0.002,0.084,0,400,510,600,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B15,0.02,768,1.03,0,0
210,211,0.002,0.084,0,400,510,600,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B16,0.02,768,1.015,0,0
210,212,0.002,0.084,0,400,510,600,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B17,0.02,768,1.015,0,0
211,213,0.006,0.048,0.1,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B18,0.4,11,0,0.8,33
211,214,0.005,0.042,0.088,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B19,0.39,11,0,0.7,29
212,213,0.006,0.048,0.1,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B20,0.4,11,0,0.8,33
212,223,0.012,0.097,0.203,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B21,0.52,11,0,1.6,67
213,223,0.011,0.087,0.182,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B22,0.49,11,0,1.5,60
214,216,0.005,0.059,0.082,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B23,0.38,11,0,0.7,27
215,216,0.002,0.017,0.036,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B24,0.33,11,0,0.3,12
215,221,0.006,0.049,0.103,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B25-1,0.41,11,0,0.8,34
215,221,0.006,0.049,0.103,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B25-2,0.41,11,0,0.8,34
215,224,0.007,0.052,0.109,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B26,0.41,11,0,0.9,36
216,217,0.003,0.026,0.055,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B27,0.35,11,0,0.4,18
216,219,0.003,0.023,0.049,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B28,0.34,11,0,0.4,16
217,218,0.002,0.014,0.03,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B29,0.32,11,0,0.2,10
217,222,0.014,0.105,0.221,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B30,0.54,11,0,1.8,73
218,221,0.003,0.026,0.055,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B31-1,0.35,11,0,0.4,18
218,221,0.003,0.026,0.055,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B31-2,0.35,11,0,0.4,18
219,220,0.005,0.04,0.083,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B32-1,0.38,11,0,0.7,27.5
219,220,0.005,0.04,0.083,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B32-2,0.38,11,0,0.7,27.5
220,223,0.003,0.022,0.046,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B33-1,0.34,11,0,0.4,15
220,223,0.003,0.022,0.046,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B33-2,0.34,11,0,0.4,15
221,222,0.009,0.068,0.142,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B34,0.45,11,0,1.2,47
301,302,0.003,0.014,0.461,175,193,200,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1,0.24,16,0,0,3
301,303,0.055,0.211,0.057,175,208,220,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2,0.51,10,0,2.9,55
301,305,0.022,0.085,0.023,175,208,220,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3,0.33,10,0,1.2,22
302,304,0.033,0.127,0.034,175,208,220,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C4,0.39,10,0,1.7,33
302,306,0.05,0.192,0.052,175,208,220,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C5,0.48,10,0,2.6,50
303,309,0.031,0.119,0.032,175,208,220,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6,0.38,10,0,1.6,31
303,324,0.002,0.084,0,400,510,600,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C7,0.02,768,1.015,0,0
304,309,0.027,0.104,0.028,175,208,220,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C8,0.36,10,0,1.4,27
305,310,0.023,0.088,0.024,175,208,220,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C9,0.34,10,0,1.2,23
306,310,0.014,0.061,2.459,175,193,200,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C10,0.33,35,0,0,16
307,308,0.016,0.061,0.017,175,208,220,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C11,0.3,10,0,0.8,16
308,309,0.043,0.165,0.045,175,208,220,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C12-1,0.44,10,0,2.3,43
308,310,0.043,0.165,0.045,175,208,220,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C13-2,0.44,10,0,2.3,43
309,311,0.002,0.084,0,400,510,600,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C14,0.02,768,1.03,0,0
309,312,0.002,0.084,0,400,510,600,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C15,0.02,768,1.03,0,0
310,311,0.002,0.084,0,400,510,600,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C16,0.02,768,1.015,0,0
310,312,0.002,0.084,0,400,510,600,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C17,0.02,768,1.015,0,0
311,313,0.006,0.048,0.1,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C18,0.4,11,0,0.8,33
311,314,0.005,0.042,0.088,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C19,0.39,11,0,0.7,29
312,313,0.006,0.048,0.1,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C20,0.4,11,0,0.8,33
312,323,0.012,0.097,0.203,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C21,0.52,11,0,1.6,67
313,323,0.011,0.087,0.182,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C22,0.49,11,0,1.5,60
314,316,0.005,0.059,0.082,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C23,0.38,11,0,0.7,27
315,316,0.002,0.017,0.036,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C24,0.33,11,0,0.3,12
315,321,0.006,0.049,0.103,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C25-1,0.41,11,0,0.8,34
315,321,0.006,0.049,0.103,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C25-2,0.41,11,0,0.8,34
315,324,0.007,0.052,0.109,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C26,0.41,11,0,0.9,36
316,317,0.003,0.026,0.055,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C27,0.35,11,0,0.4,18
316,319,0.003,0.023,0.049,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C28,0.34,11,0,0.4,16
317,318,0.002,0.014,0.03,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C29,0.32,11,0,0.2,10
317,322,0.014,0.105,0.221,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C30,0.54,11,0,1.8,73
318,321,0.003,0.026,0.055,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C31-1,0.35,11,0,0.4,18
318,321,0.003,0.026,0.055,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C31-2,0.35,11,0,0.4,18
319,320,0.005,0.04,0.083,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C32-1,0.38,11,0,0.7,27.5
319,320,0.005,0.04,0.083,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C32-2,0.38,11,0,0.7,27.5
320,323,0.003,0.022,0.046,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C33-1,0.34,11,0,0.4,15
320,323,0.003,0.022,0.046,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C33-2,0.34,11,0,0.4,15
321,322,0.009,0.068,0.142,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C34,0.45,11,0,1.2,47
325,121,0.012,0.097,0.203,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA-1,0.52,11,0,1.6,67
318,223,0.013,0.104,0.218,500,600,625,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CB-1,0.53,11,0,1.8,72
323,325,0,0.009,0,722,893,893,0,0,1,-360,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C35,0.02,768,1,0,0
