id,bus_type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin,LAM_P,LAM_Q,MU_VMAX,MU_VMIN,Vsp,locX,locY
34,1,0,0,0,0,1,1.05083445917536,28.4133310165582,220,2,1.11,0.95,0,0,0,0,0,0,0
35,1,0,0,0,0,1,1.07688863246719,26.7600923736766,220,2,1.11,0.95,0,0,0,0,0,0,0
36,1,0,0,0,0,1,1.09642371616116,27.9630726308044,220,2,1.11,0.95,0,0,0,0,0,0,0
37,1,0,0,0,0,1,1.0964217800958,27.9586490028872,220,2,1.11,0.95,0,0,0,0,0,0,0
38,1,0,0,0,0,1,1.00845658938582,26.7005701969482,220,2,1.11,0.95,0,0,0,0,0,0,0
39,1,0,0,0,0,1,1.08566845888696,29.0625802611353,220,2,1.11,0.95,0,0,0,0,0,0,0
40,1,0,0,0,0,1,1.08567800773767,29.0604925942507,220,2,1.11,0.95,0,0,0,0,0,0,0
41,1,0,0,0,0,1,1.05,28.7185872789877,400,2,1.05,0.95,0,0,0,0,0,0,0
42,2,0,0,0,0,1,1.11,31.0676573812447,220,2,1.11,0.95,0,0,0,0,0,0,0
43,2,0,0,0,0,1,1.11,31.0974332168026,220,2,1.11,0.95,0,0,0,0,0,0,0
44,2,0,0,0,0,1,1.04203002325744,29.8927637742839,400,2,1.05,0.95,0,0,0,0,0,0,0
45,1,0,0,0,0,1,1.04192480496043,29.8943268005031,400,2,1.05,0.95,0,0,0,0,0,0,0
46,1,0,0,0,0,1,1.08585116570728,28.5875526881866,220,2,1.11,0.95,0,0,0,0,0,0,0
47,1,0,0,0,0,1,1.02181347719471,24.8182763899218,400,2,1.05,0.95,0,0,0,0,0,0,0
48,1,0,0,0,0,1,1.02177416798227,24.8124225113462,400,2,1.05,0.95,0,0,0,0,0,0,0
49,1,0,0,0,0,1,1.03069064489031,29.2604983830521,400,2,1.05,0.95,0,0,0,0,0,0,0
50,1,0,0,0,0,1,1.02727190840793,27.668248886166,220,2,1.11,0.95,0,0,0,0,0,0,0
51,1,0,0,0,0,1,1.02721358952007,27.6705915320604,220,2,1.11,0.95,0,0,0,0,0,0,0
52,1,0,0,0,0,1,1.039299570288,28.3713779050052,400,2,1.05,0.95,0,0,0,0,0,0,0
53,1,0,0,0,0,1,1.03928406133029,28.3684044860635,400,2,1.05,0.95,0,0,0,0,0,0,0
54,2,0,0,0,0,1,1.11,28.8505701854953,220,2,1.11,0.95,0,0,0,0,0,0,0
55,2,0,0,0,0,1,1.11,28.849499272883,220,2,1.11,0.95,0,0,0,0,0,0,0
56,2,0,0,0,0,1,1.04024067747183,28.2346186665669,400,2,1.05,0.95,0,0,0,0,0,0,0
57,2,0,0,0,0,1,1.04017519369659,28.2339548193453,400,2,1.05,0.95,0,0,0,0,0,0,0
58,2,0,0,0,0,1,1.07954087704796,29.9735464393722,220,2,1.11,0.95,0,0,0,0,0,0,0
59,1,0,0,0,0,1,1.07943938655176,29.972658101867,220,2,1.11,0.95,0,0,0,0,0,0,0
60,1,0,0,0,0,1,1.08495410356201,28.3364655159856,220,2,1.11,0.95,0,0,0,0,0,0,0
61,1,0,0,0,0,1,1.09634791952238,29.6322199314379,220,2,1.11,0.95,0,0,0,0,0,0,0
62,1,0,0,0,0,1,1.09630310310353,29.6334778509095,220,2,1.11,0.95,0,0,0,0,0,0,0
63,1,0,0,0,0,1,1.03529418196894,27.2680544835109,400,2,1.05,0.95,0,0,0,0,0,0,0
64,1,0,0,0,0,1,1.03522618952278,27.2562901543698,400,2,1.05,0.95,0,0,0,0,0,0,0
65,1,0,0,0,0,1,1.07798642507868,27.4243033958233,220,2,1.11,0.95,0,0,0,0,0,0,0
66,1,0,0,0,0,1,1.07949250043848,27.6141685257618,220,2,1.11,0.95,0,0,0,0,0,0,0
67,1,0,0,0,0,1,1.02715674926168,28.3041164853224,220,2,1.11,0.95,0,0,0,0,0,0,0
68,1,0,0,0,0,1,1.06946438374864,32.5237709152551,220,3,1.11,0.95,0,0,0,0,0,0,0
69,1,0,0,0,0,1,1.09710766963874,28.6020734890785,220,3,1.11,0.95,0,0,0,0,0,0,0
70,1,0,0,0,0,1,1.09696686541352,28.6088734738471,220,3,1.11,0.95,0,0,0,0,0,0,0
71,1,0,0,0,0,1,1.09715482102621,32.0088580479041,220,3,1.11,0.95,0,0,0,0,0,0,0
72,1,0,0,0,0,1,1.09724252952251,32.0208932021617,220,3,1.11,0.95,0,0,0,0,0,0,0
73,1,0,0,0,0,1,1.08751428825287,31.8111854019617,220,3,1.11,0.95,0,0,0,0,0,0,0
74,1,0,0,0,0,1,1.08740195000522,31.8064298329734,220,3,1.11,0.95,0,0,0,0,0,0,0
75,1,0,0,0,0,1,1.08850847012644,30.463740477778,220,3,1.11,0.95,0,0,0,0,0,0,0
76,1,0,0,0,0,1,1.08840973839918,30.4566423943053,220,3,1.11,0.95,0,0,0,0,0,0,0
77,2,0,0,0,0,1,1.10439683430445,32.8345613302634,220,3,1.11,0.95,0,0,0,0,0,0,0
78,2,0,0,0,0,1,1.10863029267219,32.8941067183341,220,3,1.11,0.95,0,0,0,0,0,0,0
79,1,0,0,0,0,1,1.09434561809065,31.5582826305616,220,3,1.11,0.95,0,0,0,0,0,0,0
80,1,0,0,0,0,1,1.09436045500567,31.5592537152812,220,3,1.11,0.95,0,0,0,0,0,0,0
81,2,0,0,0,0,1,1.03054152484137,32.0314497883625,400,3,1.05,0.95,0,0,0,0,0,0,0
82,1,0,0,0,0,1,1.09588051013902,30.9762076693646,220,3,1.11,0.95,0,0,0,0,0,0,0
83,1,0,0,0,0,1,1.08860069555621,31.2968406076183,220,3,1.11,0.95,0,0,0,0,0,0,0
84,1,0,0,0,0,1,1.08862078670189,31.3017497845148,220,3,1.11,0.95,0,0,0,0,0,0,0
85,1,0,0,0,0,1,1.07038230255689,32.4978202283931,220,3,1.11,0.95,0,0,0,0,0,0,0
86,1,0,0,0,0,1,1.07036473122889,32.4923251312147,220,3,1.11,0.95,0,0,0,0,0,0,0
87,1,0,0,0,0,1,1.06778699018057,31.6161231249111,220,3,1.11,0.95,0,0,0,0,0,0,0
88,1,0,0,0,0,1,1.06789650239079,31.6212666111279,220,3,1.11,0.95,0,0,0,0,0,0,0
89,1,0,0,0,0,1,1.07175065690877,32.9648164349901,220,3,1.11,0.95,0,0,0,0,0,0,0
90,1,0,0,0,0,1,1.07172065774526,32.9607548246408,220,3,1.11,0.95,0,0,0,0,0,0,0
91,1,0,0,0,0,1,1.00949864828465,34.1484352948966,400,3,1.05,0.95,0,0,0,0,0,0,0
92,1,0,0,0,0,1,1.00951816490274,34.1465567014606,400,3,1.05,0.95,0,0,0,0,0,0,0
93,1,0,0,0,0,1,1.06333486161075,31.2121543982058,220,3,1.11,0.95,0,0,0,0,0,0,0
94,1,0,0,0,0,1,1.06346532855329,31.2074066822935,220,3,1.11,0.95,0,0,0,0,0,0,0
95,1,0,0,0,0,1,1.09693840392922,31.4375236088901,220,3,1.11,0.95,0,0,0,0,0,0,0
96,1,0,0,0,0,1,1.09692138864279,31.4351710790833,220,3,1.11,0.95,0,0,0,0,0,0,0
97,2,0,0,0,0,1,1.09392395478152,32.2068991496191,220,3,1.11,0.95,0,0,0,0,0,0,0
98,1,0,0,0,0,1,1.09379932942172,32.200823156752,220,3,1.11,0.95,0,0,0,0,0,0,0
99,1,0,0,0,0,1,1.09717006442815,28.6264041370888,220,3,1.11,0.95,0,0,0,0,0,0,0
100,1,0,0,0,0,1,1.09716229061896,28.6263585310935,220,3,1.11,0.95,0,0,0,0,0,0,0
101,1,0,0,0,0,1,1.08266330045854,30.0862586669523,220,3,1.11,0.95,0,0,0,0,0,0,0
102,1,0,0,0,0,1,1.08266082295442,30.0864966289879,220,3,1.11,0.95,0,0,0,0,0,0,0
103,2,0,0,0,0,1,1.08917077735833,31.2798533776163,220,3,1.11,0.95,0,0,0,0,0,0,0
104,2,0,0,0,0,1,1.08887899608282,31.2528011728523,220,3,1.11,0.95,0,0,0,0,0,0,0
105,2,0,0,0,0,1,1.06621446622749,31.7126903643979,220,3,1.11,0.95,0,0,0,0,0,0,0
106,2,0,0,0,0,1,1.06623279945786,31.7103817368841,220,3,1.11,0.95,0,0,0,0,0,0,0
107,1,0,0,0,0,1,1.082175961248,31.7081259108615,220,3,1.11,0.95,0,0,0,0,0,0,0
108,1,0,0,0,0,1,1.08227370526046,31.698722278308,220,3,1.11,0.95,0,0,0,0,0,0,0
109,1,0,0,0,0,1,1.06802944842885,30.7533567894075,220,3,1.11,0.95,0,0,0,0,0,0,0
110,1,0,0,0,0,1,1.09211134977401,31.4858677612384,220,3,1.11,0.95,0,0,0,0,0,0,0
111,1,0,0,0,0,1,1.09213657317567,31.4862826106306,220,3,1.11,0.95,0,0,0,0,0,0,0
112,1,0,0,0,0,1,1.09495182108508,31.626739460805,220,3,1.11,0.95,0,0,0,0,0,0,0
113,1,0,0,0,0,1,1.09501815907355,31.6358328487155,220,3,1.11,0.95,0,0,0,0,0,0,0
114,1,0,0,0,0,1,1.02521138970801,31.0064844517418,400,3,1.05,0.95,0,0,0,0,0,0,0
115,2,0,0,0,0,1,1.09558972371905,32.5125984101057,220,3,1.11,0.95,0,0,0,0,0,0,0
116,2,0,0,0,0,1,1.09547502475378,32.5154842468707,220,3,1.11,0.95,0,0,0,0,0,0,0
117,2,0,0,0,0,1,1.0801322561256,31.5539275899332,220,3,1.11,0.95,0,0,0,0,0,0,0
118,1,0,0,0,0,1,1.08013651448166,31.5444992998061,220,3,1.11,0.95,0,0,0,0,0,0,0
119,1,0,0,0,0,1,1.03525170969217,28.1749722840911,400,3,1.05,0.95,0,0,0,0,0,0,0
120,1,0,0,0,0,1,1.03529316911302,28.1800466333786,400,3,1.05,0.95,0,0,0,0,0,0,0
121,1,0,0,0,0,1,1.02379133523356,31.0825361734628,400,3,1.05,0.95,0,0,0,0,0,0,0
122,1,0,0,0,0,1,1.02375008882772,31.0878344733645,400,3,1.05,0.95,0,0,0,0,0,0,0
123,1,0,0,0,0,1,1.06588501857465,30.6786427295112,220,3,1.11,0.95,0,0,0,0,0,0,0
124,2,0,0,0,0,1,1.11,32.7379244801767,220,3,1.11,0.95,0,0,0,0,0,0,0
125,2,0,0,0,0,1,1.11,32.755169629885,220,3,1.11,0.95,0,0,0,0,0,0,0
126,2,0,0,0,0,1,1.03146237913991,31.4841093612274,400,3,1.05,0.95,0,0,0,0,0,0,0
127,1,0,0,0,0,1,1.03139574762913,31.4840925843262,400,3,1.05,0.95,0,0,0,0,0,0,0
128,1,0,0,0,0,1,1.06980074896269,32.3837769642367,220,3,1.11,0.95,0,0,0,0,0,0,0
129,1,0,0,0,0,1,1.06977316908492,32.3856480528489,220,3,1.11,0.95,0,0,0,0,0,0,0
130,1,0,0,0,0,1,1.06975626949809,32.6084652983875,220,3,1.11,0.95,0,0,0,0,0,0,0
131,2,0,0,0,0,1,1.08801302040241,30.8163631282759,220,3,1.11,0.95,0,0,0,0,0,0,0
132,2,0,0,0,0,1,1.08844202485708,30.4564124303285,220,3,1.11,0.95,0,0,0,0,0,0,0
133,2,0,0,0,0,1,1.06774707152128,29.3682495075757,220,4,1.11,0.95,0,0,0,0,0,0,0
134,2,0,0,0,0,1,1.06778592183019,29.3653799243859,220,4,1.11,0.95,0,0,0,0,0,0,0
135,1,0,0,0,0,1,1.07912130619335,24.8001444960807,220,4,1.11,0.95,0,0,0,0,0,0,0
136,1,0,0,0,0,1,1.08081315895894,25.6509708292687,220,4,1.11,0.95,0,0,0,0,0,0,0
137,1,0,0,0,0,1,1.01404954632177,25.413324038848,400,4,1.05,0.95,0,0,0,0,0,0,0
138,1,0,0,0,0,1,1.0140558902939,25.4133617654878,400,4,1.05,0.95,0,0,0,0,0,0,0
139,4,0,0,0,0,1,1.01243362737082,17.5455983145205,220,4,1.11,0.95,0,0,0,0,0,0,0
140,1,0,0,0,0,1,1.09410734100462,12.0961781217657,220,4,1.11,0.95,0,0,0,0,0,0,0
141,1,0,0,0,0,1,1.09410734100462,12.0961781217657,220,4,1.11,0.95,0,0,0,0,0,0,0
142,1,0,0,0,0,1,1.1001042214295,14.6106655459828,220,4,1.11,0.95,0,0,0,0,0,0,0
143,1,0,0,0,0,1,1.05753042958487,23.487509439219,220,4,1.11,0.95,0,0,0,0,0,0,0
144,1,0,0,0,0,1,1.05753042958487,23.487509439219,220,4,1.11,0.95,0,0,0,0,0,0,0
145,2,0,0,0,0,1,1.07871801567884,25.9189588659029,220,4,1.11,0.95,0,0,0,0,0,0,0
146,2,0,0,0,0,1,1.07870259186247,25.9170593816054,220,4,1.11,0.95,0,0,0,0,0,0,0
147,2,0,0,0,0,1,1.09328512961289,14.4438041005066,220,4,1.11,0.95,0,0,0,0,0,0,0
148,1,0,0,0,0,1,1.09329300514116,14.4421826860313,220,4,1.11,0.95,0,0,0,0,0,0,0
149,2,0,0,0,0,1,1.0222439499746,14.668125204839,400,4,1.05,0.95,0,0,0,0,0,0,0
150,2,0,0,0,0,1,1.02224469630604,14.668220416671,400,4,1.05,0.95,0,0,0,0,0,0,0
151,4,0,0,0,0,1,0.950469821170184,17.1942996282479,220,4,1.11,0.95,0,0,0,0,0,0,0
152,1,0,0,0,0,1,1.10010139207673,19.4524323253423,220,4,1.11,0.95,0,0,0,0,0,0,0
153,1,0,0,0,0,1,1.10008637518124,19.4475952538508,220,4,1.11,0.95,0,0,0,0,0,0,0
154,2,0,0,0,0,1,1.08538711631991,27.8242076156462,220,4,1.11,0.95,0,0,0,0,0,0,0
155,2,0,0,0,0,1,1.08542042134851,27.8149125452216,220,4,1.11,0.95,0,0,0,0,0,0,0
156,1,0,0,0,0,1,1.0169276834161,27.3662914945728,400,4,1.05,0.95,0,0,0,0,0,0,0
157,2,0,0,0,0,1,1.01697173106173,27.3720244313525,400,4,1.05,0.95,0,0,0,0,0,0,0
158,1,0,0,0,0,1,1.09369961584733,12.139637170149,220,4,1.11,0.95,0,0,0,0,0,0,0
159,1,0,0,0,0,1,1.09369961584733,12.139637170149,220,4,1.11,0.95,0,0,0,0,0,0,0
160,1,0,0,0,0,1,1.01670863391301,25.3958398402378,400,4,1.05,0.95,0,0,0,0,0,0,0
161,1,0,0,0,0,1,1.01869749071007,26.5403417298716,400,4,1.05,0.95,0,0,0,0,0,0,0
162,1,0,0,0,0,1,1.01869315469968,26.5362111481318,400,4,1.05,0.95,0,0,0,0,0,0,0
163,2,0,0,0,0,1,1.07946238630145,25.7516644942844,220,4,1.11,0.95,0,0,0,0,0,0,0
164,2,0,0,0,0,1,1.07942735888934,25.7412704355958,220,4,1.11,0.95,0,0,0,0,0,0,0
165,1,0,0,0,0,1,1.07942735888934,25.7412704355958,220,4,1.11,0.95,0,0,0,0,0,0,0
166,1,0,0,0,0,1,1.09100631892105,12.9303998055243,220,4,1.11,0.95,0,0,0,0,0,0,0
167,1,0,0,0,0,1,1.09357438603307,11.967334877636,220,4,1.11,0.95,0,0,0,0,0,0,0
168,4,0,0,0,0,1,0.992853839860403,16.0643915568632,220,4,1.11,0.95,0,0,0,0,0,0,0
169,4,0,0,0,0,1,0.992874789459383,16.0569022275142,220,4,1.11,0.95,0,0,0,0,0,0,0
170,1,0,0,0,0,1,1.03472201381294,15.0560473962326,400,4,1.05,0.95,0,0,0,0,0,0,0
171,1,0,0,0,0,1,1.03472201381294,15.0560473962326,400,4,1.05,0.95,0,0,0,0,0,0,0
172,1,0,0,0,0,1,1.07783635110464,20.0848123191206,220,4,1.11,0.95,0,0,0,0,0,0,0
173,1,0,0,0,0,1,1.07781648310681,20.0916173466479,220,4,1.11,0.95,0,0,0,0,0,0,0
174,1,0,0,0,0,1,1.08798223710755,20.2782768922352,220,4,1.11,0.95,0,0,0,0,0,0,0
175,1,0,0,0,0,1,1.07828931716544,25.0528971961508,220,4,1.11,0.95,0,0,0,0,0,0,0
176,1,0,0,0,0,1,1.0783000504595,25.0619393388587,220,4,1.11,0.95,0,0,0,0,0,0,0
177,1,0,0,0,0,1,1.08008372274225,26.3489840064594,220,4,1.11,0.95,0,0,0,0,0,0,0
178,1,0,0,0,0,1,1.08008372274225,26.3489840064594,220,4,1.11,0.95,0,0,0,0,0,0,0
179,2,0,0,0,0,1,1.11,20.6879978554043,220,4,1.11,0.95,0,0,0,0,0,0,0
180,1,0,0,0,0,1,1.07141326040797,19.086329993379,220,4,1.11,0.95,0,0,0,0,0,0,0
181,1,0,0,0,0,1,1.0183814884516,18.523666415044,220,5,1.11,0.95,0,0,0,0,0,0,0
182,1,0,0,0,0,1,1.086399864188,14.2370630404627,220,5,1.11,0.95,0,0,0,0,0,0,0
183,1,0,0,0,0,1,1.03292221512057,15.1188730316888,400,5,1.05,0.95,0,0,0,0,0,0,0
184,1,0,0,0,0,1,1.03292730708168,15.1153783389372,400,5,1.05,0.95,0,0,0,0,0,0,0
185,1,0,0,0,0,1,1.03146860049028,17.7557316660316,400,5,1.05,0.95,0,0,0,0,0,0,0
186,1,0,0,0,0,1,1.0314937917095,17.7524955552726,400,5,1.05,0.95,0,0,0,0,0,0,0
187,1,0,0,0,0,1,1.05532807130722,14.2137012376652,220,5,1.11,0.95,0,0,0,0,0,0,0
188,1,0,0,0,0,1,1.05539465586419,14.2106918155895,220,5,1.11,0.95,0,0,0,0,0,0,0
189,1,0,0,0,0,1,0.611993576571526,18.8918848794186,220,5,1.11,0.95,0,0,0,0,0,0,0
190,1,0,0,0,0,1,0.611993576571526,18.8840608257397,220,5,1.11,0.95,0,0,0,0,0,0,0
191,1,0,0,0,0,1,0.578953575454442,19.0058791057318,400,5,1.05,0.95,0,0,0,0,0,0,0
192,1,0,0,0,0,1,1.02044281609789,19.2035761994418,220,5,1.11,0.95,0,0,0,0,0,0,0
193,1,0,0,0,0,1,1.02039413681007,19.2100346256478,220,5,1.11,0.95,0,0,0,0,0,0,0
194,1,0,0,0,0,1,1.03996065155851,16.3041052983714,400,5,1.05,0.95,0,0,0,0,0,0,0
195,1,0,0,0,0,1,1.03996065155851,16.3005282934711,400,5,1.05,0.95,0,0,0,0,0,0,0
196,1,0,0,0,0,1,0.856807814834506,14.3307145115149,220,5,1.11,0.95,0,0,0,0,0,0,0
197,1,0,0,0,0,1,0.856810849889271,14.3298188003396,220,5,1.11,0.95,0,0,0,0,0,0,0
198,1,0,0,0,0,1,1.02840594069072,16.4461265643162,400,5,1.05,0.95,0,0,0,0,0,0,0
199,1,0,0,0,0,1,1.02843518276922,16.4406122963125,400,5,1.05,0.95,0,0,0,0,0,0,0
200,1,0,0,0,0,1,0.599950634238896,17.8010858786893,220,5,1.11,0.95,0,0,0,0,0,0,0
201,1,0,0,0,0,1,0.599924453234986,17.8011886749044,220,5,1.11,0.95,0,0,0,0,0,0,0
202,1,0,0,0,0,1,0.838213454930932,18.7697132023641,220,5,1.11,0.95,0,0,0,0,0,0,0
203,1,0,0,0,0,1,0.838191353183392,18.7598195027748,220,5,1.11,0.95,0,0,0,0,0,0,0
204,3,0,0,0,0,1,1.0371131278806,18.8881084406898,400,5,1.05,0.95,0,0,0,0,0,0,0
205,2,0,0,0,0,1,1.03719901673739,18.8894130652494,400,5,1.05,0.95,0,0,0,0,0,0,0
206,1,0,0,0,0,1,1.08312597536863,13.1522287299054,220,5,1.11,0.95,0,0,0,0,0,0,0
207,1,0,0,0,0,1,1.08311119991647,13.1560092031717,220,5,1.11,0.95,0,0,0,0,0,0,0
208,1,0,0,0,0,1,0.863367177117524,18.9356553682455,110,1,1.12,0.95,0,0,0,0,0,0,0
209,1,0,0,0,0,1,0.868261763566218,9.80757481864336,110,1,1.12,0.95,0,0,0,0,0,0,0
210,4,0,0,0,0,1,1.09713492460706,20.0057557912796,110,1,1.12,0.95,0,0,0,0,0,0,0
211,1,0,0,0,0,1,0.858617931203879,18.420022001197,110,1,1.12,0.95,0,0,0,0,0,0,0
212,1,0,0,0,0,1,1.05069030962641,36.0563973669985,110,1,1.12,0.95,0,0,0,0,0,0,0
213,1,0,0,0,0,1,1.06398311185729,34.5048850749516,110,1,1.12,0.95,0,0,0,0,0,0,0
214,1,0,0,0,0,1,0.855474858268387,18.0405024131444,110,1,1.12,0.95,0,0,0,0,0,0,0
215,1,0,0,0,0,1,0.85857413957666,18.3318436767231,110,1,1.12,0.95,0,0,0,0,0,0,0
216,1,0,0,0,0,1,0.857589960992056,18.2424026117178,110,1,1.12,0.95,0,0,0,0,0,0,0
217,1,0,0,0,0,1,0.856211126609801,17.8999564695275,110,1,1.12,0.95,0,0,0,0,0,0,0
218,4,0,0,0,0,1,0.758261647848277,18.6668478542466,110,1,1.12,0.95,0,0,0,0,0,0,0
219,4,0,0,0,0,1,1.08284462591152,18.1905919477656,110,1,1.12,0.95,0,0,0,0,0,0,0
220,2,0,0,0,0,1,1.10104802246315,20.499546431584,110,1,1.12,0.95,0,0,0,0,0,0,0
221,2,0,0,0,0,1,1.05578870735747,29.0339832651118,110,1,1.12,0.95,0,0,0,0,0,0,0
222,4,0,0,0,0,1,1.06470763905542,19.2373135460406,110,1,1.12,0.95,0,0,0,0,0,0,0
223,1,0,0,0,0,1,1.05244018304018,34.5525436052145,110,1,1.12,0.95,0,0,0,0,0,0,0
224,1,0,0,0,0,1,0.856794324877585,17.6851261369268,110,1,1.12,0.95,0,0,0,0,0,0,0
225,1,0,0,0,0,1,0.858171430138251,12.9948915238231,110,1,1.12,0.95,0,0,0,0,0,0,0
226,1,0,0,0,0,1,0.865771844755618,18.42979813719,110,1,1.12,0.95,0,0,0,0,0,0,0
227,1,0,0,0,0,1,0.860458778146622,18.9477277950244,110,1,1.12,0.95,0,0,0,0,0,0,0
228,1,0,0,0,0,1,0.860450225445484,18.9550793029634,110,1,1.12,0.95,0,0,0,0,0,0,0
229,1,0,0,0,0,1,1.07204968202207,29.7057763028352,110,1,1.12,0.95,0,0,0,0,0,0,0
230,1,0,0,0,0,1,1.03832119561008,28.1184305800223,110,1,1.12,0.95,0,0,0,0,0,0,0
231,4,0,0,0,0,1,1.05221683568324,19.048281656758,110,1,1.12,0.95,0,0,0,0,0,0,0
232,1,0,0,0,0,1,1.06420748969201,34.5532569582359,110,1,1.12,0.95,0,0,0,0,0,0,0
233,1,0,0,0,0,1,1.05513623326618,27.4328182780964,110,1,1.12,0.95,0,0,0,0,0,0,0
234,1,0,0,0,0,1,1.03035317561772,35.1996505534008,110,1,1.12,0.95,0,0,0,0,0,0,0
235,1,0,0,0,0,1,0.853991893773392,15.1596050070745,110,1,1.12,0.95,0,0,0,0,0,0,0
236,1,0,0,0,0,1,1.07281918425752,30.1753860725082,110,1,1.12,0.95,0,0,0,0,0,0,0
237,1,0,0,0,0,1,0.853923724934418,15.0527455380288,110,1,1.12,0.95,0,0,0,0,0,0,0
238,1,0,0,0,0,1,0.846323442203348,16.0668636876961,110,1,1.12,0.95,0,0,0,0,0,0,0
239,1,0,0,0,0,1,0.84600908981404,17.1160133026472,110,1,1.12,0.95,0,0,0,0,0,0,0
240,1,0,0,0,0,1,0.86499218601037,14.0795685465346,110,1,1.12,0.95,0,0,0,0,0,0,0
241,1,0,0,0,0,1,1.05259881178955,28.9420970257035,110,1,1.12,0.95,0,0,0,0,0,0,0
242,1,0,0,0,0,1,1.0831165768443,31.554833083543,110,1,1.12,0.95,0,0,0,0,0,0,0
243,1,0,0,0,0,1,1.08317523704449,31.5688372266345,110,1,1.12,0.95,0,0,0,0,0,0,0
244,1,0,0,0,0,1,0.826426993322268,16.397546644547,110,1,1.12,0.95,0,0,0,0,0,0,0
245,1,0,0,0,0,1,1.03744325313321,37.0606263312836,110,1,1.12,0.95,0,0,0,0,0,0,0
246,2,0,0,0,0,1,0.982372631403909,40.2809935397933,22,1,1.12,0.95,0,0,0,0,0,0,0
247,1,0,0,0,0,1,0.864449527551305,11.796725816975,110,1,1.12,0.95,0,0,0,0,0,0,0
248,1,0,0,0,0,1,0.865995631789721,11.5696772630394,110,1,1.12,0.95,0,0,0,0,0,0,0
