Realizations_of_RecovTime,Recovery_Time,CCDF
20.382187588039645,3.8089176882329534,0.836
21.438335513649797,4.0357689368087755,0.835
7.2926995259545455,4.059081557495388,0.834
4.198852516344025,4.069673094053682,0.833
7.329717356999423,4.099273486718184,0.832
4.388201031012501,4.10234436408182,0.831
7.420858220389964,4.198852516344025,0.83
765.0112300010817,4.201537701879949,0.829
54.95412184218254,4.223079220617047,0.828
422.6077655531352,4.231400695836465,0.827
1559.573061781145,4.244137204266181,0.826
111.2697165869045,4.308650547872586,0.825
36.429889709240896,4.385930872270206,0.824
2847.300843806217,4.388201031012501,0.823
3.0742441169845867,4.426767463276261,0.822
11.493365154480378,4.441927254749775,0.821
141.21914618254763,4.496028921824357,0.82
296.41639274189754,4.508518408965063,0.819
97.5971759221488,4.576581774006311,0.818
638.5469768445797,4.593839224180081,0.817
50.46630711398775,4.661442010607167,0.816
27.01229564749681,4.854568311987965,0.815
2.2415074720050168,4.890514985323537,0.814
132.13603546437352,4.9160650685494485,0.813
2.338367680278942,4.921743139829338,0.812
4.244137204266181,4.9394030675104625,0.811
31.507544735372637,4.959618535780649,0.81
1212.3695404350522,4.962791317478106,0.809
10.848609049541583,4.966919168116352,0.808
98.95422208019332,5.082013036349927,0.807
279.1598176686883,5.134846577973305,0.806
15.524730180594112,5.1515386630748345,0.805
516.8024675646755,5.159631871005158,0.804
37.4890114252543,5.180389409219122,0.803
115.0428196075424,5.270992645976699,0.802
1.9502342379514184,5.276070527531449,0.801
32.978703677711124,5.305200177541634,0.8
299.47829326022253,5.406414087344891,0.799
90.42870273741678,5.419181801782788,0.798
295.46850220617205,5.484707777796477,0.797
3426.079227993821,5.507427221454447,0.796
605.6865292813701,5.618264018030451,0.795
535.810349684068,5.682497830284626,0.794
272.8092128826328,5.689791623950913,0.793
23.99447368997465,5.762910101530129,0.792
31.681036269976936,5.7935964425498865,0.791
117.71283378837465,5.878500464034635,0.79
1.0372387697567376,5.8867500642563595,0.789
7.72296464802385,5.928275534237439,0.788
126.09685791225073,5.942638075766214,0.787
68.82163365900523,5.945339384473392,0.786
161.47217936953425,5.974164991308062,0.785
1259.0509097520417,6.010565571878297,0.784
24.927988614843976,6.058482536568959,0.783
56.087415280845754,6.123063210693168,0.782
23.91068271711822,6.352561623307229,0.781
2.6520191392700903,6.3787377120558935,0.78
7.01143444057855,6.493755120662786,0.779
2.513530603625228,6.604690644149325,0.778
145.82458166380715,6.615966591417212,0.777
182.78150471583564,6.63654622511885,0.776
2.739689725682328,6.70451460142164,0.775
4.059081557495388,6.7159679112712025,0.774
1.9145653535123996,6.760335220927154,0.773
0.10260412676955834,6.841311605238948,0.772
0.347424057884269,6.8633395214946,0.771
29.128663821116334,6.896169198209613,0.77
45.450250789124546,7.01143444057855,0.769
447.6637693209623,7.158141871396882,0.768
249.0212584670513,7.178315929288286,0.767
174.97394154933355,7.193830619756807,0.766
778.1656944304011,7.254527551112277,0.765
3.1659668628117537,7.281062269144955,0.764
254.8979064179723,7.285200497449696,0.763
14.49994377315863,7.2926995259545455,0.762
1559.7464620689939,7.326249371358737,0.761
134.9287933661479,7.329717356999423,0.76
0.35978105263665755,7.420858220389964,0.759
18.20348724690125,7.66802688002037,0.758
105.85913162420091,7.671895940274715,0.757
125.11468448632152,7.674377273266161,0.756
6.123063210693168,7.72296464802385,0.755
275.7474904413906,7.72969840413901,0.754
6.493755120662786,7.733870282069779,0.753
2376.836064351243,7.767452443015184,0.752
114.36132925736918,7.775854910558492,0.751
46.82865590506542,7.886770856725951,0.75
40.52009758876463,7.906352488893878,0.749
7.674377273266161,7.9951752926830055,0.748
19.400459665431615,8.114200465932049,0.747
38.5077776508103,8.121698747083846,0.746
2.4502370747354654,8.319574986316502,0.745
234.1129732158333,8.345079662007588,0.744
9.318882642326097,8.476267523025205,0.743
4794.9278929035945,8.52748368028575,0.742
2.113219185846146,8.574612913514882,0.741
120.95450025363598,8.582111450018221,0.74
2915.664195550933,8.616699793554728,0.739
78.42185300001708,8.636739703616753,0.738
159.24088781719732,8.654755860446892,0.737
90.93698073010377,8.763318683579577,0.736
2.2111550163964915,8.777840646114248,0.735
628.0371995832975,8.797171292579849,0.734
4.9394030675104625,8.93590659078421,0.733
6.058482536568959,8.937590749964118,0.732
0.6018202750441422,9.003091539383137,0.731
2.662677248011105,9.091881662088104,0.73
93.58803004852523,9.129926055290364,0.729
20.460178186013415,9.236120619857463,0.728
4.201537701879949,9.28494791297199,0.727
1733.7364636592206,9.318882642326097,0.726
106.20631443388301,9.389690196858288,0.725
18.721066200525954,9.420712124224822,0.724
12.378277358188143,9.462873436891304,0.723
77.45307508055696,9.575470834770043,0.722
87.7126050500318,9.576123225688416,0.721
204.2391070767316,9.59356974455634,0.72
14.503713212820307,9.658067644647092,0.719
324.37819119886143,10.118201502020963,0.718
370.7384747751202,10.152470465660402,0.717
247.03371771272342,10.182272474179998,0.716
349.41843009248436,10.296625924259766,0.715
205.56183142420457,10.393685494012116,0.714
385.4398131011463,10.514494625650597,0.713
60.94734866133636,10.671983056564759,0.712
1.128807329523994,10.81992184858001,0.711
5.974164991308062,10.848609049541583,0.71
195.36099778429676,10.878303618185749,0.709
46.65825289168711,10.886428186480266,0.708
14.97005007351723,11.04235503457868,0.707
234.35191660166402,11.254281394802028,0.706
2.4549407483095558,11.348134368845198,0.705
112.68053977070298,11.368843169957158,0.704
18.077169868183535,11.390166554421421,0.703
204.8210578777616,11.393251171849439,0.702
69.85854491725222,11.396544875135945,0.701
206.08405635103904,11.419948774666015,0.7
19.474533037035993,11.493365154480378,0.699
57.7587458045339,11.596825587568384,0.698
47.16143492251921,11.642716124286057,0.697
0.45664493468187645,11.655887266968138,0.696
103.63231414754298,11.703859235022291,0.695
1.8903128942810623,11.813633613729301,0.694
32.01239646687557,11.820517360828399,0.693
0.33148597783471223,12.113606884926318,0.692
3.1406389155311865,12.198544986046066,0.691
2.106267093521489,12.219656002279901,0.69
9.28494791297199,12.367833023819754,0.689
0.26701111454319254,12.378277358188143,0.688
252.86572366245932,12.427422485328519,0.687
9.129926055290364,12.537667240825185,0.686
12.537667240825185,12.567534408723866,0.685
8.616699793554728,12.78029825328126,0.684
32.48673284775972,12.808171903956074,0.683
3122.374940196147,12.854695272914277,0.682
3.3950969034018463,12.981990843505015,0.681
3.8089176882329534,13.23666154330057,0.68
985.0928163386147,13.338670439559952,0.679
32.132859969472584,13.470900323727411,0.678
8.797171292579849,13.701401267498179,0.677
18.405808861802495,13.882902289560572,0.676
38.65261209044552,13.883847006154161,0.675
20.34494032143122,13.991893117540117,0.674
1.6882112415174677,14.07459786939842,0.673
217.50135932072837,14.124528544023093,0.672
918.1851212117652,14.145374332198365,0.671
2464.0144611333108,14.254976491232402,0.67
108.87024718926293,14.281088895982244,0.669
11.419948774666015,14.282321555406385,0.668
2.4465076901056424,14.386223404129648,0.667
394.9978061382509,14.42065464161416,0.666
51.469678580291955,14.49994377315863,0.665
15.676209631934885,14.503713212820307,0.664
0.5217400888785196,14.558083890744404,0.663
37.21364091516488,14.847690212481488,0.662
7.767452443015184,14.90327589526518,0.661
933.2374404653216,14.962750472316397,0.66
51.894664822681655,14.97005007351723,0.659
15.88553001534855,15.062367717759763,0.658
39.058216838985786,15.106193163877972,0.657
384.7810641642403,15.211814024105813,0.656
11.368843169957158,15.524730180594112,0.655
284.16276901927563,15.676209631934885,0.654
71.9228982291794,15.88553001534855,0.653
6.615966591417212,15.903653082398003,0.652
858.8734809112422,16.349795560832867,0.651
3342.2069486536498,16.36008478876282,0.65
22.681627536150547,16.62195765760228,0.649
373.9758368143993,16.854478566602484,0.648
14106.483934298976,16.86361982820415,0.647
204.05618956508894,17.327308035289533,0.646
63.30857565657052,17.483125049239142,0.645
130.74216879556326,17.686417225835648,0.644
85.82573493186814,18.008145754096986,0.643
27.20736924547739,18.04844512750436,0.642
159.79978045360912,18.077169868183535,0.641
4497.194133962131,18.119942754183324,0.64
4.890514985323537,18.20348724690125,0.639
1.4979060113727487,18.291894544337506,0.638
79.64174503240264,18.405808861802495,0.637
375.76537804581824,18.602801845222732,0.636
166.52956233420932,18.721066200525954,0.635
5.1515386630748345,18.75498024390177,0.634
70.18582563929478,18.789917621857015,0.633
336.1429588125588,19.029336136694678,0.632
140.83833090402823,19.087305522377036,0.631
5.082013036349927,19.16737653677971,0.63
78.83973551635718,19.400459665431615,0.629
92.59766382115409,19.474533037035993,0.628
49.04196061668276,19.49071753418756,0.627
93.78584495940875,19.500453018955422,0.626
0.9029444988673331,19.535890253802425,0.625
1.1271431770803066,19.73353832617136,0.624
18.119942754183324,20.118768827239137,0.623
460.5961193130041,20.34494032143122,0.622
2.23029774272341,20.382187588039645,0.621
98.63220814665635,20.460178186013415,0.62
806.8536997376088,20.559758415689025,0.619
27.79890439943253,20.62239849679775,0.618
8.121698747083846,20.70810864773753,0.617
12.981990843505015,21.075164127924538,0.616
245.8746927605912,21.142794382333125,0.615
22.700847847306274,21.438335513649797,0.614
256.0995496104923,21.590227288621293,0.613
92.37900902003271,22.02524850790653,0.612
0.17242005095465784,22.528732492515406,0.611
9.236120619857463,22.681627536150547,0.61
1.1462138828485031,22.700847847306274,0.609
52.344191380273465,23.00345349050904,0.608
0.988159603438711,23.07326033961778,0.607
306.0506802632095,23.117349937738698,0.606
25.431402274068006,23.1355836161988,0.605
26.77084897169866,23.38641707352447,0.604
2.915173607092044,23.54196682623548,0.603
23.38641707352447,23.545683796705493,0.602
157.4176902484925,23.552614349843772,0.601
3.768473844595782,23.585855905264864,0.6
34.27683784589755,23.775953576159132,0.599
14.07459786939842,23.91068271711822,0.598
156.48781441163493,23.99447368997465,0.597
0.4504036227287639,24.42896550002413,0.596
1.995182934930799,24.612679177906685,0.595
440.5128756197352,24.927988614843976,0.594
19.16737653677971,24.93856243260882,0.593
17852.46068991922,24.999529903748826,0.592
40.567278458647365,25.175150940786416,0.591
83.1529981668971,25.311044564114415,0.59
3.182793216548097,25.42420803317852,0.589
10.514494625650597,25.431402274068006,0.588
453.4169889663085,25.574436256236154,0.587
425.46071361024457,25.705853353155238,0.586
81.3808855980938,25.75061350010581,0.585
84.32044368067658,26.005823979175943,0.584
15962.892093906432,26.132671953256924,0.583
730.8043894495909,26.21719268544388,0.582
3.669447466838867,26.77084897169866,0.581
96.61831864358471,26.771210297863178,0.58
118.97296042048161,26.837625702418535,0.579
89.93583070635033,27.01229564749681,0.578
266.2619825014665,27.063110826724888,0.577
0.520860616322901,27.20736924547739,0.576
2615.4141697902933,27.359094325732592,0.575
6.70451460142164,27.60553298995274,0.574
102.6816141103279,27.79890439943253,0.573
5.305200177541634,27.832227007719396,0.572
0.4639713088978776,28.06679283743258,0.571
25.311044564114415,28.336515679101407,0.57
8.114200465932049,28.465642059149452,0.569
2045.2807831933767,28.880629312216996,0.568
284.8942401545,28.908579316669798,0.567
171.78883686447026,29.070378273024374,0.566
1074.688901595223,29.100477060118422,0.565
498.7259693743603,29.116527481524113,0.564
37.28232424351149,29.11986396050415,0.563
404.190421966486,29.128663821116334,0.562
418.6433735683516,29.31567685317936,0.561
71.17406465737227,29.7508200168792,0.56
4.576581774006311,29.86606528337769,0.559
3.691116998412997,30.67690645450516,0.558
343.3983223038099,31.065559332231043,0.557
1.3968030214121108,31.098700885393455,0.556
324.71143180165495,31.507544735372637,0.555
17.483125049239142,31.536756376044334,0.554
2032.8252379535143,31.681036269976936,0.553
51.96471699039721,31.71639193898465,0.552
48.33193374431496,31.895951720189835,0.551
7.281062269144955,31.9950217870333,0.55
5996.313767370165,32.01239646687557,0.549
25.705853353155238,32.018894800755156,0.548
462.4186821353584,32.132859969472584,0.547
93.6165255746532,32.48673284775972,0.546
8.777840646114248,32.6329790794475,0.545
11.642716124286057,32.792149959994795,0.544
552.100809633275,32.90913744990471,0.543
216.96494154806,32.978703677711124,0.542
233.36431064226267,33.13359496281356,0.541
135.41214517577578,33.18084966617442,0.54
914.9485840593533,33.30006661633941,0.539
68.92930400886887,33.62254841560593,0.538
13.23666154330057,33.66063756699383,0.537
179.58544782735467,33.6755708145265,0.536
1.7814265705946717,33.75440164864943,0.535
19.535890253802425,33.953882617665904,0.534
1053.6429784899854,34.05074568985783,0.533
205.2878476313317,34.20483581783942,0.532
6.8633395214946,34.2676587612164,0.531
12.367833023819754,34.2761882727152,0.53
29.31567685317936,34.27683784589755,0.529
11.348134368845198,34.39153330655928,0.528
31.065559332231043,34.98661514583733,0.527
14.124528544023093,35.33128235107887,0.526
11.596825587568384,35.53847428193541,0.525
5.276070527531449,35.90387355474853,0.524
21.590227288621293,36.429889709240896,0.523
4721.428853799657,36.61422309398099,0.522
3.7040036672298897,36.78752842333287,0.521
192.80072597810408,37.10664540874677,0.52
256.55047185273753,37.21364091516488,0.519
39.0603056195872,37.28232424351149,0.518
24.42896550002413,37.41584283001626,0.517
132.1453669572899,37.4890114252543,0.516
74.95474574319805,37.714669710990954,0.515
41.14615656155894,37.95144136148677,0.514
0.6222988327123002,37.973192487641555,0.513
445.9918840750625,38.139221902226716,0.512
0.31119131063711275,38.2901211379821,0.511
31.895951720189835,38.32480919179681,0.51
1.3929056849104708,38.42075316521224,0.509
0.6148312138307601,38.5077776508103,0.508
164.88450361753587,38.65261209044552,0.507
193.08107641650713,39.058216838985786,0.506
623.2057579047186,39.0603056195872,0.505
7.775854910558492,39.975933412305594,0.504
204.88362907914043,40.259978570579484,0.503
423.3671808250106,40.277028430557756,0.502
15.211814024105813,40.52009758876463,0.501
2027.4781495804334,40.567278458647365,0.5
8.345079662007588,40.60985268993036,0.499
132.19030893242234,40.70137306404389,0.498
219.17035629249293,41.068507117595516,0.497
323.2239396173073,41.14615656155894,0.496
431.5362129520589,41.55393087249656,0.495
12.808171903956074,41.96286749669078,0.494
0.5184157632865971,43.16268262318354,0.493
43.16268262318354,43.65492339270311,0.492
27.359094325732592,43.720739376065396,0.491
1238.0239903858746,45.28127241131951,0.49
192.83641530874434,45.450250789124546,0.489
130.54306341819418,45.60835509409474,0.488
2.7126343642214854,45.68770970597761,0.487
24.999529903748826,46.067498328248135,0.486
1.901009162804561,46.197511473209,0.485
84.6919710767977,46.231942426690075,0.484
14.145374332198365,46.29555109337785,0.483
1.4886277670867962,46.62418984305004,0.482
0.6339786294674612,46.65825289168711,0.481
19.029336136694678,46.82865590506542,0.48
11.396544875135945,47.16143492251921,0.479
289.7650714220792,48.33193374431496,0.478
4.921743139829338,48.81810706116511,0.477
2.3254396405778697,48.82604631934943,0.476
14.254976491232402,48.98291607998322,0.475
18.602801845222732,49.04196061668276,0.474
795.5148312898018,49.38779826529866,0.473
242.20504167733216,49.41692565049917,0.472
4623.209778836489,49.84575067331319,0.471
350.8457887420838,50.029921233265114,0.47
111.08961790746359,50.46630711398775,0.469
131.47544684755766,51.039396000373955,0.468
73.5655731216255,51.16530181262765,0.467
5.928275534237439,51.465161720120065,0.466
1.8151182318047285,51.469678580291955,0.465
0.2770440621584784,51.894664822681655,0.464
154.98385610779906,51.96471699039721,0.463
10.182272474179998,52.09325843903166,0.462
130.16582647472944,52.15690795508064,0.461
4.223079220617047,52.344191380273465,0.46
160.7188660448193,52.47627439164183,0.459
67.83188554698545,53.07418585714057,0.458
217.11936330802362,53.26050323321103,0.457
2.585680135319148,54.61245110074024,0.456
5349.57983874952,54.95412184218254,0.455
66.59573851400268,55.2400918438211,0.454
5.507427221454447,56.087415280845754,0.453
120.31241673978823,56.304218283545566,0.452
41.068507117595516,56.51770844876634,0.451
6.841311605238948,56.521798267044296,0.45
35.90387355474853,57.62487416956956,0.449
12.78029825328126,57.7587458045339,0.448
77.57086683715183,58.5277043447636,0.447
2365.6941216445784,59.187870951443514,0.446
16.854478566602484,60.72460934302307,0.445
4.854568311987965,60.94734866133636,0.444
111.82371590339758,61.605786730659524,0.443
135.22859946904967,61.7875304539508,0.442
26.21719268544388,62.1704695719091,0.441
23.775953576159132,62.60167610099437,0.44
1.8826190626156916,63.22668978986514,0.439
360.4912390381232,63.30857565657052,0.438
168.69303554823006,63.34988103629437,0.437
62.1704695719091,63.55782411950081,0.436
33.6755708145265,64.09164241221598,0.435
183.48610585961637,65.51256845733782,0.434
4.385930872270206,65.54629356633274,0.433
2700.7819207751986,66.18168315350322,0.432
94.71250378990865,66.59573851400268,0.431
7.66802688002037,67.05652476257696,0.43
5.945339384473392,67.25626543900484,0.429
3.222476278210774,67.83188554698545,0.428
2.328420292001533,68.57629136718431,0.427
21.075164127924538,68.82163365900523,0.426
2569.4358491460807,68.92930400886887,0.425
1.7924957465269085,69.85854491725222,0.424
96.4077157893502,70.18582563929478,0.423
93.67676229774466,70.3755340916108,0.422
256.2777349800948,70.3930488141109,0.421
11.703859235022291,70.83216548356442,0.42
23.00345349050904,71.17406465737227,0.419
67.05652476257696,71.9228982291794,0.418
5.7935964425498865,73.5655731216255,0.417
1.2110846396481703,74.84319487946553,0.416
194.75910633531507,74.95474574319805,0.415
5.419181801782788,75.19054667688566,0.414
134.66228526071242,76.53416910224152,0.413
188.05241397077185,77.45307508055696,0.412
8.574612913514882,77.57086683715183,0.411
54.61245110074024,77.60733164438561,0.41
243.59859227100262,78.42185300001708,0.409
10.81992184858001,78.83973551635718,0.408
4171.726311925084,79.64174503240264,0.407
52.47627439164183,80.24051547190116,0.406
35.53847428193541,80.410336202345,0.405
174.82819099174912,81.3808855980938,0.404
1691.4752185875861,81.84470602809387,0.403
7.326249371358737,83.1529981668971,0.402
9.389690196858288,84.32044368067658,0.401
38.32480919179681,84.6919710767977,0.4
445.8237799533412,85.05885565109391,0.399
13.338670439559952,85.73012476576844,0.398
46.29555109337785,85.82573493186814,0.397
37.973192487641555,87.24123720784978,0.396
326.22706922211995,87.7126050500318,0.395
5.406414087344891,89.61021833012128,0.394
4.308650547872586,89.93583070635033,0.393
135.78353800697536,90.42870273741678,0.392
85.05885565109391,90.93698073010377,0.391
56.521798267044296,91.67068865481468,0.39
4.962791317478106,91.87668811293693,0.389
27.832227007719396,92.33244096397979,0.388
46.62418984305004,92.37900902003271,0.387
302.57058880110424,92.59766382115409,0.386
9873.525896147123,93.58803004852523,0.385
31.536756376044334,93.6165255746532,0.384
0.9317518507875495,93.67676229774466,0.383
1.6809985504627678,93.78584495940875,0.382
51.039396000373955,94.71250378990865,0.381
46.067498328248135,95.24264663743227,0.38
305.1454689170984,96.11020351187929,0.379
110.75805100920155,96.4077157893502,0.378
10.878303618185749,96.61831864358471,0.377
2.9349568552408987,96.93843141484543,0.376
14.386223404129648,97.5971759221488,0.375
16.36008478876282,98.63220814665635,0.374
265.3729903070213,98.84895150981329,0.373
437.01464113772886,98.95422208019332,0.372
604.9429851195883,100.90231151893785,0.371
266.916106307999,102.6816141103279,0.37
1065.1919788571718,102.7373765146257,0.369
91.67068865481468,103.63231414754298,0.368
96.93843141484543,103.99108203725777,0.367
0.7583338287198129,104.34071722407869,0.366
6.604690644149325,105.85913162420091,0.365
285.940180887497,106.20631443388301,0.364
1014.3265553675121,106.77388919157463,0.363
33.13359496281356,108.87024718926293,0.362
229.36747889865043,110.75805100920155,0.361
50.029921233265114,111.08961790746359,0.36
4.0357689368087755,111.2697165869045,0.359
214.3679271336518,111.6120959864496,0.358
440.4739116279506,111.82371590339758,0.357
16765.3849379321,112.6323300968883,0.356
1.5291046079821506,112.68053977070298,0.355
38.2901211379821,113.51463783878609,0.354
3.5543272632412166,114.13812646777643,0.353
52.15690795508064,114.36132925736918,0.352
20.559758415689025,114.94881357095178,0.351
1.6079017684767674,115.0428196075424,0.35
62.60167610099437,116.43889093328725,0.349
48.82604631934943,116.58478432780939,0.348
2.5038105017768353,117.66439604856527,0.347
2998.715333911994,117.71283378837465,0.346
9.420712124224822,118.97296042048161,0.345
19.73353832617136,119.44967381990581,0.344
167.58466158949426,119.99226505745078,0.343
14.558083890744404,120.31241673978823,0.342
6.7159679112712025,120.95450025363598,0.341
5.689791623950913,122.90789445075077,0.34
4.959618535780649,125.0234598417408,0.339
1.213399568965044,125.11468448632152,0.338
193.54048813528772,126.03047566093736,0.337
447.86342860182947,126.09685791225073,0.336
38.42075316521224,129.70261554782329,0.335
4.069673094053682,130.16582647472944,0.334
32.018894800755156,130.54306341819418,0.333
2.8795583701042835,130.74216879556326,0.332
308.35315650735225,131.47544684755766,0.331
2.8495429637369,131.74009253985204,0.33
20.118768827239137,132.13603546437352,0.329
23.585855905264864,132.1453669572899,0.328
92.33244096397979,132.19030893242234,0.327
111.6120959864496,132.34625907875412,0.326
245.427963237334,132.88162131791694,0.325
1882.3550143268626,134.66228526071242,0.324
24.93856243260882,134.9287933661479,0.323
5.484707777796477,135.22859946904967,0.322
34.20483581783942,135.41214517577578,0.321
10.671983056564759,135.78353800697536,0.32
15.062367717759763,135.7903882551292,0.319
18.291894544337506,136.10759343688952,0.318
191.37813408291524,136.19847468442592,0.317
10.152470465660402,136.47885775231543,0.316
