lines_out,no_load_shed_time,initial_load_shed,full_rest_time
1.0,240.0,1481.2379648512442,0.0
1.0,213.0,187.06470768077725,3.26899254e-315
1.0,1.0,718.7300000000005,2.503545053e-315
1.0,117.0,188.2221190683922,1.0e-323
1.0,26.0,117.36958553242403,0.0
1.0,1.0,15.749320509974496,0.0
1.0,3240.0,1638.2300000000032,3.161741836e-315
1.0,2100.0,187.06470768077634,1.0e-323
1.0,1.0,0.0,0.0
1.0,620.0,1815.7095826789373,0.0
1.0,20.0,174.6822036878366,3.161741836e-315
1.0,60.0,792.2300000000041,1.0e-323
1.0,1440.0,195.2562166802527,0.0
1.0,1.0,122.27153834231467,3.26899254e-315
1.0,120.0,752.798781784365,3.161741836e-315
1.0,13800.0,559.4017092589493,1.0e-323
1.0,1.0,0.0,0.0
1.0,1320.0,1774.2300000000023,0.0
1.0,752.0,2376.2299999999927,3.16174832e-315
1.0,240.0,962.2299999999996,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,3.26899254e-315
1.0,1.0,0.0,3.16175148e-315
1.0,7.0,626.0718278539662,1.0e-323
1.0,1.0,150.13183883452803,0.0
1.0,1.0,0.0,7.67187477287e-313
1.0,17700.0,725.8381389202186,3.16175219e-315
1.0,1.0,0.0,1.0e-323
1.0,8.0,477.2300000000005,0.0
1.0,3960.0,3293.7300000000005,2.940344815e-315
1.0,60.0,7.646302031492269,3.16175219e-315
1.0,60.0,795.7085112083596,1.0e-323
1.0,1.0,0.0,0.0
1.0,900.0,1301.63,2.940344815e-315
1.0,1.0,0.0,3.16175219e-315
1.0,314.0,193.2236925756215,NaN
1.0,1860.0,1296.9248755109847,0.0
1.0,1.0,0.0,3.26899254e-315
1.0,122.0,787.2694720404661,3.16175219e-315
1.0,720.0,3865.0300000000007,1.0e-323
1.0,294.0,662.3826916514754,0.0
1.0,1.0,0.0,1.02205556855e-313
1.0,18.0,64.95892018690392,3.16175219e-315
1.0,1.0,117.36958553242403,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,3.26899254e-315
1.0,1.0,150.13183883452893,2.50354545e-315
1.0,1.0,9.094947017729282e-13,1.0e-323
1.0,64.0,64.95892018690301,0.0
1.0,1140.0,2536.230000000001,3.26899254e-315
1.0,195.0,705.2108160266907,2.503545844e-315
1.0,1.0,64.95892018690392,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0
1.0,1.0,0.0,3.161754563e-315
1.0,1.0,0.0,1.0e-323
1.0,53.0,193.2236925756215,0.0
1.0,1.0,0.0,0.0
1.0,300.0,185.30574810775033,3.161754563e-315
1.0,240.0,1304.2300000000023,1.0e-323
1.0,1.0,0.0,0.0
1.0,10800.0,714.9502621407464,3.26899254e-315
1.0,339.0,150.13183883452803,2.50354624e-315
1.0,5.0,281.1429576047394,1.0e-323
1.0,19.0,424.100616658352,0.0
1.0,1.0,0.0,0.0
1.0,7.0,172.0,2.503546634e-315
1.0,6.0,546.5372027041849,1.0e-323
1.0,73.0,692.3857550268258,0.0
1.0,8.0,1003.2299999999987,3.26899254e-315
1.0,3060.0,2172.23,2.50354703e-315
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,60.0,435.2300000000005,2.46478411006e-312
1.0,95.0,1400.13178428816,2.503547425e-315
1.0,74.0,100.27711001368698,1.0e-323
1.0,76.0,566.0260284717733,0.0
1.0,1.0,209.76815470174188,NaN
1.0,1.0,0.0,2.50354782e-315
1.0,1.0,0.0,1.0e-323
1.0,61.0,38.51518185395798,0.0
1.0,1.0,0.0,8.55455457e-316
1.0,1.0,0.0,2.503548215e-315
1.0,118.0,176.0,1.0e-323
1.0,1320.0,1158.2300000000005,0.0
1.0,900.0,3633.630000000001,3.26899254e-315
1.0,600.0,193.2236925756215,2.50354861e-315
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,36.0,815.6194559708365,1.02205556855e-313
1.0,1.0,752.798781784365,3.161702785e-315
1.0,1680.0,621.0052875724068,1.0e-323
1.0,1.0,792.2300000000005,0.0
1.0,60.0,0.0,3.26899254e-315
1.0,129.0,241.97446520422454,3.16170591e-315
1.0,1.0,0.0,1.0e-323
1.0,39.0,1141.066063299033,0.0
1.0,764.0,448.6052627926201,3.26899254e-315
1.0,1.0,0.0,3.16170591e-315
1.0,60.0,202.54250418004995,1.0e-323
1.0,1.0,274.66449985654526,0.0
1.0,59.0,1607.2299999999968,0.0
1.0,300.0,1673.2299999999996,3.16170591e-315
1.0,1.0,400.2300000000005,1.0e-323
1.0,677.0,150.13183883452893,0.0
1.0,60.0,0.0,0.0
1.0,60.0,0.0,3.16170591e-315
1.0,1.0,0.0,1.0e-323
1.0,1.0,193.2236925756215,0.0
1.0,1.0,0.0,3.26899254e-315
1.0,1.0,193.2236925756206,3.16170662e-315
1.0,35.0,1801.805383524109,1.0e-323
1.0,60.0,0.0,0.0
1.0,540.0,110.10659129938085,0.0
1.0,1.0,0.0,3.16170662e-315
1.0,4.0,150.13183883452893,1.0e-323
1.0,121.0,187.06470768077634,0.0
1.0,60.0,189.03214297972136,3.26899254e-315
1.0,3.0,133.68491912118589,3.16170733e-315
1.0,60.0,0.0,1.0e-323
1.0,517.0,241.97446520422454,0.0
1.0,50.0,1172.7299999999996,7.67187477287e-313
1.0,60.0,268.1300000000019,3.161708753e-315
1.0,922.0,874.144426738806,1.0e-323
1.0,572.0,752.798781784365,0.0
1.0,1.0,0.0,2.940021024e-315
1.0,1440.0,124.44428961787798,3.161711283e-315
1.0,6300.0,1055.7300000000032,1.0e-323
1.0,2.0,1339.2300000000005,0.0
1.0,5.0,703.0201794543073,NaN
1.0,12.0,769.5341978323113,3.16171322e-315
1.0,1.0,0.0,NaN
1.0,1.0,0.0,0.0
1.0,1.0,0.0,3.26899254e-315
1.0,9420.0,893.25423062344,3.16171393e-315
1.0,1.0,4.4105830909838915,1.0e-323
1.0,60.0,9.094947017729282e-13,0.0
1.0,132.0,772.9446452810826,1.02205880646e-313
1.0,120.0,129.21864406779787,3.16171658e-315
1.0,82.0,187.4526344657197,1.0e-323
1.0,1620.0,5154.2300000000005,0.0
1.0,10020.0,709.1862316925217,0.0
1.0,15.0,150.13183883452803,3.16171729e-315
1.0,1.0,0.0,1.0e-323
1.0,1.0,614.2300000000032,0.0
1.0,6.0,655.1713845640043,3.26899254e-315
1.0,1.0,0.0,3.161718714e-315
1.0,11.0,185.21836212993003,1.0e-323
1.0,1.0,0.0,0.0
1.0,6.0,533.0616799370055,0.0
1.0,202.0,3709.229999999991,3.161719425e-315
1.0,60.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,720.0,610.1090498482863,0.0
1.0,269.0,1444.230000000005,3.161865234e-315
1.0,60.0,0.0,1.0e-323
1.0,153.0,193.2236925756215,0.0
1.0,140.0,205.25846055248257,1.813876407e-315
1.0,1.0,0.0,3.161870807e-315
1.0,60.0,101.373151015865,9.54898105944e-313
1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0
1.0,33.0,614.230000000005,3.161870807e-315
1.0,1.0,0.0,1.0e-323
1.0,171.0,704.2733966732985,0.0
1.0,297.0,2113.5673109358095,3.26899254e-315
1.0,1.0,9.094947017729282e-13,3.161870807e-315
1.0,60.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,1.02037185607e-312
1.0,171.0,652.2300000000005,3.161870807e-315
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,4.593297163e-315
1.0,120.0,64.95892018690392,3.161870807e-315
1.0,2280.0,261.8425695006117,1.0e-323
1.0,3.0,1260.2300000000023,0.0
1.0,60.0,181.75955366564722,0.0
1.0,231.0,241.97446520422454,2.503549006e-315
1.0,27.0,122.27153834231467,1.0822178534e-312
1.0,1.0,0.0,0.0
1.0,60.0,0.0,0.0
1.0,60.0,792.2299999999987,3.16187883e-315
1.0,1.0,0.0,1.0e-323
1.0,88.0,7.646302031492269,0.0
1.0,1.0,0.0,1.02205556855e-313
1.0,46.0,241.97446520422454,2.5035494e-315
1.0,224.0,1159.2299999999977,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0
1.0,1.0,0.0,3.16188231e-315
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,60.0,64.95892018690392,3.26899254e-315
1.0,1.0,0.0,2.503549796e-315
1.0,938.0,918.7306763752349,1.0e-323
1.0,1.0,0.0,0.0
1.0,37.0,635.8069478232628,8.50612192793e-313
1.0,60.0,2080.0300000000007,3.16176405e-315
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,3.26899254e-315
1.0,67.0,572.9252883139998,2.50355019e-315
1.0,10.0,187.06470768077634,1.0609978956e-313
1.0,1.0,0.0,0.0
1.0,60.0,322.0,3.26899254e-315
1.0,1.0,0.0,3.161767686e-315
1.0,19.0,110.10659129938085,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,1.813876407e-315
1.0,72.0,239.2845362203925,2.503550587e-315
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,60.0,0.0,3.26899254e-315
1.0,1.0,0.0,2.50355098e-315
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0
1.0,623.0,786.2604118951767,3.16177381e-315
1.0,120.0,421.1874944786905,1.0e-323
1.0,60.0,0.0,0.0
1.0,1.0,0.0,1.02205233064e-313
1.0,60.0,1675.8235931307781,3.161782073e-315
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,20.0,1084.2165160128952,0.0
1.0,9.0,573.2299999999941,3.161782784e-315
1.0,60.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,8280.0,1533.2353337784516,3.26899254e-315
1.0,3060.0,1431.0511225085938,2.503551377e-315
1.0,7620.0,7.646302031491359,1.0e-323
1.0,1.0,0.0,0.0
1.0,452.0,803.2165160128934,0.0
1.0,60.0,0.0,2.50355177e-315
1.0,55.0,716.4219949431526,1.0e-323
1.0,1.0,193.2236925756215,0.0
1.0,27720.0,186.04527095438698,4.593297163e-315
1.0,1.0,0.0,2.50355217e-315
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,112.0,720.0962933121446,0.0
1.0,1500.0,208.88317796610772,3.161791836e-315
1.0,120.0,132.93106533396713,5.5171890566e-313
1.0,16.0,28.5,0.0
1.0,1.0,0.0,0.0
1.0,1.0,0.0,2.503552563e-315
1.0,1.0,0.0,1.0e-323
1.0,711.0,193.2236925756215,0.0
1.0,1080.0,20.304299278121107,3.26899254e-315
1.0,60.0,321.68651954812594,2.50355296e-315
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,9.3549202443e-313
1.0,12120.0,691.2691694409632,3.161798594e-315
1.0,1.0,0.0,1.0e-323
1.0,60.0,24.659859464750298,0.0
1.0,1.0,0.0,4.593297163e-315
1.0,1.0,9.094947017729282e-13,2.503553353e-315
1.0,392.0,1627.2115073391133,1.0e-323
1.0,53.0,703.3222761911748,0.0
1.0,1.0,0.0,0.0
1.0,1.0,0.0,2.50355375e-315
1.0,11.0,1504.646434038228,1.0822178534e-312
1.0,10.0,130.6309375270048,0.0
1.0,976.0,124.43684081422089,3.26899254e-315
1.0,2340.0,150.13183883452803,3.161810057e-315
1.0,9.0,272.6842561443864,1.0e-323
1.0,5.0,625.7145500016641,0.0
1.0,30.0,122.27153834231467,3.26899254e-315
1.0,1.0,11.20349754470044,3.16181215e-315
1.0,76.0,1809.695904078315,1.0e-323
1.0,60.0,3036.2300000000014,0.0
1.0,1.0,573.2300000000023,5.0927898983e-313
1.0,428.0,1298.2300000000005,2.503554144e-315
1.0,1.0,4.4105830909838915,1.0609978956e-313
1.0,2220.0,1027.2299999999987,0.0
1.0,1.0,508.19965232969116,4.593297163e-315
1.0,206.0,94.15509809657306,3.16173393e-315
1.0,4.0,172.0,1.0e-323
1.0,3660.0,479.0089306799273,0.0
1.0,220.0,187.06470768077725,3.26866875e-315
1.0,1.0,0.0,3.16173393e-315
1.0,1440.0,756.2327421761884,1.0822178534e-312
1.0,295.0,1302.2300000000032,0.0
1.0,484.0,684.2300000000032,3.26899254e-315
1.0,1.0,0.0,3.16173393e-315
1.0,1.0,64.95892018690392,1.0e-323
1.0,739.0,20.304299278121107,0.0
1.0,1.0,134.73275121276856,3.26899254e-315
1.0,1.0,0.0,3.16173393e-315
1.0,1.0,0.0,1.0e-323
1.0,53.0,174.68220368783568,0.0
1.0,2820.0,636.7743402400283,5.0927898983e-313
1.0,1.0,0.0,3.161734642e-315
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,321.68651954812503,1.7325401426e-314
1.0,1.0,0.0,3.161734642e-315
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,3.26899254e-315
1.0,1.0,0.0,3.161734642e-315
1.0,1.0,193.2236925756215,1.0822178534e-312
1.0,179.0,725.8381389202186,0.0
1.0,60.0,551.2299999999977,3.26866875e-315
1.0,3240.0,130.6309375270048,3.161734642e-315
1.0,63.0,7.646302031491359,1.0e-323
1.0,1.0,0.0,0.0
1.0,187.0,187.06470768077725,3.26899254e-315
1.0,1.0,193.2236925756215,3.161735354e-315
1.0,27360.0,104.93563423222076,1.0e-323
1.0,65.0,134.73275121276856,0.0
1.0,1.0,0.0,1.7325401426e-314
1.0,17.0,787.2694720404661,3.161735354e-315
1.0,168.0,1356.2300000000023,1.0e-323
1.0,1.0,193.2236925756215,0.0
1.0,1.0,199.73600660667762,3.26899254e-315
1.0,665.0,1160.2300000000005,3.161735354e-315
1.0,1.0,193.2236925756215,1.0822178534e-312
1.0,1.0,49.737982001372984,0.0
1.0,255.0,1304.2299999999977,3.26899254e-315
1.0,1.0,0.0,3.161735354e-315
1.0,55.0,728.4262885204125,1.0e-323
1.0,1920.0,160.64571931169576,0.0
1.0,34980.0,64.95892018690301,3.26899254e-315
1.0,60.0,1002.8235931307809,3.161736065e-315
1.0,29.0,241.97446520422454,1.0e-323
1.0,114.0,870.1444267388015,0.0
1.0,852.0,193.2236925756215,NaN
1.0,60.0,628.6029292118601,3.161737607e-315
1.0,1.0,0.0,NaN
1.0,1.0,0.0,0.0
1.0,1.0,7.646302031491359,2.940021024e-315
1.0,590.0,122.27153834231467,3.161737607e-315
1.0,1.0,0.0,NaN
1.0,1.0,0.0,0.0
1.0,355.0,197.64051324827233,NaN
1.0,1.0,0.0,3.161737607e-315
1.0,1.0,3.7300000000013824,1.0e-323
1.0,117.0,244.2211371337571,0.0
1.0,60.0,0.0,3.154046783e-315
1.0,1.0,24.659859464750298,3.161738476e-315
1.0,14.0,642.2488723777788,NaN
1.0,1.0,0.0,0.0
1.0,1.0,0.0,NaN
1.0,1.0,134.2116671246922,3.161738476e-315
1.0,119.0,186.60467299606898,1.0e-323
1.0,228.0,1012.2165160128952,0.0
1.0,1.0,0.0,1.02205233064e-313
1.0,180.0,1130.6299999999992,3.161738476e-315
1.0,1.0,614.2300000000023,1.0e-323
1.0,5580.0,756.2327421761884,0.0
1.0,44.0,7.646302031492269,0.0
1.0,1.0,354.63603549726577,3.16173919e-315
1.0,626.0,787.2694720404661,1.0e-323
1.0,60.0,9.094947017729282e-13,0.0
1.0,1.0,0.0,1.02204909273e-313
1.0,1.0,0.0,3.16173919e-315
1.0,1.0,0.0,1.0e-323
1.0,90.0,128.15146726073363,0.0
1.0,8.0,134.2116671246922,0.0
1.0,1.0,123.4655512205527,3.16173919e-315
1.0,1.0,0.0,1.0e-323
1.0,1.0,36.26430614592027,0.0
1.0,79.0,188.2221190683922,3.26899254e-315
1.0,14.0,610.1090498482863,3.16173919e-315
1.0,1.0,0.0,1.0e-323
1.0,1.0,0.0,0.0
1.0,1.0,0.0,7.63918484747e-313
1.0,1.0,0.0,3.16173919e-315
1.0,14040.0,221.16395933660988,1.0e-323
1.0,1560.0,763.0511582417084,0.0
1.0,1.0,186.60467299606898,3.26899254e-315
1.0,2700.0,1298.2299999999996,3.16173919e-315
1.0,2340.0,0.0,1.0609978956e-313
1.0,1.0,765.9106448463881,0.0
1.0,45.0,330.4239101322537,3.26899254e-315
