time,load_shed,perc_load_served,lines_out,gens_off
3180,9.376999999999834,0.9994812030865566,-3028,278
3240,9.376999999999834,0.9994812030865566,-3030,254
3300,9.376999999999834,0.9994812030865566,-3031,259
3360,9.376999999999834,0.9994812030865566,-3031,259
3420,9.376999999999834,0.9994812030865566,-3032,268
3480,9.376999999999834,0.9994812030865566,-3032,268
3540,9.376999999999834,0.9994812030865566,-3032,268
3600,9.376999999999834,0.9994812030865566,-3032,268
3660,9.376999999999834,0.9994812030865566,-3032,268
3720,9.376999999999834,0.9994812030865566,-3032,268
3780,9.376999999999834,0.9994812030865566,-3032,268
3840,9.376999999999834,0.9994812030865566,-3032,268
3900,9.376999999999834,0.9994812030865566,-3032,268
3960,9.376999999999834,0.9994812030865566,-3032,268
4020,9.376999999999834,0.9994812030865566,-3032,268
4080,-1674216321134736e-28,1,-3033,271
4140,-1674216321134736e-28,1,-3033,271
4200,-1674216321134736e-28,1,-3033,271
4260,-1674216321134736e-28,1,-3033,271
4320,-1674216321134736e-28,1,-3033,271
4380,-1674216321134736e-28,1,-3033,271
4440,-1674216321134736e-28,1,-3033,271
4500,-1674216321134736e-28,1,-3033,271
4560,-1674216321134736e-28,1,-3033,271
4620,-1674216321134736e-28,1,-3033,271
4680,-1674216321134736e-28,1,-3033,271
4740,-1674216321134736e-28,1,-3033,271
4800,-1674216321134736e-28,1,-3033,271
4860,-1674216321134736e-28,1,-3033,271
4920,-1674216321134736e-28,1,-3033,271
4980,-1674216321134736e-28,1,-3033,271
5040,-1674216321134736e-28,1,-3033,271
5100,-1674216321134736e-28,1,-3033,271
5160,-1674216321134736e-28,1,-3033,271
5220,-1674216321134736e-28,1,-3033,271
5280,-1674216321134736e-28,1,-3033,271
5340,-1674216321134736e-28,1,-3033,271
5400,-1674216321134736e-28,1,-3033,271
5460,-1674216321134736e-28,1,-3033,271
5520,-1674216321134736e-28,1,-3033,271
5580,-1674216321134736e-28,1,-3033,271
5640,-1674216321134736e-28,1,-3033,271
5700,-1674216321134736e-28,1,-3033,271
5760,-1674216321134736e-28,1,-3033,271
5820,-1674216321134736e-28,1,-3033,271
5880,-1674216321134736e-28,1,-3033,271
5940,-1674216321134736e-28,1,-3033,271
6000,-1674216321134736e-28,1,-3033,271
6060,-1674216321134736e-28,1,-3033,271
6120,-1674216321134736e-28,1,-3033,271
6180,-1674216321134736e-28,1,-3033,271
6240,-1674216321134736e-28,1,-3033,271
6300,-1674216321134736e-28,1,-3033,271
6360,-1674216321134736e-28,1,-3033,271
6420,-1674216321134736e-28,1,-3033,271
6480,-1674216321134736e-28,1,-3033,271
6540,-1674216321134736e-28,1,-3033,271
6600,-1674216321134736e-28,1,-3033,271
6660,-1674216321134736e-28,1,-3033,271
6720,-1674216321134736e-28,1,-3033,271
6780,-1674216321134736e-28,1,-3033,271
6840,-1674216321134736e-28,1,-3033,271
6900,-1674216321134736e-28,1,-3033,271
6960,-1674216321134736e-28,1,-3033,271
7020,-1674216321134736e-28,1,-3033,271
7080,-1674216321134736e-28,1,-3033,271
7140,-1674216321134736e-28,1,-3033,271
7200,-1674216321134736e-28,1,-3033,271
7260,-1674216321134736e-28,1,-3033,271
7320,-1674216321134736e-28,1,-3033,271
7380,-1674216321134736e-28,1,-3033,271
7440,-1674216321134736e-28,1,-3033,271
7500,-1674216321134736e-28,1,-3033,271
7560,-1674216321134736e-28,1,-3033,271
7620,-1674216321134736e-28,1,-3033,271
7680,-1674216321134736e-28,1,-3033,271
7740,-1674216321134736e-28,1,-3033,271
7800,-1674216321134736e-28,1,-3033,271
7860,-1674216321134736e-28,1,-3033,271
7920,-1674216321134736e-28,1,-3033,271
7980,-1674216321134736e-28,1,-3033,271
8040,-1674216321134736e-28,1,-3033,271
8100,-1674216321134736e-28,1,-3033,271
8160,-1674216321134736e-28,1,-3033,271
8220,-1674216321134736e-28,1,-3033,271
8280,-1674216321134736e-28,1,-3033,271
8340,-1674216321134736e-28,1,-3033,271
8400,-1674216321134736e-28,1,-3033,271
8460,-1674216321134736e-28,1,-3033,271
8520,-1674216321134736e-28,1,-3033,271
8580,-1674216321134736e-28,1,-3033,271
8640,-1674216321134736e-28,1,-3033,271
8700,-1674216321134736e-28,1,-3033,271
8760,-1674216321134736e-28,1,-3033,271
8820,-1674216321134736e-28,1,-3033,271
8880,-1674216321134736e-28,1,-3033,271
8940,-1674216321134736e-28,1,-3033,271
9000,-1674216321134736e-28,1,-3033,271
9060,-1674216321134736e-28,1,-3033,271
9120,-1674216321134736e-28,1,-3033,271
9180,-1674216321134736e-28,1,-3033,271
9240,-1674216321134736e-28,1,-3033,271
9300,-1674216321134736e-28,1,-3033,271
9360,-1674216321134736e-28,1,-3033,271
9420,-1674216321134736e-28,1,-3033,271
9480,-1674216321134736e-28,1,-3033,271
9540,-1674216321134736e-28,1,-3033,271
9600,-1674216321134736e-28,1,-3033,271
9660,-1674216321134736e-28,1,-3033,271
9720,-1674216321134736e-28,1,-3033,271
9780,-1674216321134736e-28,1,-3033,271
9840,-1674216321134736e-28,1,-3033,271
9900,-1674216321134736e-28,1,-3033,271
9960,-1674216321134736e-28,1,-3033,271
10020,-1674216321134736e-28,1,-3033,271
10080,-1674216321134736e-28,1,-3033,271
10140,-1674216321134736e-28,1,-3033,271
10200,-1674216321134736e-28,1,-3033,271
10260,-1674216321134736e-28,1,-3033,271
10320,-1674216321134736e-28,1,-3033,271
10380,-1674216321134736e-28,1,-3033,271
10440,-1674216321134736e-28,1,-3033,271
10500,-1674216321134736e-28,1,-3033,271
10560,-1674216321134736e-28,1,-3033,271
10620,-1674216321134736e-28,1,-3033,271
10680,-1674216321134736e-28,1,-3033,271
10740,-1674216321134736e-28,1,-3033,271
10800,-1674216321134736e-28,1,-3033,271
10860,-1674216321134736e-28,1,-3033,271
10920,-1674216321134736e-28,1,-3033,271
10980,-1674216321134736e-28,1,-3033,271
11040,-1674216321134736e-28,1,-3033,271
11100,-1674216321134736e-28,1,-3033,271
11160,-1674216321134736e-28,1,-3033,271
11220,-1674216321134736e-28,1,-3033,271
11280,-1674216321134736e-28,1,-3033,271
11340,-1674216321134736e-28,1,-3033,271
11400,-1674216321134736e-28,1,-3033,271
11460,-1674216321134736e-28,1,-3033,271
11520,-1674216321134736e-28,1,-3033,271
11580,-1674216321134736e-28,1,-3033,271
11640,-1674216321134736e-28,1,-3033,271
11700,-1674216321134736e-28,1,-3033,271
11760,-1674216321134736e-28,1,-3033,271
11820,-1674216321134736e-28,1,-3033,271
11880,-1674216321134736e-28,1,-3033,271
11940,-1674216321134736e-28,1,-3033,271
12000,-1674216321134736e-28,1,-3033,271
12060,-1674216321134736e-28,1,-3033,271
12120,-1674216321134736e-28,1,-3033,271
12180,-1674216321134736e-28,1,-3033,271
12240,-1674216321134736e-28,1,-3033,271
12300,-1674216321134736e-28,1,-3033,271
12360,-1674216321134736e-28,1,-3033,271
12420,-1674216321134736e-28,1,-3033,271
12480,-1674216321134736e-28,1,-3033,271
12540,-1674216321134736e-28,1,-3033,271
12600,-1674216321134736e-28,1,-3033,271
12660,-1674216321134736e-28,1,-3033,271
12720,-1674216321134736e-28,1,-3033,271
12780,-1674216321134736e-28,1,-3033,271
12840,-1674216321134736e-28,1,-3033,271
12900,-1674216321134736e-28,1,-3033,271
12960,-1674216321134736e-28,1,-3033,271
13020,-1674216321134736e-28,1,-3033,271
13080,-1674216321134736e-28,1,-3033,271
13140,-1674216321134736e-28,1,-3033,271
13200,-1674216321134736e-28,1,-3033,271
13260,-1674216321134736e-28,1,-3033,271
13320,-1674216321134736e-28,1,-3033,271
13380,-1674216321134736e-28,1,-3033,271
13440,-1674216321134736e-28,1,-3033,271
13500,-1674216321134736e-28,1,-3033,271
13560,-1674216321134736e-28,1,-3033,271
13620,-1674216321134736e-28,1,-3033,271
13680,-1674216321134736e-28,1,-3033,271
13740,-1674216321134736e-28,1,-3033,271
13800,-1674216321134736e-28,1,-3033,271
13860,-1674216321134736e-28,1,-3033,271
13920,-1674216321134736e-28,1,-3033,271
13980,-1674216321134736e-28,1,-3033,271
14040,-1674216321134736e-28,1,-3033,271
14100,-1674216321134736e-28,1,-3033,271
14160,-1674216321134736e-28,1,-3033,271
14220,-1674216321134736e-28,1,-3033,271
14280,-1674216321134736e-28,1,-3033,271
14340,-1674216321134736e-28,1,-3033,271
14400,-1674216321134736e-28,1,-3033,271
14460,-1674216321134736e-28,1,-3033,271
14520,-1674216321134736e-28,1,-3033,271
14580,-1674216321134736e-28,1,-3033,271
14640,-1674216321134736e-28,1,-3033,271
14700,-1674216321134736e-28,1,-3033,271
14760,-1674216321134736e-28,1,-3033,271
14820,-1674216321134736e-28,1,-3033,271
14880,-1674216321134736e-28,1,-3033,271
14940,-1674216321134736e-28,1,-3033,271
15000,-1674216321134736e-28,1,-3033,271
15060,-1674216321134736e-28,1,-3033,271
15120,-1674216321134736e-28,1,-3033,271
15180,-1674216321134736e-28,1,-3033,271
15240,-1674216321134736e-28,1,-3033,271
15300,-1674216321134736e-28,1,-3033,271
15360,-1674216321134736e-28,1,-3033,271
15420,-1674216321134736e-28,1,-3033,271
15480,-1674216321134736e-28,1,-3033,271
15540,-1674216321134736e-28,1,-3033,271
15600,-1674216321134736e-28,1,-3033,271
15660,-1674216321134736e-28,1,-3033,271
15720,-1674216321134736e-28,1,-3033,271
15780,-1674216321134736e-28,1,-3033,271
15840,-1674216321134736e-28,1,-3033,271
15900,-1674216321134736e-28,1,-3033,271
15960,-1674216321134736e-28,1,-3033,271
16020,-1674216321134736e-28,1,-3033,271
16080,-1674216321134736e-28,1,-3033,271
16140,-1674216321134736e-28,1,-3033,271
16200,-1674216321134736e-28,1,-3033,271
16260,-1674216321134736e-28,1,-3033,271
16320,-1674216321134736e-28,1,-3033,271
16380,-1674216321134736e-28,1,-3033,271
16440,-1674216321134736e-28,1,-3033,271
16500,-1674216321134736e-28,1,-3033,271
16560,-1674216321134736e-28,1,-3033,271
16620,-1674216321134736e-28,1,-3033,271
16680,-1674216321134736e-28,1,-3033,271
16740,-1674216321134736e-28,1,-3033,271
16800,-1674216321134736e-28,1,-3033,271
16860,-1674216321134736e-28,1,-3033,271
16920,-1674216321134736e-28,1,-3033,271
16980,-1674216321134736e-28,1,-3033,271
17040,-1674216321134736e-28,1,-3033,271
17100,-1674216321134736e-28,1,-3033,271
17160,-1674216321134736e-28,1,-3033,271
17220,-1674216321134736e-28,1,-3033,271
17280,-1674216321134736e-28,1,-3033,271
17340,-1674216321134736e-28,1,-3033,271
17400,-1674216321134736e-28,1,-3033,271
17460,-1674216321134736e-28,1,-3033,271
17520,-1674216321134736e-28,1,-3033,271
17580,-1674216321134736e-28,1,-3033,271
17640,-1674216321134736e-28,1,-3033,271
17700,-1674216321134736e-28,1,-3033,271
17760,-1674216321134736e-28,1,-3033,271
17820,-1674216321134736e-28,1,-3033,271
17880,-1674216321134736e-28,1,-3033,271
17940,-1674216321134736e-28,1,-3033,271
18000,-1674216321134736e-28,1,-3033,271
18060,-1674216321134736e-28,1,-3033,271
18120,-1674216321134736e-28,1,-3033,271
18180,-1674216321134736e-28,1,-3033,271
18240,-1674216321134736e-28,1,-3033,271
18300,-1674216321134736e-28,1,-3033,271
18360,-1674216321134736e-28,1,-3033,271
18420,-1674216321134736e-28,1,-3033,271
18480,-1674216321134736e-28,1,-3033,271
18540,-1674216321134736e-28,1,-3033,271
18600,-1674216321134736e-28,1,-3033,271
18660,-1674216321134736e-28,1,-3033,271
18720,-1674216321134736e-28,1,-3033,271
18780,-1674216321134736e-28,1,-3033,271
18840,-1674216321134736e-28,1,-3033,271
18900,-1674216321134736e-28,1,-3033,271
18960,-1674216321134736e-28,1,-3033,271
19020,-1674216321134736e-28,1,-3033,271
19080,-1674216321134736e-28,1,-3033,271
19140,-1674216321134736e-28,1,-3033,271
19200,-1674216321134736e-28,1,-3033,271
19260,-1674216321134736e-28,1,-3033,271
19320,-1674216321134736e-28,1,-3033,271
19380,-1674216321134736e-28,1,-3033,271
19440,-1674216321134736e-28,1,-3033,271
19500,-1674216321134736e-28,1,-3033,271
19560,-1674216321134736e-28,1,-3033,271
19620,-1674216321134736e-28,1,-3033,271
19680,-1674216321134736e-28,1,-3033,271
19740,-1674216321134736e-28,1,-3033,271
19800,-1674216321134736e-28,1,-3033,271
19860,-1674216321134736e-28,1,-3033,271
19920,-1674216321134736e-28,1,-3033,271
19980,-1674216321134736e-28,1,-3033,271
20040,-1674216321134736e-28,1,-3033,271
20100,-1674216321134736e-28,1,-3033,271
20160,-1674216321134736e-28,1,-3033,271
20220,-1674216321134736e-28,1,-3033,271
20280,-1674216321134736e-28,1,-3033,271
20340,-1674216321134736e-28,1,-3033,271
20400,-1674216321134736e-28,1,-3033,271
20460,-1674216321134736e-28,1,-3033,271
20520,-1674216321134736e-28,1,-3033,271
20580,-1674216321134736e-28,1,-3033,271
20640,-1674216321134736e-28,1,-3033,271
20700,-1674216321134736e-28,1,-3033,271
20760,-1674216321134736e-28,1,-3033,271
20820,-1674216321134736e-28,1,-3033,271
20880,-1674216321134736e-28,1,-3033,271
20940,-1674216321134736e-28,1,-3033,271
21000,-1674216321134736e-28,1,-3033,271
21060,-1674216321134736e-28,1,-3033,271
21120,-1674216321134736e-28,1,-3033,271
21180,-1674216321134736e-28,1,-3033,271
21240,-1674216321134736e-28,1,-3033,271
21300,-1674216321134736e-28,1,-3033,271
21360,-1674216321134736e-28,1,-3033,271
21420,-1674216321134736e-28,1,-3033,271
21480,-1674216321134736e-28,1,-3033,271
21540,-1674216321134736e-28,1,-3033,271
21600,-1674216321134736e-28,1,-3033,271
21660,-1674216321134736e-28,1,-3033,271
21720,-1674216321134736e-28,1,-3033,271
21780,-1674216321134736e-28,1,-3033,271
21840,-1674216321134736e-28,1,-3033,271
21900,-1674216321134736e-28,1,-3033,271
21960,-1674216321134736e-28,1,-3033,271
22020,-1674216321134736e-28,1,-3033,271
22080,-1674216321134736e-28,1,-3033,271
22140,-1674216321134736e-28,1,-3033,271
22200,-1674216321134736e-28,1,-3033,271
22260,-1674216321134736e-28,1,-3033,271
22320,-1674216321134736e-28,1,-3033,271
22380,-1674216321134736e-28,1,-3033,271
22440,-1674216321134736e-28,1,-3033,271
22500,-1674216321134736e-28,1,-3033,271
22560,-1674216321134736e-28,1,-3034,276
