lines_out,no_load_shed_time,full_rest_time
1.0,0.0,357.87456460272307
1.0,0.0,133.53872795180777
1.0,0.0,329.9521224111835
1.0,0.0,18.546800588187562
2.0,0.0,3113.6939859500626
1.0,0.0,42.2819029651086
1.0,900.4849786355193,900.4849786355193
1.0,0.0,2.3840740228805988
1.0,0.0,28.35444019615859
1.0,0.0,20.89949337626008
2.0,0.0,923.2063172320354
1.0,0.0,257.21112011470154
1.0,0.0,3.1309210610133027
1.0,0.0,2.221505785271372
1.0,0.0,4.751767447053754
1.0,0.0,1.5261576520177125
1.0,0.0,97.75230929573218
8.0,3.3106374903504907,30574.003673549534
1.0,0.0,7841.920929985642
1.0,0.0,1.9641937064911528
1.0,0.0,815.2980507946727
1.0,0.0,585.725074296236
1.0,0.0,8.279151285064899
1.0,0.0,844.1083459907805
1.0,0.0,192.89422258415541
1.0,0.0,0.18931071266986993
1.0,0.0,1.879324254162149
1.0,0.0,7.597806069590932
8.0,0.0,600.3464864405258
1.0,0.0,45.570256209191925
1.0,0.0,2.2352400313869873
1.0,0.0,226.63697930804508
1.0,0.0,2.6326178416881443
2.0,0.0,171.067582864298
1.0,0.0,1273.9913396532959
1.0,0.0,52.956989107586715
15.0,35.62624162200034,997.8294047365818
1.0,0.0,387.42011415278074
1.0,0.0,2523.933480276256
1.0,0.0,0.8161599929430783
1.0,0.0,5.246057085072258
1.0,0.0,4.0402601262522415
2.0,9.910960287741815,9.910960287741815
1.0,0.0,52.12130102017524
1.0,0.0,609.7803504688244
1.0,0.0,226.81465347126002
1.0,0.0,38.14442839516233
1.0,0.0,67.08124324863175
1.0,0.0,403.06958014187643
1.0,0.0,8.963386390017863
24.0,424.1356063105145,2587.4361952167405
1.0,0.0,90.8857223360694
1.0,0.0,31.53902425725709
1.0,0.0,1.5986736000094275
1.0,0.0,1067.7753676868065
9.0,0.8685482376986791,110.52885297546293
1.0,0.0,10532.571967429729
1.0,0.0,68.66820139506494
1.0,0.0,23.41433330027007
1.0,0.0,15.478795337513048
1.0,0.0,0.607526944860376
2.0,0.0,306.588471804177
1.0,0.0,7.768691323018527
2.0,0.0,31.98959157537987
1.0,0.0,331.225293967872
1.0,0.0,82.93907942012538
1.0,0.0,3.4076159105916317
14.0,43.03902958393387,10925.136265110908
1.0,0.0,0.15606608094714122
1.0,1.9409746234275786,1.9409746234275782
1.0,0.0,12821.63597988995
1.0,0.0,20.467724919650266
1.0,0.0,27.564743543627593
5.0,0.0,3432.3732161525363
3.0,0.6074554465568269,31.63244291105107
1.0,0.0,0.04148160105080425
1.0,0.0,18.953679378368548
1.0,0.0,1.8726454875101128
1.0,0.0,9.042113286174793
1.0,0.0,121.25064571890357
1.0,0.0,154.66043794589075
1.0,0.0,2.1412815554007065
1.0,0.0,15.946631866905118
1.0,0.0,13.44048975562004
11.0,34.239025599408336,1586.2732388651996
1.0,0.0,4.802623422274262
1.0,0.0,460.438731201143
1.0,0.0,371.1270141693295
1.0,0.0,86.0626929618832
1.0,0.0,41.20786207792787
1.0,0.0,57.513839011474694
4.0,1.5520819105541328,522.7577025622572
1.0,0.0,73.87844157629083
8.0,26.467832707806252,305.29639410974903
1.0,0.0,42.514387767398134
1.0,0.0,1.7122780760360699
2.0,0.0,548.2585652096446
1.0,0.0,3163.161896460803
1.0,0.0,681.7206696314598
1.0,0.0,1226.212835809196
1.0,0.0,3.785429518019684
1.0,0.0,82.42185327533423
1.0,0.0,290.2272270387491
1.0,0.0,238.62682444062062
1.0,0.0,160.6119929961425
1.0,0.0,2.029651318113042
1.0,0.0,1231.234350710037
1.0,0.0,3.813079986314746
1.0,0.0,16103.083999558432
1.0,0.0,146.0175430541482
2.0,0.0,55.321102737359496
3.0,0.2855051587504729,162.1288352166881
2.0,0.0,30.1849399022272
2.0,0.0,2804.2558037318904
1.0,0.0,28.437601137960414
1.0,0.0,61.53543526721083
1.0,0.0,134.57763621849136
1.0,0.0,97.43013632812514
1.0,0.0,265.62518823095957
1.0,0.0,47.38771550003638
1.0,0.0,66.13306714305206
1.0,0.0,38.565011677524105
1.0,0.0,248.48400660719096
2.0,0.0,10.991840871970608
1.0,0.0,1172.2792313972504
3.0,0.6978005297404533,432.3120313438816
1.0,0.0,641.6028363750919
1.0,0.0,1267.7284596216125
1.0,0.0,777.7398918187877
1.0,0.0,3.4130569020112205
5.0,0.0,376.84272077893866
1.0,0.0,0.7079451639395165
2.0,0.0,106.27648194312285
1.0,0.0,857.0881262316102
1.0,0.0,328.5151170892947
1.0,0.0,0.29508906186581646
1.0,0.0,697.0616141006358
3.0,1.865898145596221,452.69835318184744
1.0,0.0,316.0448174473505
1.0,0.0,1.0755861063573682
1.0,0.0,298.67472870074675
1.0,0.0,19.776867235698273
11.0,20.4804385582554,4658.121392721671
2.0,0.0,12450.770673879659
2.0,0.0,3.953859939763887
3.0,0.0,960.9566889347083
2.0,0.0,141.5317648948938
2.0,0.0,5.906076730073408
2.0,0.0,252.29518314413343
1.0,0.0,0.12914735450710937
1.0,0.0,1208.8724437394876
1.0,0.0,1313.6753098496051
5.0,0.0,1109.9758062520252
1.0,0.0,69.32109995140172
1.0,0.0,152.16145613266565
2.0,0.0,19.730879064750468
1.0,0.0,1.1975465576203725
8.0,12.145308691192849,382.7568462790729
1.0,0.0,29.220436858084195
1.0,0.0,3538.2933980170014
1.0,0.0,230.686655744894
1.0,0.0,2.291144354274308
2.0,0.0,166.27495904570193
1.0,0.0,3.883029040330166
1.0,0.0,2803.556864068118
1.0,0.0,0.5042508890694171
1.0,0.0,19.559010782694937
1.0,0.0,78.12235709006524
1.0,0.0,742.9833126500598
2.0,0.0,290.1601972420338
2.0,0.0,7.974305460941424
3.0,0.0,9700.462747265325
1.0,0.0,358.81762855643495
1.0,0.0,12.526795754723263
1.0,0.0,0.4271389459770428
2.0,0.0,128.5752061315845
1.0,0.0,1.1388467641525748
1.0,13.090238061748806,13.090238061748805
1.0,0.0,63.881066902642615
1.0,0.0,59.662486596425154
1.0,0.0,3.941417207225719
1.0,0.0,356.6181440389372
1.0,0.0,5.87477148727473
1.0,0.0,14.005121638996247
1.0,0.0,5.77723555383351
1.0,0.0,3.083918223231644
1.0,0.0,27.134179898234194
3.0,0.0,53.02871012861285
1.0,0.0,24.585775570849904
1.0,0.0,50.4566214911759
2.0,0.0,1967.1061525535874
1.0,0.0,3.083711281234497
1.0,0.0,1072.7236714306227
1.0,0.0,20.605447979989584
1.0,0.0,10.357466446263157
3.0,99.54713075853128,500.87835210999
1.0,0.0,56.520549382877135
2.0,0.0,102.76176670941251
1.0,0.0,3.231465638672868
10.0,11.476909817379074,2094.1185171721063
1.0,0.0,156.6147490241617
1.0,0.0,5.4074576877389084
1.0,0.0,46.9089365751772
1.0,0.0,746.3996073525395
1.0,0.0,1258.5367161663485
1.0,0.0,1802.6027980091308
1.0,0.0,44.54725210881531
2.0,0.0,4.022029862515727
1.0,0.0,17.655954921177702
2.0,0.0,550.8075784386963
1.0,0.0,74.8155363756883
1.0,0.0,4.203227593899895
5.0,0.0,287.6666597931961
1.0,0.0,155.80594682051168
1.0,0.0,2.788857659705288
1.0,0.0,70.84505897455493
3.0,0.0,188.0693972317673
1.0,0.0,102.56096330749844
2.0,0.0,20088.535688397355
1.0,0.0,1.3168487509350655
8.0,0.0,341.3758183944174
2.0,0.0,388.0269230600274
1.0,0.0,16.354448342089867
1.0,0.0,114.50426557650147
1.0,0.0,172.81498315816367
5.0,0.0,983.765868224662
1.0,0.0,659.534862669589
3.0,0.0,44.58656633598464
2.0,0.0,4861.891365515107
1.0,0.0,13.499496052237884
1.0,0.0,2206.94246903334
1.0,0.0,12.680554537057963
1.0,0.0,2.974169711903217
2.0,0.0,505.66138196082056
1.0,0.0,89.57170887300478
4.0,0.0,169.52112881921818
1.0,0.0,12.832817336326753
1.0,0.0,282.9141991679127
1.0,0.0,68.99489933639255
1.0,4.231074274931341,4.23107427493134
2.0,0.0,23.295348826053758
1.0,0.0,769.8491510142783
3.0,58.77406574220758,58.77406574220758
1.0,0.0,40.62185378695531
1.0,0.0,548.7703913818416
1.0,0.0,244.37518484547735
1.0,0.0,705.0087984288035
2.0,61.23156665457864,1305.1377476255045
1.0,0.0,30.307415227089326
1.0,0.0,134.684528858508
1.0,0.0,154.66438407988696
1.0,0.0,8.832919077665023
1.0,0.0,30.135546540451113
1.0,0.0,25.545968870767563
1.0,0.0,724.8753661778426
1.0,0.0,18709.175607866448
12.0,6.902029839372432,3261.0611261057575
1.0,0.0,98.11288590046999
1.0,0.0,57.674481572822614
2.0,0.0,94.64613385933741
3.0,0.0,512.2827489550838
2.0,0.0,102.15640335494794
1.0,0.0,18.654642134316386
1.0,0.0,728.4958218054471
1.0,0.0,24.94920632573992
1.0,0.0,83.94904077918527
6.0,2.691247485742835,307.794560788746
1.0,0.0,28.05293158529335
1.0,0.0,69075.00285542144
18.0,34131.66558989384,34131.66558989384
4.0,0.0,11569.162334188008
2.0,0.0,36.42187423082419
1.0,1013.2510359843706,1013.2510359843706
1.0,0.0,547.3138335145461
2.0,0.0,67.9172414247688
2.0,0.0,53.90787380643539
1.0,0.0,76.80226229828546
1.0,0.0,6.9266821345078835
2.0,0.0,18.472502264631405
1.0,0.0,14.206374496209701
1.0,0.0,95.84250023316474
1.0,0.0,0.04464587734253355
1.0,0.0,160.55451462671246
1.0,0.0,79.70406344206074
3.0,0.0,54.99264462381889
1.0,0.0,0.2901662504291576
1.0,0.0,10.520641547521139
1.0,0.0,724.4619030817198
1.0,0.0,1.249160557791472
1.0,0.0,772.7232881706027
3.0,0.0,78.5470730534238
1.0,0.0,7.783548716066745
1.0,0.0,10699.716070688326
1.0,0.0,100.38692588417706
2.0,0.0,336.987782355215
2.0,0.0,1474.003696624361
3.0,0.0,175.3943300815576
2.0,0.0,748.5312484005361
1.0,0.0,32.53417977567489
1.0,0.0,132.6585797127723
1.0,0.0,14.642412696687293
1.0,0.0,4.010255434273058
1.0,0.0,83.10870223079283
1.0,0.0,75.62499135990697
2.0,0.0,842.2800269336919
1.0,0.0,30.44808442688553
1.0,0.0,2.2288639362764244
2.0,0.0,39.720797327312546
2.0,0.0,6.62230273928626
1.0,0.0,6572.280167602603
1.0,0.0,89.41196583265123
1.0,0.0,1.4326208486861387
1.0,0.0,110.24474508727285
1.0,0.0,1874.947144170739
1.0,0.0,60.85949790770547
1.0,0.0,15.026709895215435
1.0,39.540258424545186,39.540258424545186
1.0,0.0,19.243869361213953
2.0,0.0,3.5618674072444576
1.0,0.0,63.20367683770478
1.0,0.0,26.56108503475462
1.0,0.0,1582.1808060077208
1.0,0.0,13.384889924332652
2.0,0.0,280.14369461495636
1.0,0.0,0.17466111399381185
1.0,0.0,3.501438114639695
1.0,0.0,125.29963945439411
1.0,0.0,49.36277110653657
1.0,0.0,389.6148407559415
1.0,0.0,101.4170015498455
1.0,0.0,141.69752156508642
1.0,0.0,278.30480455273687
4.0,2.5373431846083125,499.8872923467712
1.0,0.0,154.51855576959375
3.0,0.0,142.57690088770954
1.0,0.0,16.938183615808178
9.0,21.634365624831002,182.86326763674015
1.0,0.0,44.23291206820558
1.0,0.0,59.62052582660652
2.0,0.0,41.862298869093976
2.0,0.0,36.81763714735885
1.0,0.0,15340.267419076123
1.0,0.0,39.67604875926851
5.0,0.0,218.72860294923652
1.0,0.0,0.14309907184418108
1.0,0.0,2.599312719177013
1.0,0.0,50.3151073874982
1.0,0.0,65.84632716070338
1.0,0.0,15.06538701720041
1.0,0.0,91.38493922575864
38.0,57.74056576812947,1115.953642310718
2.0,0.0,6.613759638853249
3.0,0.0,5624.732687670165
1.0,0.0,56.72619381266286
1.0,0.0,3744.324510309515
1.0,0.0,28.18472902339713
1.0,0.0,4.157840579412484
1.0,0.0,212.8234373906696
1.0,0.0,59.76641128883805
1.0,0.0,59.663047044290934
1.0,0.0,25.295591070108568
1.0,0.0,4798.7937364076115
1.0,0.0,3.492899564621741
1.0,0.0,17.252220808968186
1.0,0.0,2.4149461016770153
2.0,0.0,454.0442544165812
1.0,0.0,4.269356715210652
1.0,0.0,3.2894087191164663
2.0,0.0,7273.327815553866
1.0,0.0,1492.6112848309024
5.0,0.0,995.9267000756389
3.0,0.0,98.33845504681271
1.0,0.0,3.0641665152914284
1.0,0.0,2.307999246627343
1.0,0.0,46.26967107952378
1.0,0.0,76.54993576809844
1.0,0.0,7.776578643758361
1.0,0.0,235.97765369135487
1.0,0.0,9.11465330123647
2.0,62.48141254434002,62.48141254434002
1.0,0.0,36.56489755155575
1.0,0.0,100.50048643521113
1.0,0.0,95735.28016279974
1.0,0.0,416.61949359314207
1.0,0.0,1.7625837053370101
1.0,0.0,231.59041302605522
1.0,0.0,23.253584397154313
2.0,0.0,92.34235864445903
1.0,0.0,662.4701150471551
1.0,0.0,1237.6923061618004
1.0,0.0,153.93077671609188
1.0,0.0,1326.2729196143316
2.0,0.0,19.490715388221993
1.0,0.0,35.628879736753206
4.0,0.0,298.0196020919041
1.0,0.0,1390.4943515750372
1.0,0.0,394.8592240741136
1.0,0.0,46.72989376056149
1.0,0.0,309.02564818894496
1.0,0.0,30.50615820809231
1.0,0.0,51.76702224901376
1.0,0.0,1473.502475464935
1.0,0.0,1913.3176110129318
1.0,0.0,108.45759269151091
1.0,0.0,29.2038302286938
1.0,0.0,73.07854269548056
1.0,0.0,14.303415703057173
1.0,0.0,1.9610237477884391
1.0,0.0,54.747979579771716
1.0,0.0,42.25941374607558
1.0,0.0,972.1475879711645
2.0,0.0,348.41219797613854
2.0,0.0,29.496429434436106
1.0,0.0,3.7109572516835656
1.0,0.0,20.18770018133616
1.0,0.0,10.823920140559334
5.0,1148.218780751965,1148.218780751965
1.0,0.0,38.7941411467669
1.0,0.0,157.5383963224747
1.0,0.0,1.2221211727787555
1.0,0.0,161.74964163188974
1.0,0.0,86.86263186228997
1.0,0.0,22.566732439494725
1.0,0.0,21.688388361540028
1.0,0.0,19.305383259929137
1.0,0.0,0.19228975458643582
1.0,0.0,123.46048610690758
1.0,0.0,65.01158819831636
3.0,0.0,149.8607331287359
1.0,0.0,603.8115714497852
1.0,0.0,48.475361577224504
1.0,0.0,191.30521392001867
1.0,0.0,39.73175419065676
1.0,0.0,6.4360534468767305
1.0,0.0,3302.6269792808116
2.0,0.0,22.51235813996711
1.0,0.0,3.5665636033181434
1.0,0.0,0.8727963160777638
1.0,0.0,7.689636968779786
1.0,0.0,1.5303860219616607
1.0,0.0,6412.436307997626
1.0,0.0,275.3131776056869
2.0,0.0,770.566224401045
4.0,5.260067394900119,29.140308718759048
3.0,0.0,1520.133120931135
7.0,8.415520043348483,7313.509625125334
1.0,0.0,19.05789371316711
1.0,0.0,973.9583591621705
5.0,0.0,7117.64180446716
1.0,0.0,10.39717475794434
2.0,0.0,353.743816167801
1.0,0.0,89.69828011160303
2.0,0.0,103.57080618801096
1.0,0.0,1.929175902838055
5.0,0.0,1159.511618265489
8.0,38.88676060446965,1516.9584642101959
1.0,0.0,0.9322994767247683
1.0,0.0,17.921428398386745
1.0,0.0,2.902907608644833
1.0,0.0,1653.0578851882701
4.0,0.0,195.92549024599984
1.0,0.0,244.4132211802002
1.0,0.0,43.4711645225169
1.0,0.0,8.644186965843804
1.0,0.0,41.736297744468345
1.0,0.0,4.7561406036422795
1.0,0.0,34.37539169119732
2.0,0.0,2.03060234222508
1.0,0.0,0.08709868804574691
1.0,0.0,90.65781206164691
1.0,0.0,473.2299221806896
1.0,0.0,24.532744562946085
15.0,260.19446384458973,2193.543439907386
1.0,2.4212234175079494,2.4212234175079503
1.0,0.0,172.9874817894938
3.0,54.486624755731924,54.48662475573193
1.0,0.0,1.4655337896068235
1.0,0.0,173.32572489764453
1.0,0.0,18.052670887763103
1.0,0.0,0.23969696975251864
1.0,0.0,6.663606504494321
1.0,0.0,101.77026928012326
1.0,0.0,2.080738481174031
2.0,0.0,32.01975764698378
1.0,0.0,119.46146194485529
1.0,0.0,7.64648130709568
1.0,0.0,547.0395102903727
1.0,0.0,638.4117189326911
2.0,0.0,541.6689507857232
2.0,31.46082283440097,31.460822834400968
1.0,0.0,473.8656548952751
1.0,0.0,3.8935865116250072
1.0,0.0,1644.9279516950276
1.0,0.0,2.2644972910474896
2.0,0.0,688.6288113563338
2.0,3.8499039905712937,74.90110574109806
1.0,0.0,95.8355849847212
1.0,0.0,62.19888138684247
1.0,0.0,594.9197825353474
2.0,0.0,351.3806676413522
1.0,0.0,52.13673016612075
1.0,0.0,78.3568628306739
1.0,0.0,3165.787503961287
1.0,0.0,174.64991393201345
2.0,0.0,355.34680961394986
5.0,5.15994229728804,5421.285460378562
1.0,0.0,175.4486676990279
1.0,0.0,1.120272743818963
1.0,0.0,25.818028060976264
1.0,0.0,16.185939261615093
2.0,0.0,104.43412431812826
1.0,0.0,163.9713294189753
1.0,0.0,3.7090599377276927
1.0,0.0,225.76109660972313
1.0,0.0,1.4917994140116435
2.0,0.0,410.3383250644233
1.0,0.0,40.85228574615815
1.0,0.0,1.3966863700575778
1.0,0.0,110.96216840209976
1.0,0.0,4.623948205076323
1.0,0.0,391.70670205239855
1.0,0.0,6.54932540064667
1.0,0.0,18.380927413314563
1.0,0.0,875.9062956025715
1.0,0.0,824.9599524292737
1.0,0.0,8.872236901957242
1.0,0.0,43.61967997354802
1.0,0.0,6.330730314702658
8.0,2.188939409368576,1205.0185115685888
1.0,0.0,57.97163048670499
1.0,0.0,586.2365556324655
1.0,0.0,474.0494528060532
1.0,0.0,2.4824927780468493
1.0,0.0,3.5918124873032817
1.0,0.0,1.2065122743573047
2.0,0.0,109.31739637018916
1.0,0.0,633.3969054090401
1.0,0.0,2901.8568523849394
2.0,0.0,24.846284223827045
1.0,0.0,82.41414930541713
1.0,0.0,33.996277998067555
1.0,0.0,548.3894983001524
1.0,0.0,66.78909207251162
2.0,0.0,249.88329649972425
1.0,0.0,741.4101245692669
3.0,0.0,3133.3524811380735
1.0,0.0,89.27418228502985
3.0,0.0,6.109601357343249
1.0,0.0,1.0108432239065845
2.0,0.0,4720.912337239004
1.0,0.0,10.514016889071383
2.0,0.0,17.598172015993086
1.0,0.0,52932.171633744205
2.0,0.0,32.97901953961749
1.0,0.0,12.063676707275139
1.0,0.0,75.94761657696664
1.0,0.0,38.771607667474456
2.0,222.40003769906193,222.40003769906193
2.0,0.0,216.98928960759764
1.0,0.0,68.86159268758058
1.0,0.0,1.6859243105246002
1.0,0.0,127.18507535006107
3.0,0.0,35.95149946425847
1.0,0.0,36.544613306031344
1.0,0.0,2383.461913011639
9.0,100.18682739487757,1200.1585771416146
4.0,2.6158436045440503,221.8822516764462
1.0,0.0,0.14081958332156547
1.0,431.8152821553058,431.8152821553058
1.0,0.0,160.93295949627986
1.0,0.0,77.90220942846221
1.0,0.0,79.86183701488362
1.0,0.0,28.630202540264722
1.0,0.0,0.8408754118201939
1.0,0.0,117.71294019340752
2.0,0.0,5365.712197624207
1.0,0.0,1234.5001796349995
1.0,0.0,393.92646986017945
2.0,0.0,168.85333084297943
1.0,0.0,21.179325956126714
2.0,0.0,64.20765286086076
2.0,0.0,69.03618853201554
7.0,0.0,7957.796092080654
1.0,0.0,319.5354760274721
2.0,0.0,306.5093222092071
4.0,0.0,124.32755831521389
1.0,0.0,30.744334777210767
16.0,571.9280188856627,1041.3809457677257
1.0,0.46924647466495273,0.4692464746649529
1.0,0.0,262.3829962707792
1.0,941.3215710284235,941.3215710284235
2.0,0.0,100.3483303501721
6.0,0.39193986101722444,246.01335450718307
1.0,0.0,19.081885147862533
1.0,0.0,2.0036553350752464
2.0,0.0,610.9111172050503
1.0,0.0,9564.557733855121
1.0,0.0,16.851299155974257
1.0,0.0,65.48137177385529
1.0,0.0,0.5063746018535396
1.0,65.30384738567098,65.30384738567098
1.0,0.0,96.70103773555644
1.0,0.0,5.078792116452827
2.0,0.0,784.1212316328067
1.0,0.0,1667.1218470473516
1.0,0.0,89.98040858411824
1.0,0.0,47.78723692384767
1.0,0.0,2.3516638994584977
4.0,0.0,94.68651055544522
3.0,0.0,1057.5498970823678
1.0,0.0,8.960497366711387
1.0,0.0,12.382549278184271
1.0,0.0,13.146101894433034
5.0,0.0,43608.92497221915
1.0,0.0,47.102923183053456
1.0,0.0,3.5407171301164504
1.0,0.0,2.0220430448912383
1.0,0.0,16.534491537677265
1.0,0.0,479.5509109217487
2.0,0.0,250.55536983408766
1.0,0.0,50.87751838922843
2.0,0.0,23.843339711751593
1.0,0.0,18.945319910882265
2.0,0.0,381.55564552546645
1.0,0.0,5.4191409880533925
1.0,0.0,2.346284699237307
1.0,0.0,526.8332536745967
1.0,0.0,28.383960074498926
2.0,0.0,283.2709971217106
1.0,0.0,4197.724833033277
1.0,0.0,1.2435543723977305
1.0,0.0,1381.4865920788775
1.0,0.0,521.9276984229248
1.0,0.0,1985.9311249945924
1.0,0.0,133.64468551739466
1.0,0.0,230.80515729254364
1.0,0.0,943.8774329937845
1.0,0.0,7.991050212338149
5.0,0.0,1285.348848800882
3.0,0.0,112.19920383150931
1.0,0.0,6.805894956609285
2.0,0.0,3608.039259418192
2.0,0.0,34.477970941927076
1.0,0.0,144.17262020447046
1.0,0.0,0.3484526876069838
2.0,0.0,213.68798203707723
1.0,0.0,281.2487027523584
1.0,0.0,784.1819648194711
1.0,0.0,2.218318575708198
1.0,0.0,8.920588876989129
1.0,0.0,11.388217168626236
1.0,0.0,16.97596744055877
1.0,0.0,0.6245431302717541
1.0,0.0,20.33893860613072
2.0,0.0,177.83307184864915
1.0,0.0,37.77388517851308
6.0,0.0,1619.32397990166
1.0,0.0,3.4412018371956257
1.0,0.0,86.5338055060393
1.0,0.0,458.0000173420147
8.0,56.07011846170877,868.9258027141595
3.0,0.0,9523.52561776272
3.0,0.0,56.994932653915775
1.0,0.0,100.02211802943278
1.0,0.0,1.038409445851396
1.0,0.0,617.1804049323462
1.0,0.0,176.6333608791452
