id,bus_type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin,LAM_P,LAM_Q,MU_VMAX,MU_VMIN,Vsp,locX,locY
2202,1,0,0,0,0,22,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
2203,1,0,0,0,0,22,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
2233,2,0,0,0,0,22,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
2301,1,0,0,0,0,22,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
2302,1,0,0,0,0,22,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
2332,2,0,0,0,0,22,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
2400,1,0,0,0,0,24,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
2401,1,0,0,0,0,24,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
2402,1,0,0,0,0,24,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
2403,1,0,0,0,0,24,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
2404,1,0,0,0,0,24,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
2405,1,0,0,0,0,24,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
2406,1,0,0,0,0,24,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
2407,1,0,0,0,0,24,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
2408,1,0,0,0,0,24,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
2409,1,0,0,0,0,24,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
2410,1,0,0,0,0,24,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
2411,1,0,0,0,0,24,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
2438,2,0,0,0,0,24,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
2501,1,0,0,0,0,25,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
2502,1,0,0,0,0,25,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
2503,1,0,0,0,0,25,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
2533,2,0,0,0,0,25,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
2600,1,0,0,0,0,90,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
2601,1,0,0,0,0,26,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
2602,1,0,0,0,0,26,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
2603,1,0,0,0,0,26,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
2604,1,0,0,0,0,90,1,0,345,1,1.1,0.9,0,0,0,0,0,0,0
2605,1,0,0,0,0,26,1,0,287,1,1.1,0.9,0,0,0,0,0,0,0
2606,1,0,0,0,0,26,1,0,287,1,1.1,0.9,0,0,0,0,0,0,0
2607,1,0,0,0,0,26,1,0,287,1,1.1,0.9,0,0,0,0,0,0,0
2608,1,0,0,0,0,26,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
2609,1,0,0,0,0,26,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
2610,1,0,0,0,0,26,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
2611,1,0,0,0,0,26,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
2612,1,0,0,0,0,26,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
2613,1,0,0,0,0,26,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
2614,1,0,0,0,0,26,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
2615,1,0,0,0,0,26,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
2616,1,0,0,0,0,26,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
2617,1,0,0,0,0,26,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
2618,1,0,0,0,0,26,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
2619,1,0,0,0,0,90,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
2620,1,0,0,0,0,26,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
2621,1,0,0,0,0,26,1,0,138,1,1.1,0.9,0,0,0,0,0,0,0
2630,2,0,0,0,0,26,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
2631,2,0,0,0,0,26,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
2634,2,0,0,0,0,90,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
2637,2,0,0,0,0,26,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
2638,2,0,0,0,0,26,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
2901,1,0,0,0,0,24,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
2902,1,0,0,0,0,24,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
3101,1,0,0,0,0,31,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3102,1,0,0,0,0,31,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3103,1,0,0,0,0,32,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3104,1,0,0,0,0,31,1,0,115,1,1.1,0.9,0,0,0,0,0,0,0
3105,1,0,0,0,0,31,1,0,115,1,1.1,0.9,0,0,0,0,0,0,0
3133,2,0,0,0,0,32,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
3135,2,0,0,0,0,31,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
3201,1,0,0,0,0,32,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3202,1,0,0,0,0,32,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3203,1,0,0,0,0,32,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3204,1,0,0,0,0,32,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3205,1,0,0,0,0,32,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3234,2,0,0,0,0,32,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
3301,1,0,0,0,0,32,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
3302,1,0,0,0,0,32,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3303,1,0,0,0,0,32,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3304,1,0,0,0,0,32,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3305,1,0,0,0,0,32,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3333,2,0,0,0,0,32,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
3401,1,0,0,0,0,34,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3402,1,0,0,0,0,34,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3403,1,0,0,0,0,34,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3404,1,0,0,0,0,34,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3405,1,0,0,0,0,34,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3432,2,0,0,0,0,34,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
3433,2,0,0,0,0,34,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
3501,1,0,0,0,0,35,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3531,2,0,0,0,0,35,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
3601,1,0,0,0,0,36,1,0,115,1,1.1,0.9,0,0,0,0,0,0,0
3631,2,0,0,0,0,36,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
3701,1,0,0,0,0,37,1,0,115,1,1.1,0.9,0,0,0,0,0,0,0
3731,2,0,0,0,0,37,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
3801,1,0,0,0,0,38,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
3802,1,0,0,0,0,38,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
3803,1,0,0,0,0,38,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
3804,1,0,0,0,0,38,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3805,1,0,0,0,0,38,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3806,1,0,0,0,0,38,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3831,2,0,0,0,0,38,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
3835,2,0,0,0,0,38,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
3836,2,0,0,0,0,38,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
3891,1,0,0,0,0,38,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
3892,1,0,0,0,0,38,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
3893,1,0,0,0,0,38,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
3894,1,0,0,0,0,38,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
3895,1,0,0,0,0,38,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
3896,1,0,0,0,0,38,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
3897,1,0,0,0,0,38,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
3901,1,0,0,0,0,39,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
3902,1,0,0,0,0,39,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
3903,1,0,0,0,0,39,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
3904,1,0,0,0,0,39,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
3905,1,0,0,0,0,39,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
3906,1,0,0,0,0,39,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
3907,1,0,0,0,0,39,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3908,1,0,0,0,0,39,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3909,1,0,0,0,0,39,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3910,1,0,0,0,0,39,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3911,1,0,0,0,0,39,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3912,1,0,0,0,0,39,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3913,1,0,0,0,0,39,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3914,1,0,0,0,0,39,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3915,1,0,0,0,0,39,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3916,1,0,0,0,0,39,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3917,1,0,0,0,0,39,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3918,1,0,0,0,0,39,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3919,1,0,0,0,0,39,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3920,1,0,0,0,0,39,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3921,1,0,0,0,0,39,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3922,1,0,0,0,0,39,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3923,1,0,0,0,0,39,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3924,1,0,0,0,0,39,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
3925,1,0,0,0,0,39,1,0,115,1,1.1,0.9,0,0,0,0,0,0,0
3926,1,0,0,0,0,39,1,0,115,1,1.1,0.9,0,0,0,0,0,0,0
3931,2,0,0,0,0,39,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
3932,2,0,0,0,0,39,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
3933,3,0,0,0,0,39,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
4001,1,0,0,0,0,40,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
4002,1,0,0,0,0,40,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
4003,1,0,0,0,0,40,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
4004,1,0,0,0,0,40,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
4005,1,0,0,0,0,40,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
4006,1,0,0,0,0,40,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
4007,1,0,0,0,0,40,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
4008,1,0,0,0,0,40,1,0,345,1,1.1,0.9,0,0,0,0,0,0,0
4009,1,0,0,0,0,40,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
4010,1,0,0,0,0,90,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
4031,2,0,0,0,0,40,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
4035,2,0,0,0,0,40,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
4039,2,0,0,0,0,40,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
4090,1,0,0,0,0,40,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
4091,1,0,0,0,0,40,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
4092,1,0,0,0,0,40,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
4093,1,0,0,0,0,40,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
4094,1,0,0,0,0,40,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
4095,1,0,0,0,0,40,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
4096,1,0,0,0,0,40,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
4097,1,0,0,0,0,40,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
4101,1,0,0,0,0,40,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
4102,1,0,0,0,0,40,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
4103,1,0,0,0,0,40,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
4104,1,0,0,0,0,40,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
4131,2,0,0,0,0,40,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
4132,2,0,0,0,0,40,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
4201,1,0,0,0,0,40,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
4202,1,0,0,0,0,40,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
4203,1,0,0,0,0,40,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
4204,1,0,0,0,0,40,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
4231,2,0,0,0,0,40,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
4232,2,0,0,0,0,40,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
5001,1,0,0,0,0,50,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
5002,1,0,0,0,0,50,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
5003,1,0,0,0,0,50,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
5004,1,0,0,0,0,50,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
5031,2,0,0,0,0,50,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
5032,2,0,0,0,0,50,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
6101,1,0,0,0,0,61,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
6102,1,0,0,0,0,61,1,0,345,1,1.1,0.9,0,0,0,0,0,0,0
6103,1,0,0,0,0,61,1,0,345,1,1.1,0.9,0,0,0,0,0,0,0
6104,1,0,0,0,0,61,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
6132,2,0,0,0,0,61,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
6201,1,0,0,0,0,60,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
6202,1,0,0,0,0,60,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
6203,1,0,0,0,0,60,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
6204,1,0,0,0,0,60,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
6205,1,0,0,0,0,60,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
6231,2,0,0,0,0,60,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
6235,2,0,0,0,0,60,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
6301,1,0,0,0,0,60,1,0,345,1,1.1,0.9,0,0,0,0,0,0,0
6302,1,0,0,0,0,60,1,0,345,1,1.1,0.9,0,0,0,0,0,0,0
6303,1,0,0,0,0,60,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
6304,1,0,0,0,0,60,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
6305,1,0,0,0,0,60,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
6333,2,0,0,0,0,60,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
6335,2,0,0,0,0,60,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
6401,1,0,0,0,0,64,1,0,345,1,1.1,0.9,0,0,0,0,0,0,0
6402,1,0,0,0,0,64,1,0,115,1,1.1,0.9,0,0,0,0,0,0,0
6403,1,0,0,0,0,64,1,0,345,1,1.1,0.9,0,0,0,0,0,0,0
6404,1,0,0,0,0,64,1,0,345,1,1.1,0.9,0,0,0,0,0,0,0
6433,2,0,0,0,0,64,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
6501,1,0,0,0,0,60,1,0,345,1,1.1,0.9,0,0,0,0,0,0,0
6502,1,0,0,0,0,60,1,0,345,1,1.1,0.9,0,0,0,0,0,0,0
6503,1,0,0,0,0,60,1,0,345,1,1.1,0.9,0,0,0,0,0,0,0
6504,1,0,0,0,0,60,1,0,345,1,1.1,0.9,0,0,0,0,0,0,0
6505,1,0,0,0,0,60,1,0,345,1,1.1,0.9,0,0,0,0,0,0,0
6506,1,0,0,0,0,60,1,0,345,1,1.1,0.9,0,0,0,0,0,0,0
6507,1,0,0,0,0,60,1,0,345,1,1.1,0.9,0,0,0,0,0,0,0
6508,1,0,0,0,0,60,1,0,345,1,1.1,0.9,0,0,0,0,0,0,0
6509,1,0,0,0,0,60,1,0,345,1,1.1,0.9,0,0,0,0,0,0,0
6510,1,0,0,0,0,60,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
6533,2,0,0,0,0,60,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
7001,1,0,0,0,0,60,1,0,345,1,1.1,0.9,0,0,0,0,0,0,0
7002,1,0,0,0,0,60,1,0,345,1,1.1,0.9,0,0,0,0,0,0,0
7031,2,0,0,0,0,60,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
7032,2,0,0,0,0,60,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
8001,1,0,0,0,0,80,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
8002,1,0,0,0,0,80,1,0,500,1,1.1,0.9,0,0,0,0,0,0,0
8003,1,0,0,0,0,80,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
8004,1,0,0,0,0,80,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
8005,1,0,0,0,0,80,1,0,230,1,1.1,0.9,0,0,0,0,0,0,0
8033,2,0,0,0,0,80,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
8034,2,0,0,0,0,80,1,0,20,1,1.1,0.9,0,0,0,0,1,0,0
