bus,Pg,Qg,Qmax,Qmin,Vsp,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,rampAGC,ramp10,ramp30,rampQ,npf,MU_PMAX,MU_PMIN,MU_QMAX,MU_QMIN
3631,71.5,20.0,74.0,-34,1,100,1,143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3731,127.5,39.5,200.0,-121,1,100,1,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831,1133.5,97.5,1175.0,-980,1,100,1,2267.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3835,690.5,91.5,662.0,-479,1,100,1,1381.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3835,-255.0,0.25,0.5,0,1,100,1,0.0,-510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3836,510.5,62.0,476.0,-352,1,100,1,1021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3931,157.0,18.0,151.0,-115,1,100,1,314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3931,1848.0,169.0,1284.0,-946,1,100,1,3696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3932,739.0,325.0,1150.0,-500,1,100,1,1478.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3933,295.0,140.5,363.0,-82,1,100,1,590.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3933,95.5,11.0,77.0,-55,1,100,1,191.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3933,657.0,96.5,500.0,-307,1,100,1,1314.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3933,1752.5,107.5,1256.0,-1041,1,100,1,3505.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3933,146.5,1.0,13.0,-11,1,100,1,293.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3933,-224.5,0.25,0.5,0,1,100,1,0.0,-449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4039,102.0,0.0,102.0,-102,1,100,1,204.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4039,1459.0,0.0,1459.0,-1459,1,100,1,2918.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4039,187.5,0.0,188.0,-188,1,100,1,375.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4031,501.5,0.0,502.0,-502,1,100,1,1003.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4031,489.0,0.0,489.0,-489,1,100,1,978.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4031,37.5,0.0,38.0,-38,1,100,1,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4031,120.0,0.0,120.0,-120,1,100,1,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4035,255.0,0.0,255.0,-255,1,100,1,510.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4035,306.5,0.0,307.0,-307,1,100,1,613.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4035,1835.5,0.0,1836.0,-1836,1,100,1,3671.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4035,488.0,0.0,488.0,-488,1,100,1,976.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4131,6481.5,0.0,6482.0,-6482,1,100,1,12963.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4131,120.0,0.0,120.0,-120,1,100,1,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4132,1472.5,0.0,1473.0,-1473,1,100,1,2945.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4132,2846.5,0.0,2847.0,-2847,1,100,1,5693.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4132,580.0,0.0,580.0,-580,1,100,1,1160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4132,230.5,0.0,231.0,-231,1,100,1,461.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4132,87.5,0.0,88.0,-88,1,100,1,175.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4231,728.0,0.0,728.0,-728,1,100,1,1456.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4231,658.5,0.0,659.0,-659,1,100,1,1317.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4231,1807.5,0.0,1808.0,-1808,1,100,1,3615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4231,23.5,0.0,24.0,-24,1,100,1,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4232,592.0,0.0,592.0,-592,1,100,1,1184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4232,286.5,0.0,287.0,-287,1,100,1,573.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4232,107.5,0.0,108.0,-108,1,100,1,215.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5031,605.0,0.0,605.0,-605,1,100,1,1210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5031,4399.4,0.0,4399.0,-4399,1,100,1,8798.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5032,2977.0,0.0,2977.0,-2977,1,100,1,5954.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5032,2200.0,0.0,2200.0,-2200,1,100,1,4400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5032,2205.1,0.0,2205.0,-2205,1,100,1,4410.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5032,54.0,0.0,54.0,-54,1,100,1,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5032,270.5,0.0,271.0,-271,1,100,1,541.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6132,7.5,0.0,8.0,-8,1,100,1,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6132,146.5,0.0,147.0,-147,1,100,1,293.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6132,1072.0,0.0,1072.0,-1072,1,100,1,2144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6132,17.5,0.0,18.0,-18,1,100,1,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6132,118.0,0.0,118.0,-118,1,100,1,236.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6231,1255.5,0.0,1256.0,-1256,1,100,1,2511.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6231,70.0,0.0,70.0,-70,1,100,1,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6235,63.5,0.0,64.0,-64,1,100,1,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6235,346.5,0.0,347.0,-347,1,100,1,693.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6235,95.0,0.0,95.0,-95,1,100,1,190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6333,1671.0,0.0,1671.0,-1671,1,100,1,3342.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6333,124.0,0.0,124.0,-124,1,100,1,248.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6335,967.5,0.0,968.0,-968,1,100,1,1935.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6335,329.5,0.0,330.0,-330,1,100,1,659.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6335,406.0,0.0,406.0,-406,1,100,1,812.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6433,282.5,0.0,283.0,-283,1,100,1,565.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6433,59.0,0.0,59.0,-59,1,100,1,118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6433,536.0,0.0,536.0,-536,1,100,1,1072.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6433,11.5,0.0,12.0,-12,1,100,1,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6433,25.0,0.0,25.0,-25,1,100,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6533,1923.5,0.0,1924.0,-1924,1,100,1,3847.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6533,18.5,0.0,19.0,-19,1,100,1,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6533,880.0,0.0,880.0,-880,1,100,1,1760.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6533,19.5,0.0,20.0,-20,1,100,1,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6533,30.5,0.0,31.0,-31,1,100,1,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7031,1418.5,0.0,1419.0,-1419,1,100,1,2837.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7031,2092.0,0.0,2092.0,-2092,1,100,1,4184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7031,0.0,0.0,167.0,-167,1,100,1,333.0,-333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7031,298.5,0.0,299.0,-299,1,100,1,597.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7031,0.05,0.0,1000.0,-1000,1,100,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7032,826.0,0.0,826.0,-826,1,100,1,1652.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7032,489.0,0.0,489.0,-489,1,100,1,978.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7032,345.5,0.0,346.0,-346,1,100,1,691.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7032,0.0,0.0,23.0,-23,1,100,1,200.0,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8033,786.0,0.0,786.0,-786,1,100,1,1572.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8034,1280.0,0.0,1280.0,-1280,1,100,1,2560.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8034,344.0,0.0,344.0,-344,1,100,1,688.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
