Resilience,Size,Restoration_time,lines_bin,gens_bin,event_num,Prob
292.6951766307887,269.99999999999983,190.0,20.0,1.0,89,0.0008544288711127262
323.99999999999795,323.99999999999795,10.0,26.0,1.0,33,0.0005352307600100001
337.9999999999988,317.99999999999886,70.0,33.0,1.0,79,0.000284662161777626
347.9999999999988,347.9999999999988,10.0,33.0,1.0,58,0.0002817574458411196
355.39949191032804,340.3994919103254,70.0,7.0,1.0,92,0.00794609476555241
363.00000000001336,363.00000000001336,10.0,20.0,1.0,2,0.0008450395428587402
373.0000000000042,352.00000000000404,70.0,20.0,1.0,96,0.0008356502146047542
388.0,388.0,10.0,20.0,1.0,50,0.0008262608863507682
390.0,390.0,10.0,14.0,1.0,13,0.0018067954128015455
396.9999999998265,132.9999999999992,490.0,7.0,1.0,68,0.007842898729636146
404.0000000000196,140.0,250.0,20.0,1.0,65,0.0008168715580967822
407.99999999999415,198.00000000000085,190.0,26.0,1.0,59,0.0005295368157545745
418.0000000000033,418.0000000000033,10.0,20.0,1.0,12,0.0008074822298427962
450.0422331313301,293.04223313133,70.0,14.0,1.0,7,0.001785538996180351
451.49939981340447,399.9999999999954,70.0,20.0,1.0,17,0.0007980929015888101
453.99999999999864,453.99999999999864,10.0,26.0,1.0,20,0.0005238428714991491
455.0,455.0,10.0,20.0,1.0,86,0.0007887035733348241
460.0000000000039,264.99999999999875,70.0,7.0,1.0,17,0.00773970269371988
468.00000000000165,468.00000000000165,10.0,33.0,1.0,28,0.0002788527299046132
481.9999999999756,340.99999999999557,70.0,7.0,1.0,62,0.007636506657803616
481.9999999999948,275.9999999999948,70.0,7.0,1.0,87,0.00753331062188735
487.9999999999979,292.99999999999807,190.0,33.0,1.0,75,0.0002759480139681068
496.0,258.0000000000008,70.0,20.0,1.0,21,0.0007793142450808381
528.0000000000041,177.00000000000577,250.0,14.0,1.0,42,0.0017642825795591564
540.9999999999961,369.99999999999966,130.0,33.0,1.0,54,0.0002730432980316005
557.9999999998538,378.99999999989484,70.0,1.0,1.0,86,0.4534278206914761
559.9999999998965,268.99999999999744,250.0,20.0,1.0,44,0.0007699249168268521
572.2615803814734,349.2615803814722,70.0,14.0,1.0,56,0.0017430261629379617
592.9999999999998,592.9999999999998,10.0,14.0,1.0,89,0.001721769746316767
596.0000000000093,269.0000000000004,490.0,20.0,1.0,80,0.0007605355885728662
599.0000000000001,599.0000000000001,10.0,14.0,1.0,86,0.0017005133296955723
650.0000000000189,190.00000000000801,190.0,1.0,1.0,52,0.4477599729328326
651.0000000000001,585.0000000000001,70.0,26.0,1.0,47,0.0005181489272437235
653.9999999999999,432.0000000000001,130.0,26.0,1.0,66,0.0005124549829882979
666.0,666.0,10.0,39.0,1.0,60,0.00021355803056676662
676.0000000000432,293.9999999999992,190.0,7.0,1.0,88,0.007430114585971086
690.9999999999997,285.00000000000273,190.0,26.0,1.0,18,0.0005067610387328724
692.0000000000032,692.0000000000032,10.0,26.0,1.0,92,0.0005010670944774469
710.9880137793572,271.99999999999955,370.0,26.0,1.0,24,0.0004953731502220214
720.7554923541454,615.0000000000023,130.0,26.0,1.0,76,0.0004896792059665958
729.6921475237225,553.6921475237159,190.0,33.0,1.0,66,0.0002701385820950941
731.5610591102717,638.5610591102427,70.0,14.0,1.0,68,0.0016792569130743777
731.9999999996628,109.00000000000193,430.0,7.0,1.0,53,0.00732691855005482
741.9999999999751,353.00000000000597,190.0,7.0,1.0,99,0.007223722514138556
747.9124742366267,747.9124742366267,10.0,20.0,1.0,73,0.0007511462603188802
750.8167716753715,137.0000000000004,850.0,14.0,1.0,12,0.001658000496453183
767.0000000000023,575.9999999999944,70.0,26.0,1.0,30,0.00048398526171117024
767.999999999972,616.0000000000041,130.0,26.0,1.0,98,0.0004782913174557447
769.000000000001,411.99999999999955,130.0,14.0,1.0,91,0.0016367440798319883
781.8076021076556,632.0000000000006,70.0,33.0,1.0,89,0.0002672338661585877
787.7622594946041,640.9999999999987,130.0,33.0,1.0,77,0.0002643291502220813
795.9999999998904,484.0,190.0,14.0,1.0,25,0.0016154876632107937
797.1654326366311,797.1654326366311,10.0,33.0,1.0,93,0.0002614244342855749
808.0000000000061,651.000000000002,70.0,14.0,1.0,75,0.001594231246589599
816.9999999998639,457.00000000000244,250.0,39.0,1.0,17,0.00021128613662456698
824.0,824.0,10.0,39.0,1.0,43,0.00020901424268236733
825.4231659387319,316.42316593872306,190.0,7.0,1.0,19,0.00712052647822229
849.9999999999766,329.99999999998636,190.0,14.0,1.0,98,0.0015729748299684043
854.7340298873152,695.0000000000032,130.0,33.0,1.0,87,0.0002585197183490685
854.9999999999997,574.9999999999997,130.0,39.0,1.0,29,0.00020674234874016768
863.9876900449831,594.0000000000005,190.0,33.0,1.0,68,0.0002556150024125621
868.0000000000292,529.0000000000035,130.0,14.0,1.0,69,0.0015517184133472096
883.9999999999985,569.9999999999993,310.0,20.0,1.0,36,0.0007417569320648942
889.9999999999993,889.9999999999993,10.0,46.0,1.0,40,0.00012873240262513297
892.0000000000061,278.0000000000026,190.0,14.0,1.0,81,0.001530461996726015
894.000000000025,547.0000000000011,130.0,7.0,1.0,1,0.007017330442306026
900.0000000000007,231.0000000000004,190.0,1.0,1.0,40,0.44209212517418917
912.0000000000016,912.0000000000016,10.0,26.0,1.0,35,0.0004725973732003192
940.0,940.0,10.0,20.0,1.0,33,0.0007323676038109082
941.3650463119668,791.9999999999998,370.0,26.0,1.0,5,0.0004669034289448936
999.0000000000018,418.99999999999864,250.0,20.0,1.0,18,0.0007229782755569222
1004.0,1004.0,10.0,26.0,1.0,2,0.0004612094846894681
1013.9999999999982,682.9999999999983,70.0,33.0,1.0,59,0.0002527102864760557
1033.0000000000068,742.0000000000018,130.0,26.0,1.0,75,0.00045551554043404255
1059.0000000001025,363.0000000000121,430.0,7.0,1.0,56,0.00691413440638976
1060.8863238005765,941.9999999999998,70.0,33.0,1.0,74,0.00024980557053954933
1083.0000000000023,737.0000000000017,190.0,33.0,1.0,83,0.00024690085460304294
1094.0000000000068,218.9999999999988,310.0,14.0,1.0,60,0.0015092055801048205
1102.8565586853588,243.000000000003,610.0,7.0,1.0,71,0.0068109383704734955
1133.9999999998042,338.9999999999947,190.0,1.0,1.0,67,0.43642427741554574
1133.999999999999,721.9999999999993,70.0,33.0,1.0,50,0.00024399613866653655
1139.062565078365,999.0,130.0,46.0,1.0,99,0.00012743207532588918
1154.9999999999986,636.0000000000006,370.0,26.0,1.0,7,0.00044982159617861704
1184.9999999999404,356.9999999999993,370.0,14.0,1.0,83,0.0014879491634836259
1201.999999999999,1201.999999999999,10.0,39.0,1.0,23,0.00020447045479796803
1210.0000000000007,1017.0,70.0,20.0,1.0,54,0.0007135889473029362
1219.0000000000061,1026.000000000004,70.0,39.0,1.0,10,0.0002021985608557684
1227.0000000000189,963.0000000000001,190.0,20.0,1.0,4,0.0007041996190489502
1227.9999999999934,752.9999999999976,190.0,7.0,1.0,86,0.00670774233455723
1242.0000000000007,1242.0000000000007,10.0,39.0,1.0,79,0.00019992666691356876
1243.0000000000039,748.0000000000011,190.0,26.0,1.0,55,0.0004441276519231915
1243.0000000000432,393.0000000000455,190.0,1.0,1.0,31,0.43075642965690225
1251.9999999999955,874.0,190.0,33.0,1.0,2,0.00024109142273003015
1252.000000000006,1158.0000000000055,70.0,26.0,1.0,15,0.000438433707667766
1256.0000000000007,1111.0000000000005,70.0,39.0,1.0,51,0.0001976547729713691
1258.608109601022,656.0000000000016,310.0,20.0,1.0,81,0.0006948102907949642
1283.000000000001,1283.000000000001,10.0,46.0,1.0,64,0.00012613174802664543
1303.9999999999445,688.9999999999927,250.0,26.0,1.0,16,0.0004327397634123404
1311.5892711626918,1185.000000000003,70.0,39.0,1.0,62,0.00019538287902916946
1316.0000000000634,514.0000000000007,430.0,20.0,1.0,8,0.0006854209625409782
1319.999999999999,619.999999999999,250.0,33.0,1.0,45,0.00023818670679352379
1323.000000000015,539.0000000000001,430.0,33.0,1.0,84,0.0002352819908570174
1323.5503467219671,1147.0000000000016,190.0,46.0,1.0,41,0.00012483142072740165
1339.0,1339.0,10.0,39.0,1.0,39,0.0001931109850869698
1354.9999999999998,1033.0,130.0,33.0,1.0,94,0.000232377274920511
1358.9999999999623,563.0000000000135,430.0,7.0,1.0,10,0.006604546298640965
1368.0000000000032,1061.0000000000007,250.0,33.0,1.0,56,0.0002294725589840046
1376.1380578149754,994.1380578149813,190.0,26.0,1.0,81,0.0004270458191569149
1379.0000000000791,808.0,790.0,39.0,1.0,88,0.00019083909114477016
1401.0000000000723,373.999999999971,430.0,1.0,1.0,69,0.4250885818982588
1429.0000000000246,243.0000000000039,430.0,1.0,1.0,76,0.4194207341396154
1442.0573925208446,1366.9999999999986,250.0,33.0,1.0,11,0.0002265678430474982
1442.9999999999986,927.0000000000006,430.0,39.0,1.0,28,0.00018856719720257052
1467.9999999999964,744.9999999999973,250.0,46.0,1.0,54,0.0001235310934281579
1470.0000000000464,536.0000000000089,310.0,7.0,1.0,43,0.0065013502627247
1473.0000000000061,902.9999999999998,190.0,39.0,1.0,83,0.0001862953032603709
1477.999999999999,1477.999999999999,10.0,52.0,1.0,25,9.538927649032436e-5
1487.9999999999995,1097.9999999999995,190.0,39.0,1.0,32,0.00018402340931817125
1491.398068017292,665.5601851851852,190.0,33.0,1.0,53,0.00022366312711099185
1498.7015599449762,1407.0,70.0,46.0,1.0,69,0.0001222307661289141
1504.000000000056,541.9999999999955,190.0,1.0,1.0,3,0.4137528863809719
1538.000000000051,425.00000000002353,190.0,7.0,1.0,21,0.0063981542268084345
1560.0000000000146,916.999999999998,190.0,46.0,1.0,73,0.00012093043882967035
1567.000000000021,443.0000000000136,190.0,7.0,1.0,84,0.00629495819089217
1570.9999999999636,682.9999999999936,370.0,14.0,1.0,88,0.0014666927468624312
1572.0,1572.0,10.0,46.0,1.0,31,0.00011963011153042657
1581.1716008456951,589.1716008456895,190.0,14.0,1.0,16,0.0014454363302412365
1585.000000000001,387.99999999999847,250.0,14.0,1.0,92,0.0014241799136200418
1599.0000000000423,610.9999999999991,190.0,1.0,1.0,61,0.4080850386223285
1601.0000000000105,788.000000000005,190.0,14.0,1.0,8,0.0014029234969988472
1621.0000000000164,702.0000000000041,370.0,20.0,1.0,77,0.0006760316342869922
1628.9999999999986,839.9999999999989,190.0,26.0,1.0,4,0.00042135187490148935
1636.0000000000002,437.0000000000023,190.0,20.0,1.0,5,0.0006666423060330062
1651.0000000000305,275.0000000000016,490.0,1.0,1.0,54,0.402417190863685
1657.99999999998,526.0000000000023,430.0,1.0,1.0,57,0.39674934310504156
1658.000000000005,455.0000000000029,190.0,14.0,1.0,74,0.0013816670803776525
1670.905352498597,586.9053524986168,190.0,20.0,1.0,49,0.0006572529777790202
1676.9999999999989,1264.0,70.0,46.0,1.0,88,0.00011832978423118281
1687.3085507004246,942.0000000000014,490.0,33.0,1.0,20,0.00022075841117448545
1695.0,919.0,130.0,33.0,1.0,46,0.00021785369523797906
1706.1846953997488,1293.0,250.0,33.0,1.0,92,0.00021494897930147267
1710.9999999999998,1018.0000000000006,70.0,39.0,1.0,69,0.0001817515153759716
1736.9999999999995,1127.999999999999,250.0,58.0,1.0,63,8.343758246016557e-5
1754.000000000009,1526.9999999999995,70.0,39.0,1.0,50,0.00017947962143377195
1760.9999999999886,1312.000000000001,190.0,46.0,1.0,93,0.00011702945693193904
1779.0000000000075,450.999999999998,250.0,7.0,1.0,80,0.0061917621549759045
1785.999999999995,1546.0000000000002,190.0,65.0,1.0,20,5.5078103552227255e-5
1790.9999999999868,724.0000000000018,190.0,7.0,1.0,15,0.00608856611905964
1797.0000000001419,401.0000000000109,1330.0,14.0,1.0,18,0.0013604106637564578
1807.0,1807.0,10.0,46.0,1.0,97,0.00011572912963269527
1820.0000000000928,425.00000000000074,370.0,7.0,1.0,38,0.005985370083143374
1822.9999999999704,767.0000000000005,1630.0,20.0,1.0,63,0.0006478636495250342
1824.000000000003,1050.0000000000002,190.0,20.0,1.0,24,0.0006384743212710482
1828.9999999999832,908.9999999999941,310.0,33.0,1.0,33,0.00021204426336496627
1829.5603191588646,683.5603191587588,430.0,39.0,1.0,65,0.0001772077274915723
1858.000000000079,578.0000000000111,310.0,1.0,1.0,47,0.39108149534639813
1876.9999999999932,804.0000000000013,190.0,26.0,1.0,6,0.00041565793064606384
1878.0000000000111,1173.0,310.0,26.0,1.0,50,0.0004099639863906383
1886.0,1498.0,70.0,58.0,1.0,61,8.239461267941351e-5
1886.0000000001687,183.0000000000084,670.0,1.0,1.0,4,0.38541364758775465
1897.000000000018,616.9999999999969,250.0,1.0,1.0,88,0.3797457998291112
1917.6146253271431,925.0000000000023,250.0,26.0,1.0,62,0.0004042700421352128
1922.0000000000011,1399.0,250.0,52.0,1.0,83,9.442574844496755e-5
1934.0000000008097,609.000000000811,310.0,1.0,1.0,77,0.37407795207046773
1961.0,1961.0,10.0,58.0,1.0,79,8.135164289866143e-5
1978.000000000024,1975.9999999999995,70.0,52.0,1.0,65,9.346222039961073e-5
1986.0000000000196,850.0000000000006,430.0,26.0,1.0,100,0.0003985760978797872
1994.0271990211572,1965.9999999999998,70.0,58.0,1.0,36,8.030867311790937e-5
2024.9340227656485,1596.9999999999998,70.0,33.0,1.0,39,0.0002091395474284599
2036.9999999999548,1448.9999999999986,190.0,39.0,1.0,53,0.00017493583354937265
2036.999999999994,662.9999999999983,190.0,20.0,1.0,10,0.0006290849930170622
2042.0000000000014,1238.0000000000007,130.0,39.0,1.0,61,0.000172663939607173
2045.999999999981,990.0000000000011,190.0,26.0,1.0,67,0.0003928821536243617
2047.9999999999964,692.9999999999977,250.0,20.0,1.0,85,0.0006196956647630762
2065.9999999999804,787.0000000000001,310.0,39.0,1.0,46,0.00017039204566497338
2068.9999999999877,751.0000000000039,250.0,7.0,1.0,16,0.00588217404722711
2074.014324670299,528.0,430.0,33.0,1.0,70,0.00020623483149195351
2083.9999999997863,499.0000000000014,310.0,1.0,1.0,59,0.3684101043118243
2086.999999999987,687.9999999999941,190.0,14.0,1.0,15,0.0013391542471352632
2091.817204301083,1383.9999999999995,190.0,52.0,1.0,36,9.249869235425393e-5
2092.658258320785,1318.8634615384603,430.0,46.0,1.0,87,0.0001144288023334515
2094.000000000092,664.999999999915,370.0,1.0,1.0,60,0.3627422565531809
2107.999999999998,936.9999999999998,190.0,46.0,1.0,80,0.00011312847503420773
2117.082774535436,1685.0000000000018,190.0,33.0,1.0,48,0.00020333011555544712
2124.999999999999,945.999999999993,190.0,20.0,1.0,70,0.0006103063365090901
2147.999999999995,1112.9999999999995,370.0,39.0,1.0,35,0.00016812015172277373
2158.0,2132.0,70.0,84.0,1.0,2,2.9156761585705453e-5
2161.999999999938,647.9999999999978,190.0,7.0,1.0,45,0.005778978011310844
2162.000000000001,528.0000000000005,550.0,46.0,1.0,32,0.00011182814773496397
2179.0,1651.0,70.0,39.0,1.0,45,0.00016584825778057408
2189.195825518516,906.1958255181833,190.0,7.0,1.0,58,0.00567578197539458
2198.416483918788,1512.0000000000002,250.0,46.0,1.0,50,0.00011052782043572021
2214.0000000000027,1278.0,130.0,46.0,1.0,11,0.00010922749313647644
2222.305372751944,813.3053727519554,250.0,26.0,1.0,54,0.00038718820936893615
2222.666166718781,1715.9999999999995,370.0,65.0,1.0,71,5.451608208740861e-5
2223.59768485637,778.8659990951472,430.0,14.0,1.0,10,0.0013178978305140685
2234.472304551035,1579.999999999999,610.0,65.0,1.0,68,5.395406062258997e-5
2237.0,1645.9999999999993,130.0,58.0,1.0,58,7.92657033371573e-5
2244.56157037892,2199.0,70.0,46.0,1.0,98,0.00010792716583723267
2249.999999999931,703.9999999999975,370.0,20.0,1.0,27,0.0006009170082551041
2258.9999999999823,1522.0000000000007,310.0,46.0,1.0,76,0.0001066268385379889
2270.00000000001,696.0000000000059,250.0,1.0,1.0,6,0.3570744087945374
2280.00000000239,291.0000000000291,2830.0,7.0,1.0,2,0.005572585939478314
2288.0000000000014,1632.0,250.0,39.0,1.0,91,0.00016357636383837443
2292.4447800390417,1241.4447800391292,190.0,39.0,1.0,95,0.00016130446989617479
2294.00000000008,1663.9999999999982,190.0,46.0,1.0,14,0.00010532651123874513
2297.0263729246026,1571.000000000003,190.0,33.0,1.0,17,0.00020042539961894073
2300.0000000000714,1000.0000000000016,190.0,20.0,1.0,11,0.0005915276800011181
2307.000000000015,764.0000000000005,310.0,7.0,1.0,11,0.005469389903562049
2315.999999999727,265.99999999999716,2710.0,14.0,1.0,3,0.0012966414138928738
2334.000000000002,1869.0000000000002,130.0,65.0,1.0,30,5.339203915777132e-5
2335.449462938185,805.5331734389824,250.0,26.0,1.0,71,0.00038149426511351064
2337.0,1638.0,70.0,46.0,1.0,42,0.00010402618393950136
2341.0000000000014,1926.000000000002,70.0,46.0,1.0,45,0.00010272585664025761
2344.999999999797,809.999999999997,250.0,20.0,1.0,57,0.0005821383517471321
2348.0,2155.0,70.0,71.0,1.0,97,4.4269267438376856e-5
2355.999999999999,809.0000000000022,250.0,20.0,1.0,61,0.0005727490234931461
2401.000000000001,1409.0,250.0,52.0,1.0,63,9.153516430889712e-5
2401.000000000002,1995.0000000000005,130.0,58.0,1.0,55,7.822273355640523e-5
2419.0000000000023,1334.999999999999,190.0,46.0,1.0,60,0.00010142552934101384
2420.0000000000023,1852.0000000000007,190.0,52.0,1.0,37,9.05716362635403e-5
2422.518609558814,886.524661565988,310.0,26.0,1.0,28,0.0003758003208580851
2424.709355498089,2361.000000000001,310.0,71.0,1.0,61,4.382657476399308e-5
2442.999999999999,1684.0000000000005,250.0,71.0,1.0,79,4.338388208960932e-5
2443.1528534669455,1039.0000000000018,310.0,20.0,1.0,53,0.0005633596952391601
2454.000000000066,671.0000000000002,250.0,7.0,1.0,93,0.005366193867645784
2456.000000000015,1029.9999999999936,250.0,20.0,1.0,7,0.0005539703669851741
2472.999999999978,1124.0,190.0,33.0,1.0,24,0.00019752068368243433
2479.0,2159.0000000000005,70.0,65.0,1.0,63,5.2830017692952674e-5
2492.5893285454467,824.9999999999973,550.0,39.0,1.0,63,0.00015903257595397514
2502.2691839087356,2336.9999999999995,130.0,71.0,1.0,36,4.294118941522555e-5
2503.0000000000305,1017.999999999995,190.0,20.0,1.0,98,0.0005445810387311881
2508.000000000001,2120.000000000001,70.0,65.0,1.0,13,5.226799622813403e-5
2510.9115676186034,1057.0000000000002,310.0,26.0,1.0,44,0.0003701063766026596
2523.0,1857.0,130.0,52.0,1.0,90,8.960810821818349e-5
2542.9999999999936,1672.0,130.0,52.0,1.0,50,8.864458017282668e-5
2542.9999999999945,887.99999999997,250.0,1.0,1.0,74,0.35140656103589396
2546.497617405184,1550.9999999999993,790.0,46.0,1.0,75,0.00010012520204177007
2548.353331374049,1047.0,490.0,33.0,1.0,81,0.00019461596774592797
2561.745762711804,300.74576271186,1510.0,14.0,1.0,82,0.0012753849972716791
2562.0,1837.0000000000005,130.0,52.0,1.0,94,8.768105212746986e-5
2570.000000000009,794.9999999999991,430.0,33.0,1.0,55,0.00019171125180942158
2573.0000000000064,819.9999999999915,430.0,14.0,1.0,5,0.0012541285806504845
2579.999999999995,1722.9999999999986,190.0,39.0,1.0,36,0.0001567606820117755
2590.999999999994,1962.0000000000002,370.0,58.0,1.0,69,7.717976377565316e-5
2608.0000000000073,1112.999999999999,310.0,26.0,1.0,21,0.00036441243234723407
2621.9999999999964,2497.999999999999,70.0,58.0,1.0,18,7.613679399490108e-5
2622.636363636374,1414.6363636363644,610.0,52.0,1.0,75,8.671752408211305e-5
2639.000000000001,2213.0000000000005,190.0,71.0,1.0,86,4.249849674084178e-5
2640.0000000002956,930.9999999999994,850.0,52.0,1.0,34,8.575399603675625e-5
2644.023257088053,1677.000000000001,190.0,58.0,1.0,14,7.509382421414902e-5
2651.0,1875.0,130.0,65.0,1.0,72,5.170597476331539e-5
2655.0000000000036,1267.0,250.0,33.0,1.0,5,0.00018880653587291518
2656.0000000000105,1608.9999999999977,190.0,52.0,1.0,88,8.479046799139944e-5
2661.9999999999973,1081.999999999999,190.0,33.0,1.0,86,0.0001859018199364088
2668.0000000000114,665.0000000000019,370.0,14.0,1.0,94,0.00123287216402929
2669.0000000000286,756.000000000004,190.0,20.0,1.0,6,0.0005351917104772021
2678.10142292484,1710.0000000000002,190.0,52.0,1.0,26,8.382693994604262e-5
2687.8993686763424,2126.0,130.0,84.0,1.0,1,2.8865193969848398e-5
2691.0000000000027,1597.9999999999998,430.0,39.0,1.0,8,0.00015448878806957587
2694.9999999999795,995.0000000000016,370.0,14.0,1.0,80,0.0012116157474080954
2702.999999999994,1187.0,250.0,33.0,1.0,97,0.0001829971039999024
2706.1217950413234,1251.9999999999998,370.0,52.0,1.0,47,8.286341190068581e-5
2715.999999999968,875.0000000000052,310.0,39.0,1.0,38,0.00015221689412737622
2724.143077653369,1557.999999999999,970.0,52.0,1.0,45,8.1899883855329e-5
2727.906173672263,1519.000000000001,310.0,46.0,1.0,92,9.88248747425263e-5
2729.0000000000077,1055.0000000000005,670.0,39.0,1.0,73,0.00014994500018517657
2738.0000000000045,545.0000000000043,790.0,46.0,1.0,81,9.752454744328253e-5
2741.0,1840.9999999999995,70.0,65.0,1.0,37,5.1143953298496737e-5
2741.000000000001,1294.0000000000002,370.0,46.0,1.0,28,9.622422014403876e-5
2747.0000000000027,1877.0000000000002,190.0,58.0,1.0,60,7.405085443339694e-5
2748.452008749993,2066.000000000001,190.0,58.0,1.0,6,7.300788465264488e-5
2753.000000002487,408.0000000000018,2890.0,1.0,1.0,33,0.3457387132772505
2754.521242985413,1643.0,310.0,46.0,1.0,94,9.4923892844795e-5
2768.7404670251735,758.0,670.0,26.0,1.0,17,0.0003587184880918085
2769.999999999991,730.999999999998,190.0,1.0,1.0,50,0.34007086551860705
2785.9999999999686,1098.9999999999914,190.0,26.0,1.0,25,0.000353024543836383
2792.0,2712.0,70.0,77.0,1.0,54,4.159135440127345e-5
2796.2158468611665,2320.9999999999995,130.0,52.0,1.0,23,8.093635580997218e-5
2803.0000000000045,2204.0000000000023,190.0,52.0,1.0,54,7.997282776461537e-5
2806.0000000000155,1007.9999999999999,370.0,33.0,1.0,6,0.00018009238806339603
2833.0000000008117,280.00000000000716,2830.0,14.0,1.0,66,0.0011903593307869007
2835.999999999999,1828.0000000000023,190.0,52.0,1.0,2,7.900929971925857e-5
2844.9999999999995,2660.0,130.0,58.0,1.0,80,7.19649148718928e-5
