Resilience,Size,Restoration_time,lines_bin,gens_bin,event_num,Prob
0.0,0.0,0.0,1.0,1.0,82,0.11902480293151245
0.0,0.0,0.0,1.0,1.0,83,0.11335695517286899
0.0,0.0,0.0,1.0,1.0,84,0.10768910741422555
0.0,0.0,0.0,1.0,1.0,85,0.1020212596555821
0.0,0.0,0.0,1.0,1.0,86,0.09635341189693865
0.0,0.0,0.0,1.0,1.0,87,0.09068556413829519
0.0,0.0,0.0,1.0,1.0,88,0.08501771637965175
0.0,0.0,0.0,1.0,1.0,89,0.0793498686210083
0.0,0.0,0.0,1.0,1.0,90,0.07368202086236485
0.0,0.0,0.0,1.0,1.0,91,0.0680141731037214
0.0,0.0,0.0,1.0,1.0,92,0.06234632534507795
0.0,0.0,0.0,1.0,1.0,93,0.0566784775864345
0.0,0.0,0.0,1.0,1.0,94,0.05101062982779105
0.0,0.0,0.0,1.0,1.0,95,0.0453427820691476
0.0,0.0,0.0,1.0,1.0,96,0.03967493431050415
0.0,0.0,0.0,1.0,1.0,97,0.0340070865518607
0.0,0.0,0.0,1.0,1.0,98,0.02833923879321725
0.0,0.0,0.0,1.0,1.0,99,0.0226713910345738
0.0,0.0,0.0,1.0,1.0,100,0.01700354327593035
0.0,0.0,0.0,1.0,25.0,1,2.1396887864859153e-11
0.0,0.0,0.0,1.0,25.0,2,2.1182918986210563e-11
0.0,0.0,0.0,1.0,25.0,6,2.096895010756197e-11
0.0,0.0,0.0,1.0,25.0,8,2.075498122891338e-11
0.0,0.0,0.0,1.0,25.0,14,2.0541012350264787e-11
0.0,0.0,0.0,1.0,25.0,16,2.0327043471616197e-11
0.0,0.0,0.0,1.0,25.0,20,2.0113074592967604e-11
0.0,0.0,0.0,1.0,25.0,24,1.9899105714319015e-11
0.0,0.0,0.0,1.0,25.0,30,1.968513683567042e-11
0.0,0.0,0.0,1.0,25.0,31,1.9471167957021832e-11
0.0,0.0,0.0,1.0,25.0,34,1.925719907837324e-11
0.0,0.0,0.0,1.0,25.0,44,1.9043230199724646e-11
0.0,0.0,0.0,1.0,25.0,45,1.8829261321076056e-11
0.0,0.0,0.0,1.0,25.0,50,1.8615292442427463e-11
0.0,0.0,0.0,1.0,25.0,51,1.8401323563778873e-11
0.0,0.0,0.0,1.0,25.0,54,1.818735468513028e-11
0.0,0.0,0.0,1.0,25.0,56,1.797338580648169e-11
0.0,0.0,0.0,1.0,25.0,59,1.7759416927833097e-11
0.0,0.0,0.0,1.0,25.0,60,1.7545448049184508e-11
0.0,0.0,0.0,1.0,25.0,63,1.7331479170535915e-11
0.0,0.0,0.0,1.0,25.0,64,1.7117510291887325e-11
0.0,0.0,0.0,1.0,25.0,67,1.6903541413238732e-11
0.0,0.0,0.0,1.0,25.0,69,1.6689572534590142e-11
0.0,0.0,0.0,1.0,25.0,70,1.647560365594155e-11
0.0,0.0,0.0,1.0,25.0,71,1.6261634777292956e-11
0.0,0.0,0.0,1.0,25.0,74,1.6047665898644366e-11
0.0,0.0,0.0,1.0,25.0,75,1.5833697019995773e-11
0.0,0.0,0.0,1.0,25.0,77,1.5619728141347183e-11
0.0,0.0,0.0,1.0,25.0,79,1.540575926269859e-11
0.0,0.0,0.0,1.0,25.0,81,1.519179038405e-11
0.0,0.0,0.0,1.0,25.0,82,1.4977821505401408e-11
0.0,0.0,0.0,1.0,25.0,83,1.4763852626752815e-11
0.0,0.0,0.0,1.0,25.0,87,1.4549883748104225e-11
0.0,0.0,0.0,1.0,25.0,90,1.4335914869455633e-11
0.0,0.0,0.0,1.0,25.0,92,1.4121945990807042e-11
0.0,0.0,0.0,1.0,25.0,93,1.390797711215845e-11
0.0,0.0,0.0,1.0,25.0,94,1.3694008233509859e-11
0.0,0.0,0.0,1.0,25.0,98,1.3480039354861268e-11
0.0,0.0,0.0,1.0,48.0,96,2.1957228776744724e-21
0.0,0.0,0.0,7.0,1.0,1,0.010319603591626505
0.0,0.0,0.0,7.0,1.0,2,0.01021640755571024
0.0,0.0,0.0,7.0,1.0,3,0.010113211519793976
0.0,0.0,0.0,7.0,1.0,4,0.010010015483877711
0.0,0.0,0.0,7.0,1.0,5,0.009906819447961445
0.0,0.0,0.0,7.0,1.0,6,0.00980362341204518
0.0,0.0,0.0,7.0,1.0,7,0.009700427376128916
0.0,0.0,0.0,7.0,1.0,8,0.00959723134021265
0.0,0.0,0.0,7.0,1.0,9,0.009494035304296385
0.0,0.0,0.0,7.0,1.0,10,0.00939083926838012
0.0,0.0,0.0,7.0,1.0,11,0.009287643232463855
0.0,0.0,0.0,7.0,1.0,12,0.009184447196547589
0.0,0.0,0.0,7.0,1.0,13,0.009081251160631324
0.0,0.0,0.0,7.0,1.0,14,0.00897805512471506
0.0,0.0,0.0,7.0,1.0,15,0.008874859088798795
0.0,0.0,0.0,7.0,1.0,17,0.008771663052882529
0.0,0.0,0.0,7.0,1.0,18,0.008668467016966264
0.0,0.0,0.0,7.0,1.0,19,0.00856527098105
0.0,0.0,0.0,7.0,1.0,20,0.008462074945133735
0.0,0.0,0.0,7.0,1.0,21,0.008358878909217469
0.0,0.0,0.0,7.0,1.0,22,0.008255682873301204
0.0,0.0,0.0,7.0,1.0,23,0.00815248683738494
0.0,0.0,0.0,7.0,1.0,24,0.008049290801468673
0.0,0.0,0.0,7.0,1.0,25,0.007946094765552409
0.0,0.0,0.0,7.0,1.0,26,0.007842898729636144
0.0,0.0,0.0,7.0,1.0,27,0.007739702693719879
0.0,0.0,0.0,7.0,1.0,28,0.007636506657803614
0.0,0.0,0.0,7.0,1.0,30,0.007533310621887349
0.0,0.0,0.0,7.0,1.0,31,0.007430114585971084
0.0,0.0,0.0,7.0,1.0,32,0.0073269185500548185
0.0,0.0,0.0,7.0,1.0,33,0.007223722514138554
0.0,0.0,0.0,7.0,1.0,35,0.0071205264782222884
0.0,0.0,0.0,7.0,1.0,36,0.007017330442306024
0.0,0.0,0.0,7.0,1.0,38,0.006914134406389758
0.0,0.0,0.0,7.0,1.0,39,0.006810938370473494
0.0,0.0,0.0,7.0,1.0,40,0.006707742334557228
0.0,0.0,0.0,7.0,1.0,41,0.006604546298640963
0.0,0.0,0.0,7.0,1.0,42,0.006501350262724698
0.0,0.0,0.0,7.0,1.0,43,0.006398154226808433
0.0,0.0,0.0,7.0,1.0,44,0.006294958190892168
0.0,0.0,0.0,7.0,1.0,45,0.006191762154975903
0.0,0.0,0.0,7.0,1.0,46,0.006088566119059638
0.0,0.0,0.0,7.0,1.0,47,0.005985370083143373
0.0,0.0,0.0,7.0,1.0,48,0.005882174047227108
0.0,0.0,0.0,7.0,1.0,49,0.005778978011310843
0.0,0.0,0.0,7.0,1.0,50,0.005675781975394578
0.0,0.0,0.0,7.0,1.0,51,0.0055725859394783125
0.0,0.0,0.0,7.0,1.0,52,0.005469389903562048
0.0,0.0,0.0,7.0,1.0,53,0.0053661938676457825
0.0,0.0,0.0,7.0,1.0,54,0.005262997831729518
0.0,0.0,0.0,7.0,1.0,56,0.005159801795813252
0.0,0.0,0.0,7.0,1.0,57,0.005056605759896988
0.0,0.0,0.0,7.0,1.0,59,0.004953409723980722
0.0,0.0,0.0,7.0,1.0,60,0.004850213688064457
0.0,0.0,0.0,7.0,1.0,61,0.004747017652148192
0.0,0.0,0.0,7.0,1.0,62,0.004643821616231927
0.0,0.0,0.0,7.0,1.0,64,0.004540625580315662
0.0,0.0,0.0,7.0,1.0,65,0.004437429544399397
0.0,0.0,0.0,7.0,1.0,66,0.004334233508483132
0.0,0.0,0.0,7.0,1.0,68,0.004231037472566867
0.0,0.0,0.0,7.0,1.0,69,0.004127841436650602
0.0,0.0,0.0,7.0,1.0,71,0.004024645400734337
0.0,0.0,0.0,7.0,1.0,72,0.003921449364818072
0.0,0.0,0.0,7.0,1.0,73,0.003818253328901807
0.0,0.0,0.0,7.0,1.0,74,0.003715057292985542
0.0,0.0,0.0,7.0,1.0,75,0.003611861257069277
0.0,0.0,0.0,7.0,1.0,76,0.003508665221153012
0.0,0.0,0.0,7.0,1.0,77,0.003405469185236747
0.0,0.0,0.0,7.0,1.0,78,0.003302273149320482
0.0,0.0,0.0,7.0,1.0,79,0.003199077113404217
0.0,0.0,0.0,7.0,1.0,80,0.003095881077487952
0.0,0.0,0.0,7.0,1.0,81,0.0029926850415716868
0.0,0.0,0.0,7.0,1.0,83,0.0028894890056554217
0.0,0.0,0.0,7.0,1.0,84,0.0027862929697391567
0.0,0.0,0.0,7.0,1.0,85,0.0026830969338228917
0.0,0.0,0.0,7.0,1.0,86,0.0025799008979066266
0.0,0.0,0.0,7.0,1.0,87,0.002476704861990361
0.0,0.0,0.0,7.0,1.0,88,0.002373508826074096
0.0,0.0,0.0,7.0,1.0,89,0.002270312790157831
0.0,0.0,0.0,7.0,1.0,90,0.002167116754241566
0.0,0.0,0.0,7.0,1.0,91,0.002063920718325301
0.0,0.0,0.0,7.0,1.0,92,0.001960724682409036
0.0,0.0,0.0,7.0,1.0,93,0.001857528646492771
0.0,0.0,0.0,7.0,1.0,94,0.001754332610576506
0.0,0.0,0.0,7.0,1.0,95,0.001651136574660241
0.0,0.0,0.0,7.0,1.0,96,0.001547940538743976
0.0,0.0,0.0,7.0,1.0,97,0.0014447445028277109
0.0,0.0,0.0,7.0,1.0,98,0.0013415484669114458
0.0,0.0,0.0,7.0,1.0,99,0.0012383524309951806
0.0,0.0,0.0,7.0,25.0,1,3.895789200108622e-13
0.0,0.0,0.0,7.0,25.0,3,3.856831308107536e-13
0.0,0.0,0.0,7.0,25.0,6,3.8178734161064493e-13
0.0,0.0,0.0,7.0,25.0,8,3.7789155241053633e-13
0.0,0.0,0.0,7.0,25.0,9,3.7399576321042773e-13
0.0,0.0,0.0,7.0,25.0,11,3.700999740103191e-13
0.0,0.0,0.0,7.0,25.0,13,3.662041848102105e-13
0.0,0.0,0.0,7.0,25.0,21,3.6230839561010183e-13
0.0,0.0,0.0,7.0,25.0,22,3.5841260640999323e-13
0.0,0.0,0.0,7.0,25.0,26,3.545168172098846e-13
0.0,0.0,0.0,7.0,25.0,40,3.50621028009776e-13
0.0,0.0,0.0,7.0,25.0,41,3.4672523880966733e-13
0.0,0.0,0.0,7.0,25.0,47,3.4282944960955873e-13
0.0,0.0,0.0,7.0,25.0,52,3.3893366040945014e-13
0.0,0.0,0.0,7.0,25.0,54,3.350378712093415e-13
0.0,0.0,0.0,7.0,25.0,57,3.311420820092329e-13
0.0,0.0,0.0,7.0,25.0,61,3.2724629280912424e-13
0.0,0.0,0.0,7.0,25.0,63,3.2335050360901564e-13
0.0,0.0,0.0,7.0,25.0,70,3.19454714408907e-13
0.0,0.0,0.0,7.0,25.0,72,3.155589252087984e-13
0.0,0.0,0.0,7.0,25.0,74,3.116631360086898e-13
0.0,0.0,0.0,7.0,25.0,85,3.0776734680858114e-13
0.0,0.0,0.0,7.0,25.0,88,3.0387155760847254e-13
0.0,0.0,0.0,7.0,25.0,100,2.999757684083639e-13
0.0,0.0,0.0,14.0,1.0,2,0.002125641662119465
0.0,0.0,0.0,14.0,1.0,3,0.00210438524549827
0.0,0.0,0.0,14.0,1.0,5,0.0020831288288770755
0.0,0.0,0.0,14.0,1.0,6,0.002061872412255881
0.0,0.0,0.0,14.0,1.0,7,0.002040615995634686
0.0,0.0,0.0,14.0,1.0,8,0.0020193595790134918
0.0,0.0,0.0,14.0,1.0,12,0.001998103162392297
0.0,0.0,0.0,14.0,1.0,14,0.0019768467457711024
0.0,0.0,0.0,14.0,1.0,15,0.0019555903291499075
0.0,0.0,0.0,14.0,1.0,17,0.0019343339125287133
0.0,0.0,0.0,14.0,1.0,18,0.0019130774959075186
0.0,0.0,0.0,14.0,1.0,19,0.001891821079286324
0.0,0.0,0.0,14.0,1.0,20,0.0018705646626651293
0.0,0.0,0.0,14.0,1.0,21,0.0018493082460439346
0.0,0.0,0.0,14.0,1.0,25,0.00182805182942274
0.0,0.0,0.0,14.0,1.0,28,0.0018067954128015453
0.0,0.0,0.0,14.0,1.0,29,0.0017855389961803506
0.0,0.0,0.0,14.0,1.0,30,0.001764282579559156
0.0,0.0,0.0,14.0,1.0,34,0.0017430261629379613
0.0,0.0,0.0,14.0,1.0,37,0.0017217697463167666
0.0,0.0,0.0,14.0,1.0,39,0.0017005133296955721
0.0,0.0,0.0,14.0,1.0,40,0.0016792569130743775
0.0,0.0,0.0,14.0,1.0,42,0.0016580004964531828
0.0,0.0,0.0,14.0,1.0,43,0.0016367440798319881
0.0,0.0,0.0,14.0,1.0,44,0.0016154876632107934
0.0,0.0,0.0,14.0,1.0,45,0.0015942312465895988
0.0,0.0,0.0,14.0,1.0,46,0.001572974829968404
0.0,0.0,0.0,14.0,1.0,47,0.0015517184133472094
0.0,0.0,0.0,14.0,1.0,48,0.0015304619967260148
0.0,0.0,0.0,14.0,1.0,50,0.00150920558010482
0.0,0.0,0.0,14.0,1.0,51,0.0014879491634836256
0.0,0.0,0.0,14.0,1.0,52,0.001466692746862431
0.0,0.0,0.0,14.0,1.0,53,0.0014454363302412363
0.0,0.0,0.0,14.0,1.0,56,0.0014241799136200416
0.0,0.0,0.0,14.0,1.0,58,0.001402923496998847
0.0,0.0,0.0,14.0,1.0,59,0.0013816670803776523
0.0,0.0,0.0,14.0,1.0,60,0.0013604106637564576
0.0,0.0,0.0,14.0,1.0,61,0.001339154247135263
0.0,0.0,0.0,14.0,1.0,62,0.0013178978305140683
0.0,0.0,0.0,14.0,1.0,63,0.0012966414138928736
0.0,0.0,0.0,14.0,1.0,66,0.001275384997271679
0.0,0.0,0.0,14.0,1.0,67,0.0012541285806504845
0.0,0.0,0.0,14.0,1.0,69,0.0012328721640292898
0.0,0.0,0.0,14.0,1.0,70,0.0012116157474080951
0.0,0.0,0.0,14.0,1.0,72,0.0011903593307869005
0.0,0.0,0.0,14.0,1.0,74,0.0011691029141657058
0.0,0.0,0.0,14.0,1.0,75,0.0011478464975445111
0.0,0.0,0.0,14.0,1.0,76,0.0011265900809233165
0.0,0.0,0.0,14.0,1.0,77,0.0011053336643021218
0.0,0.0,0.0,14.0,1.0,78,0.0010840772476809271
0.0,0.0,0.0,14.0,1.0,81,0.0010628208310597324
0.0,0.0,0.0,14.0,1.0,82,0.001041564414438538
0.0,0.0,0.0,14.0,1.0,83,0.0010203079978173433
0.0,0.0,0.0,14.0,1.0,84,0.0009990515811961486
0.0,0.0,0.0,14.0,1.0,85,0.000977795164574954
0.0,0.0,0.0,14.0,1.0,86,0.0009565387479537593
0.0,0.0,0.0,14.0,1.0,87,0.0009352823313325646
0.0,0.0,0.0,14.0,1.0,88,0.00091402591471137
0.0,0.0,0.0,14.0,1.0,89,0.0008927694980901753
0.0,0.0,0.0,14.0,1.0,91,0.0008715130814689806
0.0,0.0,0.0,14.0,1.0,92,0.0008502566648477861
0.0,0.0,0.0,14.0,1.0,94,0.0008290002482265914
0.0,0.0,0.0,14.0,1.0,96,0.0008077438316053967
0.0,0.0,0.0,14.0,1.0,97,0.000786487414984202
0.0,0.0,0.0,14.0,1.0,98,0.0007652309983630074
0.0,0.0,0.0,14.0,1.0,99,0.0007439745817418128
0.0,0.0,0.0,14.0,1.0,100,0.0007227181651206181
0.0,0.0,0.0,14.0,25.0,10,8.02458326723454e-14
0.0,0.0,0.0,14.0,25.0,24,7.943526870595807e-14
0.0,0.0,0.0,14.0,25.0,25,7.862470473957074e-14
0.0,0.0,0.0,14.0,25.0,30,7.781414077318342e-14
0.0,0.0,0.0,14.0,25.0,44,7.700357680679609e-14
0.0,0.0,0.0,14.0,25.0,50,7.619301284040876e-14
0.0,0.0,0.0,14.0,25.0,51,7.538244887402144e-14
0.0,0.0,0.0,14.0,25.0,61,7.45718849076341e-14
0.0,0.0,0.0,14.0,25.0,66,7.376132094124678e-14
0.0,0.0,0.0,14.0,25.0,68,7.295075697485945e-14
0.0,0.0,0.0,14.0,25.0,69,7.214019300847213e-14
0.0,0.0,0.0,14.0,25.0,77,7.13296290420848e-14
0.0,0.0,0.0,14.0,25.0,81,7.051906507569747e-14
0.0,0.0,0.0,14.0,25.0,84,6.970850110931014e-14
0.0,0.0,0.0,14.0,25.0,93,6.889793714292282e-14
0.0,0.0,0.0,20.0,1.0,2,0.0009389328253986
0.0,0.0,0.0,20.0,1.0,4,0.000929543497144614
0.0,0.0,0.0,20.0,1.0,5,0.000920154168890628
0.0,0.0,0.0,20.0,1.0,8,0.0009107648406366421
0.0,0.0,0.0,20.0,1.0,10,0.0009013755123826561
0.0,0.0,0.0,20.0,1.0,12,0.0008919861841286701
0.0,0.0,0.0,20.0,1.0,17,0.0008825968558746841
0.0,0.0,0.0,20.0,1.0,18,0.0008732075276206981
0.0,0.0,0.0,20.0,1.0,21,0.0008638181993667121
0.0,0.0,0.0,20.0,1.0,23,0.0008544288711127261
0.0,0.0,0.0,20.0,1.0,29,0.0008450395428587401
0.0,0.0,0.0,20.0,1.0,36,0.0008356502146047541
0.0,0.0,0.0,20.0,1.0,38,0.0008262608863507681
0.0,0.0,0.0,20.0,1.0,40,0.000816871558096782
0.0,0.0,0.0,20.0,1.0,44,0.000807482229842796
0.0,0.0,0.0,20.0,1.0,47,0.00079809290158881
0.0,0.0,0.0,20.0,1.0,49,0.000788703573334824
0.0,0.0,0.0,20.0,1.0,51,0.000779314245080838
0.0,0.0,0.0,20.0,1.0,52,0.000769924916826852
0.0,0.0,0.0,20.0,1.0,55,0.000760535588572866
0.0,0.0,0.0,20.0,1.0,58,0.00075114626031888
0.0,0.0,0.0,20.0,1.0,60,0.000741756932064894
0.0,0.0,0.0,20.0,1.0,64,0.000732367603810908
0.0,0.0,0.0,20.0,1.0,67,0.000722978275556922
0.0,0.0,0.0,20.0,1.0,68,0.000713588947302936
0.0,0.0,0.0,20.0,1.0,76,0.0007041996190489501
0.0,0.0,0.0,20.0,1.0,77,0.0006948102907949641
0.0,0.0,0.0,20.0,1.0,78,0.0006854209625409781
0.0,0.0,0.0,20.0,1.0,80,0.0006760316342869921
0.0,0.0,0.0,20.0,1.0,91,0.0006666423060330061
0.0,0.0,0.0,20.0,1.0,96,0.0006572529777790201
0.0,0.0,0.0,20.0,1.0,99,0.0006478636495250341
0.0,0.0,0.0,20.0,25.0,10,3.5445977438352456e-14
0.0,0.0,0.0,20.0,25.0,23,3.509151766396893e-14
0.0,0.0,0.0,20.0,25.0,47,3.4737057889585403e-14
0.0,0.0,0.0,20.0,25.0,49,3.438259811520188e-14
0.0,0.0,0.0,20.0,25.0,76,3.4028138340818357e-14
0.0,0.0,0.0,20.0,25.0,97,3.367367856643483e-14
0.0,0.0,0.0,26.0,1.0,8,0.0005693944255425531
0.0,0.0,0.0,26.0,1.0,16,0.0005637004812871275
0.0,0.0,0.0,26.0,1.0,20,0.000558006537031702
0.0,0.0,0.0,26.0,1.0,22,0.0005523125927762764
0.0,0.0,0.0,26.0,1.0,27,0.000546618648520851
0.0,0.0,0.0,26.0,1.0,28,0.0005409247042654254
0.0,0.0,0.0,26.0,1.0,32,0.0005352307600099998
0.0,0.0,0.0,26.0,1.0,33,0.0005295368157545744
0.0,0.0,0.0,26.0,1.0,34,0.0005238428714991488
0.0,0.0,0.0,26.0,1.0,42,0.0005181489272437233
0.0,0.0,0.0,26.0,1.0,45,0.0005124549829882977
0.0,0.0,0.0,26.0,1.0,51,0.0005067610387328723
0.0,0.0,0.0,26.0,1.0,57,0.0005010670944774467
0.0,0.0,0.0,26.0,1.0,59,0.0004953731502220211
0.0,0.0,0.0,26.0,1.0,66,0.0004896792059665957
0.0,0.0,0.0,26.0,1.0,80,0.00048398526171117013
0.0,0.0,0.0,26.0,1.0,88,0.0004782913174557446
0.0,0.0,0.0,26.0,1.0,98,0.00047259737320031907
0.0,0.0,0.0,26.0,1.0,99,0.00046690342894489356
0.0,0.0,0.0,26.0,25.0,59,2.1495405651343505e-14
0.0,0.0,0.0,33.0,1.0,7,0.0002875668777141323
0.0,0.0,0.0,33.0,1.0,10,0.000284691208936991
0.0,0.0,0.0,33.0,1.0,12,0.00028181554015984967
0.0,0.0,0.0,33.0,1.0,21,0.0002789398713827083
0.0,0.0,0.0,33.0,1.0,29,0.000276064202605567
0.0,0.0,0.0,33.0,1.0,35,0.0002731885338284257
0.0,0.0,0.0,33.0,1.0,46,0.0002703128650512844
0.0,0.0,0.0,33.0,1.0,55,0.000267437196274143
0.0,0.0,0.0,33.0,1.0,59,0.0002645615274970017
0.0,0.0,0.0,33.0,1.0,76,0.0002616858587198604
0.0,0.0,0.0,33.0,1.0,80,0.00025881018994271905
0.0,0.0,0.0,33.0,1.0,81,0.00025593452116557774
0.0,0.0,0.0,39.0,1.0,5,0.00021810181845116584
0.0,0.0,0.0,39.0,1.0,64,0.0002159208002666542
0.0,0.0,0.0,39.0,1.0,76,0.00021373978208214252
0.0,0.0,0.0,39.0,1.0,81,0.00021155876389763087
0.0,0.0,0.0,46.0,1.0,74,0.00012873240262513294
0.5000000000000284,0.5000000000000284,10.0,39.0,1.0,55,0.00020937774571311922
5.213331418112318,5.213331418112318,10.0,7.0,25.0,27,2.960799792082553e-13
8.062191839270668,8.062191839270668,10.0,1.0,1.0,20,0.0113356955172869
10.272698398309444,10.272698398309444,10.0,20.0,1.0,87,0.000638474321271048
10.5030471464691,10.5030471464691,10.0,20.0,25.0,46,3.3319218792051304e-14
13.0,13.0,10.0,26.0,1.0,90,0.00046120948468946805
14.71565103672313,14.71565103672313,10.0,7.0,25.0,75,2.9218419000814664e-13
15.5,15.5,10.0,26.0,1.0,71,0.0004555155404340425
17.00000000000003,17.00000000000003,10.0,26.0,1.0,25,0.000449821596178617
20.0,20.0,10.0,14.0,1.0,35,0.0007014617484994235
23.00000000000051,23.00000000000051,10.0,14.0,1.0,24,0.0006802053318782288
30.0,30.0,10.0,7.0,1.0,63,0.0011351563950789156
30.642890576912578,30.642890576912578,10.0,7.0,25.0,66,2.8828840080803804e-13
39.5,39.5,10.0,14.0,1.0,23,0.0006589489152570341
42.0,42.0,10.0,7.0,1.0,100,0.0010319603591626505
42.0,42.0,10.0,26.0,1.0,6,0.0004441276519231914
42.0,42.0,10.0,33.0,1.0,56,0.00025305885238843643
43.00000000000023,43.00000000000023,10.0,26.0,25.0,28,2.128045159483007e-14
43.22040737733238,21.61020368866687,70.0,7.0,25.0,20,2.8439261160792944e-13
44.0000000000006,44.0000000000006,10.0,14.0,1.0,9,0.0006376924986358396
46.012238383880174,46.012238383880174,10.0,7.0,25.0,53,2.804968224078208e-13
50.00000000000071,50.00000000000071,10.0,14.0,1.0,4,0.0006164360820146449
50.1194557257877,50.1194557257877,10.0,1.0,25.0,68,1.3266070476212676e-11
50.49999999999281,50.49999999999281,10.0,1.0,25.0,19,1.3052101597564085e-11
52.99999999999909,52.99999999999909,10.0,7.0,25.0,10,2.766010332077122e-13
57.76968105429472,57.76968105429472,10.0,20.0,1.0,57,0.000629084993017062
