id,bus_type,Pd,Pq,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin,LAM_P,LAM_Q,MU_VMAX,MU_VMIN,Vsp,lat,lng,BusName,SubArea
117,2,0,0,0,0,1,1.0,-3.174379144115393,230,17,1.06,0.94,0,0,0,0,1.04783,33.57523255,-115.6408087,Aston,12
118,1,333,68,0,0,1,1.0,-3.4011563668532308,230,17,1.06,0.94,0,0,0,0,0.0,33.54453082,-115.799956,Astor,12
119,2,181,37,0,0,1,1.0,-0.4304322698172635,230,15,1.06,0.94,0,0,0,0,1.03962,33.86907891,-115.3691306,Attar,12
120,2,128,26,0,0,1,1.0,1.6908937223639866,230,15,1.06,0.94,0,0,0,0,1.04399,34.24457859,-115.2624699,Attila,12
121,1,0,0,0,0,1,1.0,-2.397637648656162,230,17,1.06,0.94,0,0,0,0,0.0,33.52712147,-116.070778,Attlee,12
122,1,0,0,0,0,1,1.0,-2.7029464445592124,230,17,1.06,0.94,0,0,0,0,0.0,32.81886407,-116.3243473,Aubrey,12
123,1,0,0,0,0,1,1.0,2.8576230180636744,230,15,1.06,0.94,0,0,0,0,0.0,34.38200027,-115.0687884,Austen,12
124,2,0,0,0,0,1,1.0,-1.94392088359714,230,16,1.06,0.94,0,0,0,0,1.01155,33.54296506,-114.6564883,Avery,12
201,1,108,22,0,0,2,1.0,-12.768831505537761,138,21,1.06,0.94,0,0,0,0,0.0,36.2556636,-113.7214959,Bach,21
202,1,97,20,0,0,2,1.0,-12.784928947072375,138,22,1.06,0.94,0,0,0,0,0.0,36.28996256,-113.7459985,Bacon,21
203,2,180,37,0,0,2,1.0,-5.759219376463981,138,21,1.06,0.94,0,0,0,0,1.01886,35.35440226,-113.9759336,Baffin,21
204,2,74,15,0,0,2,1.0,-11.710761244620661,138,21,1.06,0.94,0,0,0,0,1.0189,36.19029231,-114.2218682,Bailey,21
205,2,71,14,0,0,2,1.0,-12.475386856706395,138,21,1.06,0.94,0,0,0,0,1.03603,36.07922951,-113.9830412,Bain,21
206,2,136,28,0,-100,2,1.0,-12.319466603364972,138,22,1.06,0.94,0,0,0,0,1.03259,35.78739717,-113.8903468,Bajer,21
207,1,125,25,0,0,2,1.0,-16.74563929303404,138,22,1.06,0.94,0,0,0,0,0.0,36.05246663,-113.0828494,Baker,21
208,2,171,35,0,0,2,1.0,-15.330147060163341,138,22,1.06,0.94,0,0,0,0,1.01203,35.93381421,-113.3177011,Balch,21
209,2,175,36,0,0,2,1.0,-10.83112785048697,138,23,1.06,0.94,0,0,0,0,1.02781,35.80510733,-114.1508325,Balzac,21
210,2,195,40,0,0,2,1.0,-12.171585337916268,138,23,1.06,0.94,0,0,0,0,1.05,35.78782341,-114.1628815,Banks,21
211,2,0,0,0,0,2,1.0,-11.80832276759413,230,23,1.06,0.94,0,0,0,0,1.02735,35.80148483,-114.1675516,Bardeen,21
212,2,0,0,0,0,2,1.0,-10.433220715422781,230,23,1.06,0.94,0,0,0,0,1.01921,35.79144538,-114.1461651,Barkla,21
213,1,265,54,0,0,2,1.0,-10.819583242727054,230,24,1.06,0.94,0,0,0,0,0.0,36.1460954,-114.6228964,Barlow,22
214,1,194,39,0,0,2,1.0,-12.98043602524533,230,26,1.06,0.94,0,0,0,0,0.0,35.56761113,-114.4925684,Barry,22
215,1,317,64,0,0,2,1.0,-7.76501886954286,230,26,1.06,0.94,0,0,0,0,0.0,35.14859089,-114.5757743,Barton,22
216,1,100,20,0,0,2,1.0,-8.068901154592709,230,26,1.06,0.94,0,0,0,0,0.0,35.26148957,-114.7307626,Basov,22
217,2,0,0,0,0,2,1.0,-6.228486628728685,230,27,1.06,0.94,0,0,0,0,1.04847,35.0877489,-114.9211636,Bates,22
218,1,333,68,0,0,2,1.0,-6.943194565643256,230,27,1.06,0.94,0,0,0,0,0.0,35.11490694,-115.0778823,Bayle,22
219,2,181,37,0,0,2,1.0,-7.6926637655241015,230,25,1.06,0.94,0,0,0,0,1.03946,35.4192172,-114.9791817,Bede,22
220,2,128,26,0,0,2,1.0,-7.365500818507924,230,25,1.06,0.94,0,0,0,0,1.0438,35.64669555,-115.4465869,Beethoven,22
221,1,0,0,0,0,2,1.0,-6.392754367753144,230,27,1.06,0.94,0,0,0,0,0.0,35.3163216,-115.1979424,Behring,22
222,1,0,0,0,0,2,1.0,-6.32818670154699,230,27,1.06,0.94,0,0,0,0,0.0,36.33098104,-115.2902095,Bell,22
223,1,0,0,0,0,2,1.0,-7.185561197649027,230,25,1.06,0.94,0,0,0,0,0.0,35.82434965,-115.5364456,Bloch,22
224,2,0,0,0,0,2,1.0,-6.998095533953877,230,26,1.06,0.94,0,0,0,0,1.01456,35.35643752,-113.9602525,Bordet,22
301,1,108,22,0,0,3,1.0,-24.72732321405962,138,31,1.06,0.94,0,0,0,0,0.0,35.0475822,-118.8217654,Cabell,31
302,1,97,20,0,0,3,1.0,-24.730277849837886,138,32,1.06,0.94,0,0,0,0,0.0,35.02993688,-118.8648595,Cabot,31
303,2,180,37,0,0,3,1.0,-21.688535488318806,138,31,1.06,0.94,0,0,0,0,1.01045,35.21754253,-118.0435499,Caesar,31
304,2,74,15,0,0,3,1.0,-23.222203395734006,138,31,1.06,0.94,0,0,0,0,1.01785,34.63209145,-118.5635853,Caine,31
305,2,71,14,0,0,3,1.0,-23.595872742677603,138,31,1.06,0.94,0,0,0,0,1.03609,34.87388488,-118.5104873,Calvin,31
306,2,136,28,0,-100,3,1.0,-22.98042997663042,138,32,1.06,0.94,0,0,0,0,1.0326,34.88716764,-118.2761997,Camus,31
307,1,125,25,0,0,3,1.0,-27.45014945528028,138,32,1.06,0.94,0,0,0,0,0.0,34.10126562,-118.878178,Carew,31
308,2,171,35,0,0,3,1.0,-26.034657222409585,138,32,1.06,0.94,0,0,0,0,1.01056,34.22471784,-118.6542579,Carrel,31
309,2,175,36,0,0,3,1.0,-21.987244787648933,138,33,1.06,0.94,0,0,0,0,1.02579,34.73575793,-118.127342,Carter,31
310,2,195,40,0,0,3,1.0,-22.424488725246796,138,33,1.06,0.94,0,0,0,0,1.05,34.72931591,-118.1045248,Caruso,31
311,2,0,0,0,0,3,1.0,-21.77612228946376,230,33,1.06,0.94,0,0,0,0,1.0283,34.74209387,-118.1119332,Cary,31
312,2,0,0,0,0,3,1.0,-19.3512534649438,230,33,1.06,0.94,0,0,0,0,1.019,34.72296307,-118.1198874,Caxton,31
313,1,265,54,0,0,3,1.0,-19.73311280901706,230,34,1.06,0.94,0,0,0,0,0.0,34.26526814,-118.0188551,Cecil,32
314,1,194,39,0,0,3,1.0,-23.134011117870525,230,36,1.06,0.94,0,0,0,0,0.0,34.94496423,-117.6848792,Chain,32
315,1,317,64,0,0,3,1.0,-19.388503523407152,230,36,1.06,0.94,0,0,0,0,0.0,35.26597012,-117.3864335,Chase,32
316,1,100,20,0,0,3,1.0,-18.48344669185072,230,36,1.06,0.94,0,0,0,0,0.0,35.13836711,-117.2515886,Chifa,32
317,2,0,0,0,0,3,1.0,-17.611782287533785,230,37,1.06,0.94,0,0,0,0,1.04785,35.37843341,-117.0558295,Chuhsi,32
318,1,333,68,0,0,3,1.0,-17.322080395826074,230,37,1.06,0.94,0,0,0,0,0.0,35.50581323,-116.9765714,Clark,32
319,2,181,37,0,0,3,1.0,-15.716348771838955,230,35,1.06,0.94,0,0,0,0,1.03953,34.9176312,-117.1244195,Clay,32
320,2,128,26,0,0,3,1.0,-13.310176667480906,230,35,1.06,0.94,0,0,0,0,1.04389,34.46246563,-117.0635083,Clive,32
321,1,0,0,0,0,3,1.0,-17.10603882827312,230,37,1.06,0.94,0,0,0,0,0.0,35.74534438,-117.1153628,Cobb,32
322,1,0,0,0,0,3,1.0,-16.26436330406171,230,37,1.06,0.94,0,0,0,0,0.0,36.43895848,-117.4852717,Cole,32
323,1,0,0,0,0,3,1.0,-11.986782010083983,230,35,1.06,0.94,0,0,0,0,0.0,34.25300337,-117.1132211,Comte,32
324,2,0,0,0,0,3,1.0,-20.26792750999102,230,36,1.06,0.94,0,0,0,0,1.01046,35.20658182,-118.0348168,Curie,32
325,2,0,0,0,0,3,1.0,-11.172609375623132,230,35,1.06,0.94,0,0,0,0,1.04986,34.25189131,-117.1289772,Curtiss,32
